origin_position,signal_position,entry_position,exit_position,origin_date,signal_date,entry_date,exit_date,side,branch,delay_bars,hold_bars
373325,373325,373327,373471,2023-07-20 06:25:00,2023-07-20 06:25:00,2023-07-20 06:35:00,2023-07-20 18:35:00,1,afcs_144,2,144
373672,373672,373674,373818,2023-07-21 11:20:00,2023-07-21 11:20:00,2023-07-21 11:30:00,2023-07-21 23:30:00,-1,afcs_144,2,144
373860,373860,373862,374006,2023-07-22 03:00:00,2023-07-22 03:00:00,2023-07-22 03:10:00,2023-07-22 15:10:00,-1,afcs_144,2,144
374175,374175,374177,374321,2023-07-23 05:15:00,2023-07-23 05:15:00,2023-07-23 05:25:00,2023-07-23 17:25:00,1,afcs_144,2,144
374326,374326,374328,374472,2023-07-23 17:50:00,2023-07-23 17:50:00,2023-07-23 18:00:00,2023-07-24 06:00:00,1,afcs_144,2,144
374485,374485,374487,374631,2023-07-24 07:05:00,2023-07-24 07:05:00,2023-07-24 07:15:00,2023-07-24 19:15:00,-1,afcs_144,2,144
374845,374845,374847,374991,2023-07-25 13:05:00,2023-07-25 13:05:00,2023-07-25 13:15:00,2023-07-26 01:15:00,1,afcs_144,2,144
375005,375005,375007,375151,2023-07-26 02:25:00,2023-07-26 02:25:00,2023-07-26 02:35:00,2023-07-26 14:35:00,1,afcs_144,2,144
375299,375299,375301,375445,2023-07-27 02:55:00,2023-07-27 02:55:00,2023-07-27 03:05:00,2023-07-27 15:05:00,1,afcs_144,2,144
375525,375525,375527,375671,2023-07-27 21:45:00,2023-07-27 21:45:00,2023-07-27 21:55:00,2023-07-28 09:55:00,1,afcs_144,2,144
376321,376321,376323,376467,2023-07-30 16:05:00,2023-07-30 16:05:00,2023-07-30 16:15:00,2023-07-31 04:15:00,1,afcs_144,2,144
376729,376729,376731,376875,2023-08-01 02:05:00,2023-08-01 02:05:00,2023-08-01 02:15:00,2023-08-01 14:15:00,-1,afcs_144,2,144
377106,377106,377108,377252,2023-08-02 09:30:00,2023-08-02 09:30:00,2023-08-02 09:40:00,2023-08-02 21:40:00,-1,afcs_144,2,144
377309,377309,377311,377455,2023-08-03 02:25:00,2023-08-03 02:25:00,2023-08-03 02:35:00,2023-08-03 14:35:00,-1,afcs_144,2,144
377761,377761,377763,377907,2023-08-04 16:05:00,2023-08-04 16:05:00,2023-08-04 16:15:00,2023-08-05 04:15:00,-1,afcs_144,2,144
378394,378394,378396,378540,2023-08-06 20:50:00,2023-08-06 20:50:00,2023-08-06 21:00:00,2023-08-07 09:00:00,1,afcs_144,2,144
379014,379014,379016,379160,2023-08-09 00:30:00,2023-08-09 00:30:00,2023-08-09 00:40:00,2023-08-09 12:40:00,1,afcs_144,2,144
379283,379283,379285,379429,2023-08-09 22:55:00,2023-08-09 22:55:00,2023-08-09 23:05:00,2023-08-10 11:05:00,1,afcs_144,2,144
379860,379860,379862,380006,2023-08-11 23:00:00,2023-08-11 23:00:00,2023-08-11 23:10:00,2023-08-12 11:10:00,-1,afcs_144,2,144
381042,381042,381044,381188,2023-08-16 01:30:00,2023-08-16 01:30:00,2023-08-16 01:40:00,2023-08-16 13:40:00,-1,afcs_144,2,144
384776,384776,384778,384922,2023-08-29 00:40:00,2023-08-29 00:40:00,2023-08-29 00:50:00,2023-08-29 12:50:00,1,afcs_144,2,144
385181,385181,385183,385327,2023-08-30 10:25:00,2023-08-30 10:25:00,2023-08-30 10:35:00,2023-08-30 22:35:00,1,afcs_144,2,144
385618,385618,385620,385764,2023-08-31 22:50:00,2023-08-31 22:50:00,2023-08-31 23:00:00,2023-09-01 11:00:00,1,afcs_144,2,144
386096,386096,386098,386242,2023-09-02 14:40:00,2023-09-02 14:40:00,2023-09-02 14:50:00,2023-09-03 02:50:00,1,afcs_144,2,144
386286,386286,386288,386432,2023-09-03 06:30:00,2023-09-03 06:30:00,2023-09-03 06:40:00,2023-09-03 18:40:00,1,afcs_144,2,144
386506,386506,386508,386652,2023-09-04 00:50:00,2023-09-04 00:50:00,2023-09-04 01:00:00,2023-09-04 13:00:00,-1,afcs_144,2,144
386929,386929,386931,387075,2023-09-05 12:05:00,2023-09-05 12:05:00,2023-09-05 12:15:00,2023-09-06 00:15:00,-1,afcs_144,2,144
387696,387696,387698,387842,2023-09-08 04:00:00,2023-09-08 04:00:00,2023-09-08 04:10:00,2023-09-08 16:10:00,1,afcs_144,2,144
388385,388385,388387,388531,2023-09-10 13:25:00,2023-09-10 13:25:00,2023-09-10 13:35:00,2023-09-11 01:35:00,1,afcs_144,2,144
390231,390231,390233,390377,2023-09-16 23:15:00,2023-09-16 23:15:00,2023-09-16 23:25:00,2023-09-17 11:25:00,-1,afcs_144,2,144
390526,390526,390528,390672,2023-09-17 23:50:00,2023-09-17 23:50:00,2023-09-18 00:00:00,2023-09-18 12:00:00,1,afcs_144,2,144
394350,394350,394352,394496,2023-10-01 06:30:00,2023-10-01 06:30:00,2023-10-01 06:40:00,2023-10-01 18:40:00,1,afcs_144,2,144
396337,396337,396339,396483,2023-10-08 04:05:00,2023-10-08 04:05:00,2023-10-08 04:15:00,2023-10-08 16:15:00,-1,afcs_144,2,144
396836,396836,396838,396982,2023-10-09 21:40:00,2023-10-09 21:40:00,2023-10-09 21:50:00,2023-10-10 09:50:00,1,afcs_144,2,144
398222,398222,398224,398368,2023-10-14 17:10:00,2023-10-14 17:10:00,2023-10-14 17:20:00,2023-10-15 05:20:00,-1,afcs_144,2,144
398436,398436,398438,398582,2023-10-15 11:00:00,2023-10-15 11:00:00,2023-10-15 11:10:00,2023-10-15 23:10:00,-1,afcs_144,2,144
398600,398600,398602,398746,2023-10-16 00:40:00,2023-10-16 00:40:00,2023-10-16 00:50:00,2023-10-16 12:50:00,-1,afcs_144,2,144
399516,399516,399518,399662,2023-10-19 05:00:00,2023-10-19 05:00:00,2023-10-19 05:10:00,2023-10-19 17:10:00,1,afcs_144,2,144
400074,400074,400076,400220,2023-10-21 03:30:00,2023-10-21 03:30:00,2023-10-21 03:40:00,2023-10-21 15:40:00,1,afcs_144,2,144
400583,400583,400585,400729,2023-10-22 21:55:00,2023-10-22 21:55:00,2023-10-22 22:05:00,2023-10-23 10:05:00,-1,afcs_144,2,144
404625,404625,404627,404771,2023-11-05 22:45:00,2023-11-05 22:45:00,2023-11-05 22:55:00,2023-11-06 10:55:00,1,afcs_144,2,144
405043,405043,405045,405189,2023-11-07 09:35:00,2023-11-07 09:35:00,2023-11-07 09:45:00,2023-11-07 21:45:00,-1,afcs_144,2,144
406437,406437,406439,406583,2023-11-12 05:45:00,2023-11-12 05:45:00,2023-11-12 05:55:00,2023-11-12 17:55:00,1,afcs_144,2,144
408362,408362,408364,408508,2023-11-18 22:10:00,2023-11-18 22:10:00,2023-11-18 22:20:00,2023-11-19 10:20:00,-1,afcs_144,2,144
410548,410548,410550,410694,2023-11-26 12:20:00,2023-11-26 12:20:00,2023-11-26 12:30:00,2023-11-27 00:30:00,-1,afcs_144,2,144
411595,411595,411597,411741,2023-11-30 03:35:00,2023-11-30 03:35:00,2023-11-30 03:45:00,2023-11-30 15:45:00,1,afcs_144,2,144
414157,414157,414159,414303,2023-12-09 01:05:00,2023-12-09 01:05:00,2023-12-09 01:15:00,2023-12-09 13:15:00,-1,afcs_144,2,144
414546,414546,414548,414692,2023-12-10 09:30:00,2023-12-10 09:30:00,2023-12-10 09:40:00,2023-12-10 21:40:00,-1,afcs_144,2,144
414710,414710,414712,414856,2023-12-10 23:10:00,2023-12-10 23:10:00,2023-12-10 23:20:00,2023-12-11 11:20:00,-1,afcs_144,2,144
416346,416346,416348,416492,2023-12-16 15:30:00,2023-12-16 15:30:00,2023-12-16 15:40:00,2023-12-17 03:40:00,1,afcs_144,2,144
416713,416713,416715,416859,2023-12-17 22:05:00,2023-12-17 22:05:00,2023-12-17 22:15:00,2023-12-18 10:15:00,-1,afcs_144,2,144
417078,417078,417080,417224,2023-12-19 04:30:00,2023-12-19 04:30:00,2023-12-19 04:40:00,2023-12-19 16:40:00,-1,afcs_144,2,144
417394,417394,417396,417540,2023-12-20 06:50:00,2023-12-20 06:50:00,2023-12-20 07:00:00,2023-12-20 19:00:00,1,afcs_144,2,144
419969,419969,419971,420115,2023-12-29 05:25:00,2023-12-29 05:25:00,2023-12-29 05:35:00,2023-12-29 17:35:00,-1,afcs_144,2,144
420324,420324,420326,420470,2023-12-30 11:00:00,2023-12-30 11:00:00,2023-12-30 11:10:00,2023-12-30 23:10:00,1,afcs_144,2,144
420588,420588,420590,420734,2023-12-31 09:00:00,2023-12-31 09:00:00,2023-12-31 09:10:00,2023-12-31 21:10:00,1,afcs_144,2,144
