funding_time_ms,funding_time_utc,symbol,funding_rate,mark_price
1610236800000,2021-01-10T00:00:00.000Z,BTCUSDT,0.00145604,
1610265600005,2021-01-10T08:00:00.005Z,BTCUSDT,0.00120632,
1610294400000,2021-01-10T16:00:00.000Z,BTCUSDT,0.00052988,
1610323200000,2021-01-11T00:00:00.000Z,BTCUSDT,0.00086486,
1610352000012,2021-01-11T08:00:00.012Z,BTCUSDT,0.00081553,
1610380800000,2021-01-11T16:00:00.000Z,BTCUSDT,0.00053444,
1610409600000,2021-01-12T00:00:00.000Z,BTCUSDT,0.00033526,
1610438400000,2021-01-12T08:00:00.000Z,BTCUSDT,0.00050855,
1610467200008,2021-01-12T16:00:00.008Z,BTCUSDT,0.00054945,
1610496000001,2021-01-13T00:00:00.001Z,BTCUSDT,0.00014768,
1610524800000,2021-01-13T08:00:00.000Z,BTCUSDT,0.00022590,
1610553600003,2021-01-13T16:00:00.003Z,BTCUSDT,0.00070530,
1610582400000,2021-01-14T00:00:00.000Z,BTCUSDT,0.00078331,
1610611200012,2021-01-14T08:00:00.012Z,BTCUSDT,0.00072627,
1610640000000,2021-01-14T16:00:00.000Z,BTCUSDT,0.00068503,
1610668800002,2021-01-15T00:00:00.002Z,BTCUSDT,0.00055628,
1610697600000,2021-01-15T08:00:00.000Z,BTCUSDT,0.00064483,
1610726400004,2021-01-15T16:00:00.004Z,BTCUSDT,0.00118185,
1610755200000,2021-01-16T00:00:00.000Z,BTCUSDT,0.00010000,
1610784000008,2021-01-16T08:00:00.008Z,BTCUSDT,0.00032573,
1610812800000,2021-01-16T16:00:00.000Z,BTCUSDT,0.00068496,
1610841600009,2021-01-17T00:00:00.009Z,BTCUSDT,0.00033109,
1610870400000,2021-01-17T08:00:00.000Z,BTCUSDT,0.00030276,
1610899200001,2021-01-17T16:00:00.001Z,BTCUSDT,0.00010000,
1610928000000,2021-01-18T00:00:00.000Z,BTCUSDT,0.00055375,
1610956800004,2021-01-18T08:00:00.004Z,BTCUSDT,0.00049321,
1610985600000,2021-01-18T16:00:00.000Z,BTCUSDT,0.00103550,
1611014400000,2021-01-19T00:00:00.000Z,BTCUSDT,0.00061670,
1611043200005,2021-01-19T08:00:00.005Z,BTCUSDT,0.00140090,
1611072000012,2021-01-19T16:00:00.012Z,BTCUSDT,0.00158467,
1611100800012,2021-01-20T00:00:00.012Z,BTCUSDT,0.00088178,
1611129600001,2021-01-20T08:00:00.001Z,BTCUSDT,0.00017967,
1611158400001,2021-01-20T16:00:00.001Z,BTCUSDT,0.00016482,
1611187200000,2021-01-21T00:00:00.000Z,BTCUSDT,0.00042078,
1611216000000,2021-01-21T08:00:00.000Z,BTCUSDT,0.00048357,
1611244800004,2021-01-21T16:00:00.004Z,BTCUSDT,0.00026589,
1611273600012,2021-01-22T00:00:00.012Z,BTCUSDT,0.00010000,
1611302400003,2021-01-22T08:00:00.003Z,BTCUSDT,0.00010000,
1611331200001,2021-01-22T16:00:00.001Z,BTCUSDT,0.00010000,
1611360000000,2021-01-23T00:00:00.000Z,BTCUSDT,0.00010000,
1611388800002,2021-01-23T08:00:00.002Z,BTCUSDT,0.00012182,
1611417600000,2021-01-23T16:00:00.000Z,BTCUSDT,0.00010000,
1611446400001,2021-01-24T00:00:00.001Z,BTCUSDT,0.00010000,
1611475200011,2021-01-24T08:00:00.011Z,BTCUSDT,0.00014368,
1611504000005,2021-01-24T16:00:00.005Z,BTCUSDT,0.00041388,
1611532800007,2021-01-25T00:00:00.007Z,BTCUSDT,0.00010000,
1611561600012,2021-01-25T08:00:00.012Z,BTCUSDT,0.00052253,
1611590400000,2021-01-25T16:00:00.000Z,BTCUSDT,0.00042414,
1611619200007,2021-01-26T00:00:00.007Z,BTCUSDT,0.00013506,
1611648000000,2021-01-26T08:00:00.000Z,BTCUSDT,0.00010000,
1611676800000,2021-01-26T16:00:00.000Z,BTCUSDT,0.00010000,
1611705600000,2021-01-27T00:00:00.000Z,BTCUSDT,0.00010000,
1611734400011,2021-01-27T08:00:00.011Z,BTCUSDT,0.00010000,
1611763200003,2021-01-27T16:00:00.003Z,BTCUSDT,0.00010000,
1611792000000,2021-01-28T00:00:00.000Z,BTCUSDT,0.00010000,
1611820800000,2021-01-28T08:00:00.000Z,BTCUSDT,0.00010000,
1611849600000,2021-01-28T16:00:00.000Z,BTCUSDT,0.00022262,
1611878400009,2021-01-29T00:00:00.009Z,BTCUSDT,0.00010000,
1611907200000,2021-01-29T08:00:00.000Z,BTCUSDT,0.00064803,
1611936000000,2021-01-29T16:00:00.000Z,BTCUSDT,0.00166789,
1611964800000,2021-01-30T00:00:00.000Z,BTCUSDT,0.00039208,
1611993600000,2021-01-30T08:00:00.000Z,BTCUSDT,0.00033200,
1612022400000,2021-01-30T16:00:00.000Z,BTCUSDT,0.00052428,
1612051200009,2021-01-31T00:00:00.009Z,BTCUSDT,0.00054944,
1612080000000,2021-01-31T08:00:00.000Z,BTCUSDT,0.00046117,
1612108800000,2021-01-31T16:00:00.000Z,BTCUSDT,0.00044234,
1612137600001,2021-02-01T00:00:00.001Z,BTCUSDT,0.00013932,
1612166400014,2021-02-01T08:00:00.014Z,BTCUSDT,0.00037561,
1612195200000,2021-02-01T16:00:00.000Z,BTCUSDT,0.00066848,
1612224000000,2021-02-02T00:00:00.000Z,BTCUSDT,0.00036787,
1612252800006,2021-02-02T08:00:00.006Z,BTCUSDT,0.00044278,
1612281600000,2021-02-02T16:00:00.000Z,BTCUSDT,0.00122181,
1612310400009,2021-02-03T00:00:00.009Z,BTCUSDT,0.00077297,
1612339200006,2021-02-03T08:00:00.006Z,BTCUSDT,0.00080805,
1612368000006,2021-02-03T16:00:00.006Z,BTCUSDT,0.00075287,
1612396800005,2021-02-04T00:00:00.005Z,BTCUSDT,0.00029063,
1612425600000,2021-02-04T08:00:00.000Z,BTCUSDT,0.00074286,
1612454400011,2021-02-04T16:00:00.011Z,BTCUSDT,0.00061936,
1612483200009,2021-02-05T00:00:00.009Z,BTCUSDT,0.00056635,
1612512000004,2021-02-05T08:00:00.004Z,BTCUSDT,0.00074838,
1612540800000,2021-02-05T16:00:00.000Z,BTCUSDT,0.00099154,
1612569600008,2021-02-06T00:00:00.008Z,BTCUSDT,0.00034782,
1612598400009,2021-02-06T08:00:00.009Z,BTCUSDT,0.00069827,
1612627200000,2021-02-06T16:00:00.000Z,BTCUSDT,0.00102371,
1612656000000,2021-02-07T00:00:00.000Z,BTCUSDT,0.00155546,
1612684800005,2021-02-07T08:00:00.005Z,BTCUSDT,0.00065121,
1612713600001,2021-02-07T16:00:00.001Z,BTCUSDT,0.00106206,
1612742400000,2021-02-08T00:00:00.000Z,BTCUSDT,0.00059267,
1612771200001,2021-02-08T08:00:00.001Z,BTCUSDT,0.00057887,
1612800000000,2021-02-08T16:00:00.000Z,BTCUSDT,0.00248993,
1612828800010,2021-02-09T00:00:00.010Z,BTCUSDT,0.00131125,
1612857600006,2021-02-09T08:00:00.006Z,BTCUSDT,0.00186573,
1612886400007,2021-02-09T16:00:00.007Z,BTCUSDT,0.00161159,
1612915200009,2021-02-10T00:00:00.009Z,BTCUSDT,0.00124313,
1612944000014,2021-02-10T08:00:00.014Z,BTCUSDT,0.00175350,
1612972800005,2021-02-10T16:00:00.005Z,BTCUSDT,0.00112397,
1613001600000,2021-02-11T00:00:00.000Z,BTCUSDT,0.00076742,
1613030400000,2021-02-11T08:00:00.000Z,BTCUSDT,0.00083070,
1613059200000,2021-02-11T16:00:00.000Z,BTCUSDT,0.00174110,
1613088000000,2021-02-12T00:00:00.000Z,BTCUSDT,0.00128772,
1613116800000,2021-02-12T08:00:00.000Z,BTCUSDT,0.00125630,
1613145600000,2021-02-12T16:00:00.000Z,BTCUSDT,0.00105533,
1613174400001,2021-02-13T00:00:00.001Z,BTCUSDT,0.00139999,
1613203200003,2021-02-13T08:00:00.003Z,BTCUSDT,0.00141609,
1613232000000,2021-02-13T16:00:00.000Z,BTCUSDT,0.00075946,
1613260800013,2021-02-14T00:00:00.013Z,BTCUSDT,0.00085048,
1613289600000,2021-02-14T08:00:00.000Z,BTCUSDT,0.00146185,
1613318400008,2021-02-14T16:00:00.008Z,BTCUSDT,0.00149489,
1613347200000,2021-02-15T00:00:00.000Z,BTCUSDT,0.00117860,
1613376000006,2021-02-15T08:00:00.006Z,BTCUSDT,0.00040617,
1613404800000,2021-02-15T16:00:00.000Z,BTCUSDT,0.00068133,
1613433600001,2021-02-16T00:00:00.001Z,BTCUSDT,0.00099600,
1613462400000,2021-02-16T08:00:00.000Z,BTCUSDT,0.00123546,
1613491200010,2021-02-16T16:00:00.010Z,BTCUSDT,0.00141818,
1613520000005,2021-02-17T00:00:00.005Z,BTCUSDT,0.00104066,
1613548800010,2021-02-17T08:00:00.010Z,BTCUSDT,0.00093436,
1613577600008,2021-02-17T16:00:00.008Z,BTCUSDT,0.00147112,
1613606400012,2021-02-18T00:00:00.012Z,BTCUSDT,0.00132249,
1613635200000,2021-02-18T08:00:00.000Z,BTCUSDT,0.00154303,
1613664000009,2021-02-18T16:00:00.009Z,BTCUSDT,0.00125842,
1613692800010,2021-02-19T00:00:00.010Z,BTCUSDT,0.00091255,
1613721600002,2021-02-19T08:00:00.002Z,BTCUSDT,0.00084526,
1613750400008,2021-02-19T16:00:00.008Z,BTCUSDT,0.00128791,
1613779200000,2021-02-20T00:00:00.000Z,BTCUSDT,0.00156318,
1613808000009,2021-02-20T08:00:00.009Z,BTCUSDT,0.00116465,
1613836800000,2021-02-20T16:00:00.000Z,BTCUSDT,0.00122535,
1613865600007,2021-02-21T00:00:00.007Z,BTCUSDT,0.00100357,
1613894400012,2021-02-21T08:00:00.012Z,BTCUSDT,0.00099022,
1613923200001,2021-02-21T16:00:00.001Z,BTCUSDT,0.00125820,
1613952000006,2021-02-22T00:00:00.006Z,BTCUSDT,0.00117049,
1613980800002,2021-02-22T08:00:00.002Z,BTCUSDT,0.00091782,
1614009600000,2021-02-22T16:00:00.000Z,BTCUSDT,0.00077864,
1614038400000,2021-02-23T00:00:00.000Z,BTCUSDT,0.00024947,
1614067200006,2021-02-23T08:00:00.006Z,BTCUSDT,0.00029620,
1614096000000,2021-02-23T16:00:00.000Z,BTCUSDT,0.00013281,
1614124800012,2021-02-24T00:00:00.012Z,BTCUSDT,0.00010000,
1614153600016,2021-02-24T08:00:00.016Z,BTCUSDT,0.00051791,
1614182400011,2021-02-24T16:00:00.011Z,BTCUSDT,0.00037289,
1614211200007,2021-02-25T00:00:00.007Z,BTCUSDT,0.00017706,
1614240000000,2021-02-25T08:00:00.000Z,BTCUSDT,0.00018247,
1614268800010,2021-02-25T16:00:00.010Z,BTCUSDT,0.00034053,
1614297600000,2021-02-26T00:00:00.000Z,BTCUSDT,0.00010000,
1614326400025,2021-02-26T08:00:00.025Z,BTCUSDT,0.00010000,
1614355200010,2021-02-26T16:00:00.010Z,BTCUSDT,0.00010000,
1614384000001,2021-02-27T00:00:00.001Z,BTCUSDT,0.00030164,
1614412800000,2021-02-27T08:00:00.000Z,BTCUSDT,0.00044570,
1614441600000,2021-02-27T16:00:00.000Z,BTCUSDT,0.00010038,
1614470400021,2021-02-28T00:00:00.021Z,BTCUSDT,0.00010000,
1614499200009,2021-02-28T08:00:00.009Z,BTCUSDT,0.00010000,
1614528000000,2021-02-28T16:00:00.000Z,BTCUSDT,0.00037706,
1614556800000,2021-03-01T00:00:00.000Z,BTCUSDT,0.00016921,
1614585600003,2021-03-01T08:00:00.003Z,BTCUSDT,0.00010000,
1614614400001,2021-03-01T16:00:00.001Z,BTCUSDT,0.00010000,
1614643200000,2021-03-02T00:00:00.000Z,BTCUSDT,0.00010000,
1614672000000,2021-03-02T08:00:00.000Z,BTCUSDT,0.00010000,
1614700800004,2021-03-02T16:00:00.004Z,BTCUSDT,0.00010000,
1614729600000,2021-03-03T00:00:00.000Z,BTCUSDT,0.00010000,
1614758400016,2021-03-03T08:00:00.016Z,BTCUSDT,0.00010000,
1614787200000,2021-03-03T16:00:00.000Z,BTCUSDT,0.00045078,
1614816000000,2021-03-04T00:00:00.000Z,BTCUSDT,0.00010000,
1614844800015,2021-03-04T08:00:00.015Z,BTCUSDT,0.00010000,
1614873600001,2021-03-04T16:00:00.001Z,BTCUSDT,0.00010000,
1614902400000,2021-03-05T00:00:00.000Z,BTCUSDT,0.00010000,
1614931200002,2021-03-05T08:00:00.002Z,BTCUSDT,0.00010000,
1614960000008,2021-03-05T16:00:00.008Z,BTCUSDT,0.00010000,
1614988800000,2021-03-06T00:00:00.000Z,BTCUSDT,0.00010000,
1615017600000,2021-03-06T08:00:00.000Z,BTCUSDT,0.00010000,
1615046400000,2021-03-06T16:00:00.000Z,BTCUSDT,0.00010000,
1615075200006,2021-03-07T00:00:00.006Z,BTCUSDT,0.00010000,
1615104000005,2021-03-07T08:00:00.005Z,BTCUSDT,0.00010000,
1615132800008,2021-03-07T16:00:00.008Z,BTCUSDT,0.00017606,
1615161600000,2021-03-08T00:00:00.000Z,BTCUSDT,0.00010000,
1615190400000,2021-03-08T08:00:00.000Z,BTCUSDT,0.00010000,
1615219200006,2021-03-08T16:00:00.006Z,BTCUSDT,0.00024757,
1615248000000,2021-03-09T00:00:00.000Z,BTCUSDT,0.00072419,
1615276800000,2021-03-09T08:00:00.000Z,BTCUSDT,0.00041976,
1615305600000,2021-03-09T16:00:00.000Z,BTCUSDT,0.00057038,
1615334400009,2021-03-10T00:00:00.009Z,BTCUSDT,0.00024344,
1615363200006,2021-03-10T08:00:00.006Z,BTCUSDT,0.00048586,
1615392000008,2021-03-10T16:00:00.008Z,BTCUSDT,0.00056915,
1615420800000,2021-03-11T00:00:00.000Z,BTCUSDT,0.00095931,
1615449600000,2021-03-11T08:00:00.000Z,BTCUSDT,0.00099305,
1615478400014,2021-03-11T16:00:00.014Z,BTCUSDT,0.00085439,
1615507200002,2021-03-12T00:00:00.002Z,BTCUSDT,0.00102002,
1615536000005,2021-03-12T08:00:00.005Z,BTCUSDT,0.00067147,
1615564800011,2021-03-12T16:00:00.011Z,BTCUSDT,0.00051199,
1615593600000,2021-03-13T00:00:00.000Z,BTCUSDT,0.00047834,
1615622400002,2021-03-13T08:00:00.002Z,BTCUSDT,0.00060567,
1615651200000,2021-03-13T16:00:00.000Z,BTCUSDT,0.00057114,
1615680000011,2021-03-14T00:00:00.011Z,BTCUSDT,0.00081828,
1615708800000,2021-03-14T08:00:00.000Z,BTCUSDT,0.00084593,
1615737600000,2021-03-14T16:00:00.000Z,BTCUSDT,0.00115069,
1615766400012,2021-03-15T00:00:00.012Z,BTCUSDT,0.00082010,
1615795200016,2021-03-15T08:00:00.016Z,BTCUSDT,0.00105210,
1615824000030,2021-03-15T16:00:00.030Z,BTCUSDT,0.00015776,
1615852800005,2021-03-16T00:00:00.005Z,BTCUSDT,0.00022573,
1615881600008,2021-03-16T08:00:00.008Z,BTCUSDT,0.00035862,
1615910400012,2021-03-16T16:00:00.012Z,BTCUSDT,0.00040673,
1615939200010,2021-03-17T00:00:00.010Z,BTCUSDT,0.00035367,
1615968000000,2021-03-17T08:00:00.000Z,BTCUSDT,0.00019234,
1615996800009,2021-03-17T16:00:00.009Z,BTCUSDT,0.00024575,
1616025600001,2021-03-18T00:00:00.001Z,BTCUSDT,0.00030265,
1616054400000,2021-03-18T08:00:00.000Z,BTCUSDT,0.00029259,
1616083200000,2021-03-18T16:00:00.000Z,BTCUSDT,0.00032547,
1616112000011,2021-03-19T00:00:00.011Z,BTCUSDT,0.00032006,
1616140800001,2021-03-19T08:00:00.001Z,BTCUSDT,0.00012887,
1616169600000,2021-03-19T16:00:00.000Z,BTCUSDT,0.00033260,
1616198400000,2021-03-20T00:00:00.000Z,BTCUSDT,0.00049280,
1616227200000,2021-03-20T08:00:00.000Z,BTCUSDT,0.00044452,
1616256000007,2021-03-20T16:00:00.007Z,BTCUSDT,0.00048936,
1616284800000,2021-03-21T00:00:00.000Z,BTCUSDT,0.00031366,
1616313600000,2021-03-21T08:00:00.000Z,BTCUSDT,0.00042375,
1616342400000,2021-03-21T16:00:00.000Z,BTCUSDT,0.00010000,
1616371200007,2021-03-22T00:00:00.007Z,BTCUSDT,0.00051919,
1616400000001,2021-03-22T08:00:00.001Z,BTCUSDT,0.00045562,
1616428800000,2021-03-22T16:00:00.000Z,BTCUSDT,0.00048977,
1616457600000,2021-03-23T00:00:00.000Z,BTCUSDT,0.00024210,
1616486400010,2021-03-23T08:00:00.010Z,BTCUSDT,0.00026619,
1616515200023,2021-03-23T16:00:00.023Z,BTCUSDT,0.00042245,
1616544000002,2021-03-24T00:00:00.002Z,BTCUSDT,0.00053454,
1616572800000,2021-03-24T08:00:00.000Z,BTCUSDT,0.00016567,
1616601600000,2021-03-24T16:00:00.000Z,BTCUSDT,0.00026422,
1616630400000,2021-03-25T00:00:00.000Z,BTCUSDT,0.00011828,
1616659200000,2021-03-25T08:00:00.000Z,BTCUSDT,0.00010000,
1616688000000,2021-03-25T16:00:00.000Z,BTCUSDT,0.00010000,
1616716800008,2021-03-26T00:00:00.008Z,BTCUSDT,0.00016000,
1616745600000,2021-03-26T08:00:00.000Z,BTCUSDT,0.00010000,
1616774400012,2021-03-26T16:00:00.012Z,BTCUSDT,0.00010000,
1616803200018,2021-03-27T00:00:00.018Z,BTCUSDT,0.00010000,
1616832000000,2021-03-27T08:00:00.000Z,BTCUSDT,0.00010000,
1616860800001,2021-03-27T16:00:00.001Z,BTCUSDT,0.00010000,
1616889600000,2021-03-28T00:00:00.000Z,BTCUSDT,0.00010000,
1616918400000,2021-03-28T08:00:00.000Z,BTCUSDT,0.00010000,
1616947200005,2021-03-28T16:00:00.005Z,BTCUSDT,0.00010000,
1616976000003,2021-03-29T00:00:00.003Z,BTCUSDT,0.00010000,
1617004800000,2021-03-29T08:00:00.000Z,BTCUSDT,0.00010000,
1617033600000,2021-03-29T16:00:00.000Z,BTCUSDT,0.00018171,
1617062400018,2021-03-30T00:00:00.018Z,BTCUSDT,0.00032026,
1617091200012,2021-03-30T08:00:00.012Z,BTCUSDT,0.00027258,
1617120000001,2021-03-30T16:00:00.001Z,BTCUSDT,0.00083501,
1617148800000,2021-03-31T00:00:00.000Z,BTCUSDT,0.00080754,
1617177600000,2021-03-31T08:00:00.000Z,BTCUSDT,0.00070889,
1617206400000,2021-03-31T16:00:00.000Z,BTCUSDT,0.00058414,
1617235200025,2021-04-01T00:00:00.025Z,BTCUSDT,0.00109277,
1617264000011,2021-04-01T08:00:00.011Z,BTCUSDT,0.00095247,
1617292800004,2021-04-01T16:00:00.004Z,BTCUSDT,0.00051932,
1617321600000,2021-04-02T00:00:00.000Z,BTCUSDT,0.00071058,
1617350400000,2021-04-02T08:00:00.000Z,BTCUSDT,0.00106221,
1617379200000,2021-04-02T16:00:00.000Z,BTCUSDT,0.00101970,
1617408000003,2021-04-03T00:00:00.003Z,BTCUSDT,0.00063267,
1617436800000,2021-04-03T08:00:00.000Z,BTCUSDT,0.00107843,
1617465600000,2021-04-03T16:00:00.000Z,BTCUSDT,0.00101313,
1617494400000,2021-04-04T00:00:00.000Z,BTCUSDT,0.00052090,
1617523200000,2021-04-04T08:00:00.000Z,BTCUSDT,0.00048495,
1617552000016,2021-04-04T16:00:00.016Z,BTCUSDT,0.00026521,
1617580800000,2021-04-05T00:00:00.000Z,BTCUSDT,0.00039464,
1617609600001,2021-04-05T08:00:00.001Z,BTCUSDT,0.00043217,
1617638400001,2021-04-05T16:00:00.001Z,BTCUSDT,0.00037409,
1617667200010,2021-04-06T00:00:00.010Z,BTCUSDT,0.00097189,
1617696000000,2021-04-06T08:00:00.000Z,BTCUSDT,0.00057776,
1617724800003,2021-04-06T16:00:00.003Z,BTCUSDT,0.00083736,
1617753600000,2021-04-07T00:00:00.000Z,BTCUSDT,0.00057609,
1617782400006,2021-04-07T08:00:00.006Z,BTCUSDT,0.00053749,
1617811200004,2021-04-07T16:00:00.004Z,BTCUSDT,0.00053660,
1617840000013,2021-04-08T00:00:00.013Z,BTCUSDT,0.00040784,
1617868800003,2021-04-08T08:00:00.003Z,BTCUSDT,0.00024943,
1617897600005,2021-04-08T16:00:00.005Z,BTCUSDT,0.00026225,
1617926400000,2021-04-09T00:00:00.000Z,BTCUSDT,0.00019611,
1617955200004,2021-04-09T08:00:00.004Z,BTCUSDT,0.00026301,
1617984000004,2021-04-09T16:00:00.004Z,BTCUSDT,0.00021785,
1618012800011,2021-04-10T00:00:00.011Z,BTCUSDT,0.00012959,
1618041600005,2021-04-10T08:00:00.005Z,BTCUSDT,0.00148624,
1618070400000,2021-04-10T16:00:00.000Z,BTCUSDT,0.00119652,
1618099200004,2021-04-11T00:00:00.004Z,BTCUSDT,0.00086735,
1618128000000,2021-04-11T08:00:00.000Z,BTCUSDT,0.00099427,
1618156800000,2021-04-11T16:00:00.000Z,BTCUSDT,0.00105998,
1618185600001,2021-04-12T00:00:00.001Z,BTCUSDT,0.00093793,
1618214400001,2021-04-12T08:00:00.001Z,BTCUSDT,0.00106358,
1618243200008,2021-04-12T16:00:00.008Z,BTCUSDT,0.00094343,
1618272000003,2021-04-13T00:00:00.003Z,BTCUSDT,0.00084072,
1618300800008,2021-04-13T08:00:00.008Z,BTCUSDT,0.00089928,
1618329600008,2021-04-13T16:00:00.008Z,BTCUSDT,0.00122670,
1618358400008,2021-04-14T00:00:00.008Z,BTCUSDT,0.00090508,
1618387200000,2021-04-14T08:00:00.000Z,BTCUSDT,0.00108567,
1618416000012,2021-04-14T16:00:00.012Z,BTCUSDT,0.00104786,
1618444800006,2021-04-15T00:00:00.006Z,BTCUSDT,0.00076335,
1618473600000,2021-04-15T08:00:00.000Z,BTCUSDT,0.00082082,
1618502400008,2021-04-15T16:00:00.008Z,BTCUSDT,0.00110324,
1618531200008,2021-04-16T00:00:00.008Z,BTCUSDT,0.00109647,
1618560000000,2021-04-16T08:00:00.000Z,BTCUSDT,0.00120022,
1618588800002,2021-04-16T16:00:00.002Z,BTCUSDT,0.00115519,
1618617600008,2021-04-17T00:00:00.008Z,BTCUSDT,0.00054906,
1618646400000,2021-04-17T08:00:00.000Z,BTCUSDT,0.00054007,
1618675200001,2021-04-17T16:00:00.001Z,BTCUSDT,0.00087572,
1618704000006,2021-04-18T00:00:00.006Z,BTCUSDT,0.00081624,
1618732800004,2021-04-18T08:00:00.004Z,BTCUSDT,0.00058448,
1618761600000,2021-04-18T16:00:00.000Z,BTCUSDT,0.00010000,
1618790400000,2021-04-19T00:00:00.000Z,BTCUSDT,0.00010000,
1618819200000,2021-04-19T08:00:00.000Z,BTCUSDT,0.00010000,
1618848000009,2021-04-19T16:00:00.009Z,BTCUSDT,0.00010000,
1618876800004,2021-04-20T00:00:00.004Z,BTCUSDT,0.00010000,
1618905600000,2021-04-20T08:00:00.000Z,BTCUSDT,0.00010000,
1618934400001,2021-04-20T16:00:00.001Z,BTCUSDT,0.00010000,
1618963200013,2021-04-21T00:00:00.013Z,BTCUSDT,0.00010000,
1618992000001,2021-04-21T08:00:00.001Z,BTCUSDT,0.00010000,
1619020800002,2021-04-21T16:00:00.002Z,BTCUSDT,0.00010000,
1619049600000,2021-04-22T00:00:00.000Z,BTCUSDT,0.00010000,
1619078400000,2021-04-22T08:00:00.000Z,BTCUSDT,0.00010000,
1619107200001,2021-04-22T16:00:00.001Z,BTCUSDT,0.00010000,
1619136000002,2021-04-23T00:00:00.002Z,BTCUSDT,0.00010000,
1619164800009,2021-04-23T08:00:00.009Z,BTCUSDT,0.00047618,
1619193600001,2021-04-23T16:00:00.001Z,BTCUSDT,0.00010000,
1619222400019,2021-04-24T00:00:00.019Z,BTCUSDT,0.00010000,
1619251200001,2021-04-24T08:00:00.001Z,BTCUSDT,0.00027672,
1619280000011,2021-04-24T16:00:00.011Z,BTCUSDT,0.00016760,
1619308800000,2021-04-25T00:00:00.000Z,BTCUSDT,0.00021700,
1619337600010,2021-04-25T08:00:00.010Z,BTCUSDT,0.00038558,
1619366400000,2021-04-25T16:00:00.000Z,BTCUSDT,0.00010000,
1619395200003,2021-04-26T00:00:00.003Z,BTCUSDT,0.00010000,
1619424000002,2021-04-26T08:00:00.002Z,BTCUSDT,0.00010000,
1619452800004,2021-04-26T16:00:00.004Z,BTCUSDT,0.00010000,
1619481600000,2021-04-27T00:00:00.000Z,BTCUSDT,0.00010000,
1619510400000,2021-04-27T08:00:00.000Z,BTCUSDT,0.00010000,
1619539200009,2021-04-27T16:00:00.009Z,BTCUSDT,0.00010000,
1619568000000,2021-04-28T00:00:00.000Z,BTCUSDT,0.00010000,
1619596800000,2021-04-28T08:00:00.000Z,BTCUSDT,0.00010000,
1619625600001,2021-04-28T16:00:00.001Z,BTCUSDT,0.00010000,
1619654400004,2021-04-29T00:00:00.004Z,BTCUSDT,0.00010000,
1619683200013,2021-04-29T08:00:00.013Z,BTCUSDT,0.00010000,
1619712000003,2021-04-29T16:00:00.003Z,BTCUSDT,0.00010000,
1619740800004,2021-04-30T00:00:00.004Z,BTCUSDT,0.00010000,
1619769600019,2021-04-30T08:00:00.019Z,BTCUSDT,0.00010000,
1619798400003,2021-04-30T16:00:00.003Z,BTCUSDT,0.00010000,
1619827200002,2021-05-01T00:00:00.002Z,BTCUSDT,0.00011209,
1619856000006,2021-05-01T08:00:00.006Z,BTCUSDT,0.00010000,
1619884800000,2021-05-01T16:00:00.000Z,BTCUSDT,0.00032496,
1619913600010,2021-05-02T00:00:00.010Z,BTCUSDT,0.00015819,
1619942400011,2021-05-02T08:00:00.011Z,BTCUSDT,0.00045285,
1619971200007,2021-05-02T16:00:00.007Z,BTCUSDT,0.00045283,
1620000000003,2021-05-03T00:00:00.003Z,BTCUSDT,0.00040313,
1620028800000,2021-05-03T08:00:00.000Z,BTCUSDT,0.00036188,
1620057600043,2021-05-03T16:00:00.043Z,BTCUSDT,0.00067307,
1620086400004,2021-05-04T00:00:00.004Z,BTCUSDT,0.00050959,
1620115200003,2021-05-04T08:00:00.003Z,BTCUSDT,0.00012186,
1620144000011,2021-05-04T16:00:00.011Z,BTCUSDT,0.00066426,
1620172800001,2021-05-05T00:00:00.001Z,BTCUSDT,0.00044701,
1620201600007,2021-05-05T08:00:00.007Z,BTCUSDT,0.00042458,
1620230400001,2021-05-05T16:00:00.001Z,BTCUSDT,0.00011734,
1620259200003,2021-05-06T00:00:00.003Z,BTCUSDT,0.00076121,
1620288000001,2021-05-06T08:00:00.001Z,BTCUSDT,0.00059968,
1620316800000,2021-05-06T16:00:00.000Z,BTCUSDT,0.00093520,
1620345600000,2021-05-07T00:00:00.000Z,BTCUSDT,0.00044645,
1620374400000,2021-05-07T08:00:00.000Z,BTCUSDT,0.00053313,
1620403200001,2021-05-07T16:00:00.001Z,BTCUSDT,0.00017144,
1620432000006,2021-05-08T00:00:00.006Z,BTCUSDT,0.00059370,
1620460800000,2021-05-08T08:00:00.000Z,BTCUSDT,0.00046279,
1620489600000,2021-05-08T16:00:00.000Z,BTCUSDT,0.00046426,
1620518400005,2021-05-09T00:00:00.005Z,BTCUSDT,0.00048942,
1620547200016,2021-05-09T08:00:00.016Z,BTCUSDT,0.00043845,
1620576000000,2021-05-09T16:00:00.000Z,BTCUSDT,0.00063864,
1620604800004,2021-05-10T00:00:00.004Z,BTCUSDT,0.00033531,
1620633600000,2021-05-10T08:00:00.000Z,BTCUSDT,0.00090258,
1620662400013,2021-05-10T16:00:00.013Z,BTCUSDT,0.00098653,
1620691200000,2021-05-11T00:00:00.000Z,BTCUSDT,0.00039557,
1620720000000,2021-05-11T08:00:00.000Z,BTCUSDT,0.00050874,
1620748800002,2021-05-11T16:00:00.002Z,BTCUSDT,0.00025625,
1620777600004,2021-05-12T00:00:00.004Z,BTCUSDT,0.00016659,
