signal_time,entry_time,q,control,side,anchor_valid,oi_rotation,taker_gap,um_oi_change,cm_oi_change,um_taker,cm_taker,oi_rotation_rank,taker_gap_rank,um_oi_change_rank,cm_oi_change_rank,um_taker_rank,cm_taker_rank,feature_complete
2021-08-14T13:55:00Z,2021-08-14T14:05:00Z,0.8,cm_only,-1,True,-0.0542379758543,-0.180796176688,-0.0110885028721,0.0431494729822,0.131399495747,0.145767809662,0.845238095238,0.934523809524,0.27380952381,0.892857142857,0.785714285714,0.791666666667,True
2021-08-15T23:55:00Z,2021-08-16T00:05:00Z,0.8,cm_only,1,True,0.00232791735301,0.0446874884866,-0.0311622048797,-0.0334901222327,0.0252534775092,-0.1740963374,0.0535714285714,0.410714285714,0.654761904762,0.815476190476,0.184523809524,0.839285714286,True
2021-08-16T14:55:00Z,2021-08-16T15:05:00Z,0.8,cm_only,-1,True,-0.00620993299895,-0.036401877802,0.0407755862151,0.046985519214,0.01017764102,0.122737976881,0.178571428571,0.309523809524,0.785714285714,0.910714285714,0.077380952381,0.654761904762,True
2021-08-17T06:55:00Z,2021-08-17T07:05:00Z,0.8,cm_only,1,True,0.0323951623121,0.0776314489445,-0.00975558465148,-0.0421507469635,-0.143254798117,-0.161636403744,0.714285714286,0.553571428571,0.279761904762,0.857142857143,0.791666666667,0.755952380952,True
2021-08-18T11:55:00Z,2021-08-18T12:05:00Z,0.8,cm_only,1,True,0.0217349834464,0.0700727455192,-0.0142156413109,-0.0359506247573,-0.0940485135423,-0.178779362993,0.5,0.494047619048,0.345238095238,0.833333333333,0.583333333333,0.833333333333,True
2021-08-19T05:55:00Z,2021-08-19T06:05:00Z,0.8,cm_only,-1,True,0.00385984883153,-0.130511747719,0.0597752960806,0.0559154472491,0.122406995768,0.201242440489,0.0892857142857,0.827380952381,0.946428571429,0.982142857143,0.702380952381,0.886904761905,True
2021-08-23T11:55:00Z,2021-08-23T12:05:00Z,0.8,cm_only,-1,True,-0.018683447515,-0.174541232042,0.0245717297724,0.0432551772874,-0.00585053021942,0.317400225914,0.505952380952,0.916666666667,0.678571428571,0.89880952381,0.0357142857143,0.982142857143,True
2021-08-23T13:55:00Z,2021-08-23T14:05:00Z,0.8,cm_only,-1,True,-0.040186201989,-0.185021336956,0.00659397656858,0.0467801785576,-0.202680419084,0.124558505845,0.791666666667,0.934523809524,0.142857142857,0.946428571429,0.928571428571,0.613095238095,True
2021-09-01T19:55:00Z,2021-09-01T20:05:00Z,0.8,cm_only,1,True,0.0135192985164,-0.0205043976418,-0.0128904896603,-0.0264097881767,-0.0106860156991,-0.277758533563,0.482142857143,0.172619047619,0.369047619048,0.839285714286,0.0416666666667,0.928571428571,True
2021-09-02T07:55:00Z,2021-09-02T08:05:00Z,0.8,cm_only,-1,True,-0.00593099122756,-0.03741268253,0.0252645556667,0.0311955468943,-0.157802489364,0.177859144034,0.184523809524,0.303571428571,0.702380952381,0.89880952381,0.791666666667,0.72619047619,True
2021-09-02T15:55:00Z,2021-09-02T16:05:00Z,0.8,cm_only,1,True,0.0648032596491,0.0788574193119,0.0364497452353,-0.0283535144138,-0.0339487778454,-0.161342149444,0.994047619048,0.547619047619,0.863095238095,0.839285714286,0.196428571429,0.696428571429,True
2021-09-03T09:55:00Z,2021-09-03T10:05:00Z,0.8,cm_only,-1,True,-0.0232717061154,0.0468288233132,0.0183748589387,0.0416465650542,0.0440988893622,0.160739877613,0.696428571429,0.35119047619,0.458333333333,0.934523809524,0.244047619048,0.660714285714,True
2021-09-03T21:55:00Z,2021-09-03T22:05:00Z,0.8,cm_only,1,True,0.0465242278754,0.219943497891,-0.00537515189104,-0.0518993797665,0.194717436743,-0.451065051946,0.886904761905,0.946428571429,0.130952380952,0.952380952381,0.875,0.988095238095,True
2021-09-04T02:55:00Z,2021-09-04T03:05:00Z,0.8,cm_only,-1,True,-0.0939404648685,-0.190743188805,-0.0599823534934,0.0339581113751,0.0317240240213,0.247431802366,1,0.904761904762,0.958333333333,0.815476190476,0.190476190476,0.863095238095,True
2021-09-05T20:55:00Z,2021-09-05T21:05:00Z,0.8,cm_only,-1,True,0.0233083179918,-0.0629692225492,0.0645348349069,0.0412265169151,0.231882031321,0.207999536941,0.595238095238,0.434523809524,0.970238095238,0.857142857143,0.892857142857,0.761904761905,True
2021-09-05T22:55:00Z,2021-09-05T23:05:00Z,0.8,cm_only,-1,True,0.051844301853,-0.0512551757782,0.106456649226,0.054612347373,0.225559712599,0.184131621633,0.875,0.357142857143,1,0.964285714286,0.875,0.708333333333,True
2021-11-09T01:55:00Z,2021-11-09T02:05:00Z,0.8,cm_only,-1,True,-0.000356433646829,-0.170267969609,0.0286127231541,0.0289691568009,-0.0463932190227,0.235499950045,0.0119047619048,0.85119047619,0.85119047619,0.845238095238,0.208333333333,0.892857142857,True
