clock_name,q,source_signal_day,signal_day,decision_time,entry_time,exit_time,side,participation_score_eur,participation_score_try,participation_score_brl,relative_taker_pressure_eur,relative_taker_pressure_try,relative_taker_pressure_brl,median_relative_taker_pressure,participating_books,participation_breadth
absolute_book_participation,0.65,2022-12-13,2022-12-13,2022-12-14,2022-12-14 00:05:00,2022-12-17 00:05:00,LONG,0.863888888889,0.522222222222,0.719444444444,0.0295710491074,-0.0795547803525,0.13725727991,0.0295710491074,EUR+BRL,2
absolute_book_participation,0.65,2022-12-16,2022-12-16,2022-12-17,2022-12-17 00:05:00,2022-12-20 00:05:00,LONG,0.872222222222,0.516666666667,0.597222222222,0.0117124529518,0.0531483713161,0.104562155515,0.0531483713161,EUR,1
absolute_book_participation,0.65,2022-12-20,2022-12-20,2022-12-21,2022-12-21 00:05:00,2022-12-24 00:05:00,LONG,0.752777777778,0.377777777778,0.594444444444,0.0192833405388,-0.0114392202758,0.130221007383,0.0192833405388,EUR,1
absolute_book_participation,0.65,2023-01-12,2023-01-12,2023-01-13,2023-01-13 00:05:00,2023-01-16 00:05:00,LONG,0.655555555556,0.558333333333,0.388888888889,0.0953463222008,0.00617158054699,-0.0931683023536,0.00617158054699,EUR,1
absolute_book_participation,0.65,2023-01-16,2023-01-16,2023-01-17,2023-01-17 00:05:00,2023-01-20 00:05:00,LONG,0.85,0.744444444444,0.305555555556,0.110011258254,0.0143963547585,0.0794804158081,0.0794804158081,EUR+TRY,2
absolute_book_participation,0.65,2023-01-21,2023-01-21,2023-01-22,2023-01-22 00:05:00,2023-01-25 00:05:00,LONG,0.780555555556,0.316666666667,0.305555555556,0.0156330444804,0.157213854441,0.0851996684833,0.0851996684833,EUR,1
absolute_book_participation,0.65,2023-01-25,2023-01-25,2023-01-26,2023-01-26 00:05:00,2023-01-29 00:05:00,LONG,0.944444444444,0.447222222222,0.197222222222,0.101788045152,0.0274420221916,-0.00807948465369,0.0274420221916,EUR,1
absolute_book_participation,0.65,2023-02-02,2023-02-02,2023-02-03,2023-02-03 00:05:00,2023-02-06 00:05:00,LONG,0.669444444444,0.0805555555556,0.486111111111,0.0328825699793,0.11443393367,-0.0840229602511,0.0328825699793,EUR,1
absolute_book_participation,0.65,2023-02-15,2023-02-15,2023-02-16,2023-02-16 00:05:00,2023-02-19 00:05:00,LONG,0.775,0.333333333333,0.658333333333,0.0168213464535,0.11836859248,0.00312304943336,0.0168213464535,EUR+BRL,2
absolute_book_participation,0.65,2023-02-20,2023-02-20,2023-02-21,2023-02-21 00:05:00,2023-02-24 00:05:00,LONG,0.430555555556,0.286111111111,0.0388888888889,0.0833834238957,0.0165911280312,-0.0566036455845,0.0165911280312,,0
