signal_position,entry_position,exit_position,signal_date,entry_date,exit_date,side,hold_bars
11644,11645,11669,2020-02-10 10:20:00,2020-02-10 10:25:00,2020-02-10 12:25:00,-1,24
11699,11700,11724,2020-02-10 14:55:00,2020-02-10 15:00:00,2020-02-10 17:00:00,-1,24
11726,11727,11751,2020-02-10 17:10:00,2020-02-10 17:15:00,2020-02-10 19:15:00,-1,24
11755,11756,11780,2020-02-10 19:35:00,2020-02-10 19:40:00,2020-02-10 21:40:00,1,24
11780,11781,11805,2020-02-10 21:40:00,2020-02-10 21:45:00,2020-02-10 23:45:00,1,24
11858,11859,11883,2020-02-11 04:10:00,2020-02-11 04:15:00,2020-02-11 06:15:00,-1,24
11882,11883,11907,2020-02-11 06:10:00,2020-02-11 06:15:00,2020-02-11 08:15:00,-1,24
11908,11909,11933,2020-02-11 08:20:00,2020-02-11 08:25:00,2020-02-11 10:25:00,1,24
11933,11934,11958,2020-02-11 10:25:00,2020-02-11 10:30:00,2020-02-11 12:30:00,-1,24
11964,11965,11989,2020-02-11 13:00:00,2020-02-11 13:05:00,2020-02-11 15:05:00,-1,24
11990,11991,12015,2020-02-11 15:10:00,2020-02-11 15:15:00,2020-02-11 17:15:00,-1,24
12017,12018,12042,2020-02-11 17:25:00,2020-02-11 17:30:00,2020-02-11 19:30:00,-1,24
12041,12042,12066,2020-02-11 19:25:00,2020-02-11 19:30:00,2020-02-11 21:30:00,1,24
12075,12076,12100,2020-02-11 22:15:00,2020-02-11 22:20:00,2020-02-12 00:20:00,1,24
12100,12101,12125,2020-02-12 00:20:00,2020-02-12 00:25:00,2020-02-12 02:25:00,1,24
12125,12126,12150,2020-02-12 02:25:00,2020-02-12 02:30:00,2020-02-12 04:30:00,1,24
12150,12151,12175,2020-02-12 04:30:00,2020-02-12 04:35:00,2020-02-12 06:35:00,-1,24
12186,12187,12211,2020-02-12 07:30:00,2020-02-12 07:35:00,2020-02-12 09:35:00,1,24
12218,12219,12243,2020-02-12 10:10:00,2020-02-12 10:15:00,2020-02-12 12:15:00,-1,24
12242,12243,12267,2020-02-12 12:10:00,2020-02-12 12:15:00,2020-02-12 14:15:00,-1,24
12286,12287,12311,2020-02-12 15:50:00,2020-02-12 15:55:00,2020-02-12 17:55:00,-1,24
12312,12313,12337,2020-02-12 18:00:00,2020-02-12 18:05:00,2020-02-12 20:05:00,1,24
12346,12347,12371,2020-02-12 20:50:00,2020-02-12 20:55:00,2020-02-12 22:55:00,-1,24
12370,12371,12395,2020-02-12 22:50:00,2020-02-12 22:55:00,2020-02-13 00:55:00,-1,24
12397,12398,12422,2020-02-13 01:05:00,2020-02-13 01:10:00,2020-02-13 03:10:00,-1,24
12429,12430,12454,2020-02-13 03:45:00,2020-02-13 03:50:00,2020-02-13 05:50:00,1,24
12479,12480,12504,2020-02-13 07:55:00,2020-02-13 08:00:00,2020-02-13 10:00:00,-1,24
12505,12506,12530,2020-02-13 10:05:00,2020-02-13 10:10:00,2020-02-13 12:10:00,1,24
12534,12535,12559,2020-02-13 12:30:00,2020-02-13 12:35:00,2020-02-13 14:35:00,1,24
12567,12568,12592,2020-02-13 15:15:00,2020-02-13 15:20:00,2020-02-13 17:20:00,-1,24
12593,12594,12618,2020-02-13 17:25:00,2020-02-13 17:30:00,2020-02-13 19:30:00,-1,24
12618,12619,12643,2020-02-13 19:30:00,2020-02-13 19:35:00,2020-02-13 21:35:00,1,24
12642,12643,12667,2020-02-13 21:30:00,2020-02-13 21:35:00,2020-02-13 23:35:00,1,24
12673,12674,12698,2020-02-14 00:05:00,2020-02-14 00:10:00,2020-02-14 02:10:00,-1,24
12699,12700,12724,2020-02-14 02:15:00,2020-02-14 02:20:00,2020-02-14 04:20:00,-1,24
12732,12733,12757,2020-02-14 05:00:00,2020-02-14 05:05:00,2020-02-14 07:05:00,-1,24
12758,12759,12783,2020-02-14 07:10:00,2020-02-14 07:15:00,2020-02-14 09:15:00,-1,24
12790,12791,12815,2020-02-14 09:50:00,2020-02-14 09:55:00,2020-02-14 11:55:00,1,24
12835,12836,12860,2020-02-14 13:35:00,2020-02-14 13:40:00,2020-02-14 15:40:00,-1,24
12863,12864,12888,2020-02-14 15:55:00,2020-02-14 16:00:00,2020-02-14 18:00:00,-1,24
12896,12897,12921,2020-02-14 18:40:00,2020-02-14 18:45:00,2020-02-14 20:45:00,1,24
12922,12923,12947,2020-02-14 20:50:00,2020-02-14 20:55:00,2020-02-14 22:55:00,-1,24
12946,12947,12971,2020-02-14 22:50:00,2020-02-14 22:55:00,2020-02-15 00:55:00,-1,24
12988,12989,13013,2020-02-15 02:20:00,2020-02-15 02:25:00,2020-02-15 04:25:00,1,24
13015,13016,13040,2020-02-15 04:35:00,2020-02-15 04:40:00,2020-02-15 06:40:00,1,24
13049,13050,13074,2020-02-15 07:25:00,2020-02-15 07:30:00,2020-02-15 09:30:00,1,24
13073,13074,13098,2020-02-15 09:25:00,2020-02-15 09:30:00,2020-02-15 11:30:00,1,24
13103,13104,13128,2020-02-15 11:55:00,2020-02-15 12:00:00,2020-02-15 14:00:00,1,24
13144,13145,13169,2020-02-15 15:20:00,2020-02-15 15:25:00,2020-02-15 17:25:00,1,24
13193,13194,13218,2020-02-15 19:25:00,2020-02-15 19:30:00,2020-02-15 21:30:00,1,24
13232,13233,13257,2020-02-15 22:40:00,2020-02-15 22:45:00,2020-02-16 00:45:00,-1,24
13272,13273,13297,2020-02-16 02:00:00,2020-02-16 02:05:00,2020-02-16 04:05:00,1,24
13300,13301,13325,2020-02-16 04:20:00,2020-02-16 04:25:00,2020-02-16 06:25:00,-1,24
13327,13328,13352,2020-02-16 06:35:00,2020-02-16 06:40:00,2020-02-16 08:40:00,1,24
13352,13353,13377,2020-02-16 08:40:00,2020-02-16 08:45:00,2020-02-16 10:45:00,-1,24
13376,13377,13401,2020-02-16 10:40:00,2020-02-16 10:45:00,2020-02-16 12:45:00,1,24
13400,13401,13425,2020-02-16 12:40:00,2020-02-16 12:45:00,2020-02-16 14:45:00,-1,24
13429,13430,13454,2020-02-16 15:05:00,2020-02-16 15:10:00,2020-02-16 17:10:00,-1,24
13464,13465,13489,2020-02-16 18:00:00,2020-02-16 18:05:00,2020-02-16 20:05:00,-1,24
13493,13494,13518,2020-02-16 20:25:00,2020-02-16 20:30:00,2020-02-16 22:30:00,1,24
13542,13543,13567,2020-02-17 00:30:00,2020-02-17 00:35:00,2020-02-17 02:35:00,1,24
13569,13570,13594,2020-02-17 02:45:00,2020-02-17 02:50:00,2020-02-17 04:50:00,1,24
13649,13650,13674,2020-02-17 09:25:00,2020-02-17 09:30:00,2020-02-17 11:30:00,-1,24
13777,13778,13802,2020-02-17 20:05:00,2020-02-17 20:10:00,2020-02-17 22:10:00,1,24
13812,13813,13837,2020-02-17 23:00:00,2020-02-17 23:05:00,2020-02-18 01:05:00,1,24
13838,13839,13863,2020-02-18 01:10:00,2020-02-18 01:15:00,2020-02-18 03:15:00,-1,24
13865,13866,13890,2020-02-18 03:25:00,2020-02-18 03:30:00,2020-02-18 05:30:00,-1,24
13896,13897,13921,2020-02-18 06:00:00,2020-02-18 06:05:00,2020-02-18 08:05:00,-1,24
13921,13922,13946,2020-02-18 08:05:00,2020-02-18 08:10:00,2020-02-18 10:10:00,1,24
13950,13951,13975,2020-02-18 10:30:00,2020-02-18 10:35:00,2020-02-18 12:35:00,-1,24
13993,13994,14018,2020-02-18 14:05:00,2020-02-18 14:10:00,2020-02-18 16:10:00,-1,24
14026,14027,14051,2020-02-18 16:50:00,2020-02-18 16:55:00,2020-02-18 18:55:00,1,24
14084,14085,14109,2020-02-18 21:40:00,2020-02-18 21:45:00,2020-02-18 23:45:00,-1,24
14114,14115,14139,2020-02-19 00:10:00,2020-02-19 00:15:00,2020-02-19 02:15:00,1,24
14154,14155,14179,2020-02-19 03:30:00,2020-02-19 03:35:00,2020-02-19 05:35:00,-1,24
14193,14194,14218,2020-02-19 06:45:00,2020-02-19 06:50:00,2020-02-19 08:50:00,-1,24
14223,14224,14248,2020-02-19 09:15:00,2020-02-19 09:20:00,2020-02-19 11:20:00,-1,24
14252,14253,14277,2020-02-19 11:40:00,2020-02-19 11:45:00,2020-02-19 13:45:00,-1,24
14276,14277,14301,2020-02-19 13:40:00,2020-02-19 13:45:00,2020-02-19 15:45:00,1,24
14308,14309,14333,2020-02-19 16:20:00,2020-02-19 16:25:00,2020-02-19 18:25:00,-1,24
14344,14345,14369,2020-02-19 19:20:00,2020-02-19 19:25:00,2020-02-19 21:25:00,-1,24
14369,14370,14394,2020-02-19 21:25:00,2020-02-19 21:30:00,2020-02-19 23:30:00,-1,24
14393,14394,14418,2020-02-19 23:25:00,2020-02-19 23:30:00,2020-02-20 01:30:00,-1,24
14430,14431,14455,2020-02-20 02:30:00,2020-02-20 02:35:00,2020-02-20 04:35:00,1,24
14458,14459,14483,2020-02-20 04:50:00,2020-02-20 04:55:00,2020-02-20 06:55:00,1,24
14508,14509,14533,2020-02-20 09:00:00,2020-02-20 09:05:00,2020-02-20 11:05:00,1,24
14540,14541,14565,2020-02-20 11:40:00,2020-02-20 11:45:00,2020-02-20 13:45:00,-1,24
14576,14577,14601,2020-02-20 14:40:00,2020-02-20 14:45:00,2020-02-20 16:45:00,1,24
14604,14605,14629,2020-02-20 17:00:00,2020-02-20 17:05:00,2020-02-20 19:05:00,1,24
14648,14649,14673,2020-02-20 20:40:00,2020-02-20 20:45:00,2020-02-20 22:45:00,-1,24
14678,14679,14703,2020-02-20 23:10:00,2020-02-20 23:15:00,2020-02-21 01:15:00,-1,24
14707,14708,14732,2020-02-21 01:35:00,2020-02-21 01:40:00,2020-02-21 03:40:00,-1,24
14744,14745,14769,2020-02-21 04:40:00,2020-02-21 04:45:00,2020-02-21 06:45:00,-1,24
14780,14781,14805,2020-02-21 07:40:00,2020-02-21 07:45:00,2020-02-21 09:45:00,1,24
14815,14816,14840,2020-02-21 10:35:00,2020-02-21 10:40:00,2020-02-21 12:40:00,-1,24
14839,14840,14864,2020-02-21 12:35:00,2020-02-21 12:40:00,2020-02-21 14:40:00,1,24
14885,14886,14910,2020-02-21 16:25:00,2020-02-21 16:30:00,2020-02-21 18:30:00,-1,24
14913,14914,14938,2020-02-21 18:45:00,2020-02-21 18:50:00,2020-02-21 20:50:00,-1,24
14955,14956,14980,2020-02-21 22:15:00,2020-02-21 22:20:00,2020-02-22 00:20:00,-1,24
14979,14980,15004,2020-02-22 00:15:00,2020-02-22 00:20:00,2020-02-22 02:20:00,-1,24
15018,15019,15043,2020-02-22 03:30:00,2020-02-22 03:35:00,2020-02-22 05:35:00,1,24
15064,15065,15089,2020-02-22 07:20:00,2020-02-22 07:25:00,2020-02-22 09:25:00,-1,24
15097,15098,15122,2020-02-22 10:05:00,2020-02-22 10:10:00,2020-02-22 12:10:00,-1,24
15125,15126,15150,2020-02-22 12:25:00,2020-02-22 12:30:00,2020-02-22 14:30:00,1,24
15157,15158,15182,2020-02-22 15:05:00,2020-02-22 15:10:00,2020-02-22 17:10:00,1,24
15182,15183,15207,2020-02-22 17:10:00,2020-02-22 17:15:00,2020-02-22 19:15:00,-1,24
15211,15212,15236,2020-02-22 19:35:00,2020-02-22 19:40:00,2020-02-22 21:40:00,-1,24
15237,15238,15262,2020-02-22 21:45:00,2020-02-22 21:50:00,2020-02-22 23:50:00,1,24
15263,15264,15288,2020-02-22 23:55:00,2020-02-23 00:00:00,2020-02-23 02:00:00,1,24
15290,15291,15315,2020-02-23 02:10:00,2020-02-23 02:15:00,2020-02-23 04:15:00,1,24
15314,15315,15339,2020-02-23 04:10:00,2020-02-23 04:15:00,2020-02-23 06:15:00,1,24
15346,15347,15371,2020-02-23 06:50:00,2020-02-23 06:55:00,2020-02-23 08:55:00,-1,24
15371,15372,15396,2020-02-23 08:55:00,2020-02-23 09:00:00,2020-02-23 11:00:00,-1,24
15430,15431,15455,2020-02-23 13:50:00,2020-02-23 13:55:00,2020-02-23 15:55:00,1,24
15456,15457,15481,2020-02-23 16:00:00,2020-02-23 16:05:00,2020-02-23 18:05:00,-1,24
15490,15491,15515,2020-02-23 18:50:00,2020-02-23 18:55:00,2020-02-23 20:55:00,-1,24
15518,15519,15543,2020-02-23 21:10:00,2020-02-23 21:15:00,2020-02-23 23:15:00,1,24
15557,15558,15582,2020-02-24 00:25:00,2020-02-24 00:30:00,2020-02-24 02:30:00,-1,24
15597,15598,15622,2020-02-24 03:45:00,2020-02-24 03:50:00,2020-02-24 05:50:00,1,24
15625,15626,15650,2020-02-24 06:05:00,2020-02-24 06:10:00,2020-02-24 08:10:00,-1,24
15652,15653,15677,2020-02-24 08:20:00,2020-02-24 08:25:00,2020-02-24 10:25:00,-1,24
15684,15685,15709,2020-02-24 11:00:00,2020-02-24 11:05:00,2020-02-24 13:05:00,1,24
15709,15710,15734,2020-02-24 13:05:00,2020-02-24 13:10:00,2020-02-24 15:10:00,1,24
15747,15748,15772,2020-02-24 16:15:00,2020-02-24 16:20:00,2020-02-24 18:20:00,1,24
15773,15774,15798,2020-02-24 18:25:00,2020-02-24 18:30:00,2020-02-24 20:30:00,1,24
15809,15810,15834,2020-02-24 21:25:00,2020-02-24 21:30:00,2020-02-24 23:30:00,-1,24
15833,15834,15858,2020-02-24 23:25:00,2020-02-24 23:30:00,2020-02-25 01:30:00,1,24
15888,15889,15913,2020-02-25 04:00:00,2020-02-25 04:05:00,2020-02-25 06:05:00,1,24
15920,15921,15945,2020-02-25 06:40:00,2020-02-25 06:45:00,2020-02-25 08:45:00,-1,24
15949,15950,15974,2020-02-25 09:05:00,2020-02-25 09:10:00,2020-02-25 11:10:00,1,24
15973,15974,15998,2020-02-25 11:05:00,2020-02-25 11:10:00,2020-02-25 13:10:00,1,24
16008,16009,16033,2020-02-25 14:00:00,2020-02-25 14:05:00,2020-02-25 16:05:00,1,24
16035,16036,16060,2020-02-25 16:15:00,2020-02-25 16:20:00,2020-02-25 18:20:00,1,24
16061,16062,16086,2020-02-25 18:25:00,2020-02-25 18:30:00,2020-02-25 20:30:00,-1,24
16094,16095,16119,2020-02-25 21:10:00,2020-02-25 21:15:00,2020-02-25 23:15:00,-1,24
16125,16126,16150,2020-02-25 23:45:00,2020-02-25 23:50:00,2020-02-26 01:50:00,-1,24
16174,16175,16199,2020-02-26 03:50:00,2020-02-26 03:55:00,2020-02-26 05:55:00,1,24
16253,16254,16278,2020-02-26 10:25:00,2020-02-26 10:30:00,2020-02-26 12:30:00,1,24
16284,16285,16309,2020-02-26 13:00:00,2020-02-26 13:05:00,2020-02-26 15:05:00,1,24
16321,16322,16346,2020-02-26 16:05:00,2020-02-26 16:10:00,2020-02-26 18:10:00,1,24
16365,16366,16390,2020-02-26 19:45:00,2020-02-26 19:50:00,2020-02-26 21:50:00,1,24
16399,16400,16424,2020-02-26 22:35:00,2020-02-26 22:40:00,2020-02-27 00:40:00,1,24
16475,16476,16500,2020-02-27 04:55:00,2020-02-27 05:00:00,2020-02-27 07:00:00,1,24
16520,16521,16545,2020-02-27 08:40:00,2020-02-27 08:45:00,2020-02-27 10:45:00,1,24
16557,16558,16582,2020-02-27 11:45:00,2020-02-27 11:50:00,2020-02-27 13:50:00,-1,24
16582,16583,16607,2020-02-27 13:50:00,2020-02-27 13:55:00,2020-02-27 15:55:00,1,24
16610,16611,16635,2020-02-27 16:10:00,2020-02-27 16:15:00,2020-02-27 18:15:00,-1,24
16663,16664,16688,2020-02-27 20:35:00,2020-02-27 20:40:00,2020-02-27 22:40:00,-1,24
16723,16724,16748,2020-02-28 01:35:00,2020-02-28 01:40:00,2020-02-28 03:40:00,1,24
16761,16762,16786,2020-02-28 04:45:00,2020-02-28 04:50:00,2020-02-28 06:50:00,-1,24
16786,16787,16811,2020-02-28 06:50:00,2020-02-28 06:55:00,2020-02-28 08:55:00,-1,24
16829,16830,16854,2020-02-28 10:25:00,2020-02-28 10:30:00,2020-02-28 12:30:00,-1,24
16869,16870,16894,2020-02-28 13:45:00,2020-02-28 13:50:00,2020-02-28 15:50:00,1,24
16909,16910,16934,2020-02-28 17:05:00,2020-02-28 17:10:00,2020-02-28 19:10:00,1,24
16938,16939,16963,2020-02-28 19:30:00,2020-02-28 19:35:00,2020-02-28 21:35:00,1,24
16985,16986,17010,2020-02-28 23:25:00,2020-02-28 23:30:00,2020-02-29 01:30:00,-1,24
17022,17023,17047,2020-02-29 02:30:00,2020-02-29 02:35:00,2020-02-29 04:35:00,-1,24
17049,17050,17074,2020-02-29 04:45:00,2020-02-29 04:50:00,2020-02-29 06:50:00,-1,24
17089,17090,17114,2020-02-29 08:05:00,2020-02-29 08:10:00,2020-02-29 10:10:00,-1,24
17128,17129,17153,2020-02-29 11:20:00,2020-02-29 11:25:00,2020-02-29 13:25:00,1,24
17154,17155,17179,2020-02-29 13:30:00,2020-02-29 13:35:00,2020-02-29 15:35:00,1,24
17189,17190,17214,2020-02-29 16:25:00,2020-02-29 16:30:00,2020-02-29 18:30:00,-1,24
17216,17217,17241,2020-02-29 18:40:00,2020-02-29 18:45:00,2020-02-29 20:45:00,1,24
17241,17242,17266,2020-02-29 20:45:00,2020-02-29 20:50:00,2020-02-29 22:50:00,1,24
17270,17271,17295,2020-02-29 23:10:00,2020-02-29 23:15:00,2020-03-01 01:15:00,1,24
17314,17315,17339,2020-03-01 02:50:00,2020-03-01 02:55:00,2020-03-01 04:55:00,1,24
17348,17349,17373,2020-03-01 05:40:00,2020-03-01 05:45:00,2020-03-01 07:45:00,1,24
17375,17376,17400,2020-03-01 07:55:00,2020-03-01 08:00:00,2020-03-01 10:00:00,1,24
17419,17420,17444,2020-03-01 11:35:00,2020-03-01 11:40:00,2020-03-01 13:40:00,1,24
17456,17457,17481,2020-03-01 14:40:00,2020-03-01 14:45:00,2020-03-01 16:45:00,1,24
17486,17487,17511,2020-03-01 17:10:00,2020-03-01 17:15:00,2020-03-01 19:15:00,-1,24
17510,17511,17535,2020-03-01 19:10:00,2020-03-01 19:15:00,2020-03-01 21:15:00,-1,24
17544,17545,17569,2020-03-01 22:00:00,2020-03-01 22:05:00,2020-03-02 00:05:00,1,24
17576,17577,17601,2020-03-02 00:40:00,2020-03-02 00:45:00,2020-03-02 02:45:00,1,24
17606,17607,17631,2020-03-02 03:10:00,2020-03-02 03:15:00,2020-03-02 05:15:00,-1,24
17630,17631,17655,2020-03-02 05:10:00,2020-03-02 05:15:00,2020-03-02 07:15:00,1,24
17672,17673,17697,2020-03-02 08:40:00,2020-03-02 08:45:00,2020-03-02 10:45:00,1,24
17705,17706,17730,2020-03-02 11:25:00,2020-03-02 11:30:00,2020-03-02 13:30:00,-1,24
17743,17744,17768,2020-03-02 14:35:00,2020-03-02 14:40:00,2020-03-02 16:40:00,1,24
17781,17782,17806,2020-03-02 17:45:00,2020-03-02 17:50:00,2020-03-02 19:50:00,1,24
17817,17818,17842,2020-03-02 20:45:00,2020-03-02 20:50:00,2020-03-02 22:50:00,1,24
17841,17842,17866,2020-03-02 22:45:00,2020-03-02 22:50:00,2020-03-03 00:50:00,1,24
17887,17888,17912,2020-03-03 02:35:00,2020-03-03 02:40:00,2020-03-03 04:40:00,1,24
17913,17914,17938,2020-03-03 04:45:00,2020-03-03 04:50:00,2020-03-03 06:50:00,-1,24
17946,17947,17971,2020-03-03 07:30:00,2020-03-03 07:35:00,2020-03-03 09:35:00,-1,24
17977,17978,18002,2020-03-03 10:05:00,2020-03-03 10:10:00,2020-03-03 12:10:00,1,24
18019,18020,18044,2020-03-03 13:35:00,2020-03-03 13:40:00,2020-03-03 15:40:00,1,24
18047,18048,18072,2020-03-03 15:55:00,2020-03-03 16:00:00,2020-03-03 18:00:00,-1,24
18085,18086,18110,2020-03-03 19:05:00,2020-03-03 19:10:00,2020-03-03 21:10:00,1,24
18121,18122,18146,2020-03-03 22:05:00,2020-03-03 22:10:00,2020-03-04 00:10:00,1,24
18191,18192,18216,2020-03-04 03:55:00,2020-03-04 04:00:00,2020-03-04 06:00:00,1,24
18216,18217,18241,2020-03-04 06:00:00,2020-03-04 06:05:00,2020-03-04 08:05:00,1,24
18256,18257,18281,2020-03-04 09:20:00,2020-03-04 09:25:00,2020-03-04 11:25:00,-1,24
18281,18282,18306,2020-03-04 11:25:00,2020-03-04 11:30:00,2020-03-04 13:30:00,1,24
18308,18309,18333,2020-03-04 13:40:00,2020-03-04 13:45:00,2020-03-04 15:45:00,-1,24
18341,18342,18366,2020-03-04 16:25:00,2020-03-04 16:30:00,2020-03-04 18:30:00,1,24
18373,18374,18398,2020-03-04 19:05:00,2020-03-04 19:10:00,2020-03-04 21:10:00,-1,24
18397,18398,18422,2020-03-04 21:05:00,2020-03-04 21:10:00,2020-03-04 23:10:00,-1,24
18445,18446,18470,2020-03-05 01:05:00,2020-03-05 01:10:00,2020-03-05 03:10:00,-1,24
18477,18478,18502,2020-03-05 03:45:00,2020-03-05 03:50:00,2020-03-05 05:50:00,1,24
18501,18502,18526,2020-03-05 05:45:00,2020-03-05 05:50:00,2020-03-05 07:50:00,-1,24
18525,18526,18550,2020-03-05 07:45:00,2020-03-05 07:50:00,2020-03-05 09:50:00,1,24
18551,18552,18576,2020-03-05 09:55:00,2020-03-05 10:00:00,2020-03-05 12:00:00,1,24
18575,18576,18600,2020-03-05 11:55:00,2020-03-05 12:00:00,2020-03-05 14:00:00,1,24
18602,18603,18627,2020-03-05 14:10:00,2020-03-05 14:15:00,2020-03-05 16:15:00,1,24
18628,18629,18653,2020-03-05 16:20:00,2020-03-05 16:25:00,2020-03-05 18:25:00,-1,24
18666,18667,18691,2020-03-05 19:30:00,2020-03-05 19:35:00,2020-03-05 21:35:00,-1,24
18695,18696,18720,2020-03-05 21:55:00,2020-03-05 22:00:00,2020-03-06 00:00:00,1,24
18743,18744,18768,2020-03-06 01:55:00,2020-03-06 02:00:00,2020-03-06 04:00:00,-1,24
18770,18771,18795,2020-03-06 04:10:00,2020-03-06 04:15:00,2020-03-06 06:15:00,-1,24
18821,18822,18846,2020-03-06 08:25:00,2020-03-06 08:30:00,2020-03-06 10:30:00,-1,24
18869,18870,18894,2020-03-06 12:25:00,2020-03-06 12:30:00,2020-03-06 14:30:00,-1,24
18893,18894,18918,2020-03-06 14:25:00,2020-03-06 14:30:00,2020-03-06 16:30:00,-1,24
18923,18924,18948,2020-03-06 16:55:00,2020-03-06 17:00:00,2020-03-06 19:00:00,1,24
18947,18948,18972,2020-03-06 18:55:00,2020-03-06 19:00:00,2020-03-06 21:00:00,1,24
18976,18977,19001,2020-03-06 21:20:00,2020-03-06 21:25:00,2020-03-06 23:25:00,-1,24
19006,19007,19031,2020-03-06 23:50:00,2020-03-06 23:55:00,2020-03-07 01:55:00,-1,24
19030,19031,19055,2020-03-07 01:50:00,2020-03-07 01:55:00,2020-03-07 03:55:00,-1,24
19055,19056,19080,2020-03-07 03:55:00,2020-03-07 04:00:00,2020-03-07 06:00:00,-1,24
19080,19081,19105,2020-03-07 06:00:00,2020-03-07 06:05:00,2020-03-07 08:05:00,1,24
19108,19109,19133,2020-03-07 08:20:00,2020-03-07 08:25:00,2020-03-07 10:25:00,-1,24
19137,19138,19162,2020-03-07 10:45:00,2020-03-07 10:50:00,2020-03-07 12:50:00,1,24
19168,19169,19193,2020-03-07 13:20:00,2020-03-07 13:25:00,2020-03-07 15:25:00,1,24
19192,19193,19217,2020-03-07 15:20:00,2020-03-07 15:25:00,2020-03-07 17:25:00,-1,24
19219,19220,19244,2020-03-07 17:35:00,2020-03-07 17:40:00,2020-03-07 19:40:00,1,24
19252,19253,19277,2020-03-07 20:20:00,2020-03-07 20:25:00,2020-03-07 22:25:00,-1,24
19283,19284,19308,2020-03-07 22:55:00,2020-03-07 23:00:00,2020-03-08 01:00:00,1,24
19337,19338,19362,2020-03-08 03:25:00,2020-03-08 03:30:00,2020-03-08 05:30:00,1,24
19361,19362,19386,2020-03-08 05:25:00,2020-03-08 05:30:00,2020-03-08 07:30:00,-1,24
19385,19386,19410,2020-03-08 07:25:00,2020-03-08 07:30:00,2020-03-08 09:30:00,1,24
19431,19432,19456,2020-03-08 11:15:00,2020-03-08 11:20:00,2020-03-08 13:20:00,1,24
19458,19459,19483,2020-03-08 13:30:00,2020-03-08 13:35:00,2020-03-08 15:35:00,1,24
19506,19507,19531,2020-03-08 17:30:00,2020-03-08 17:35:00,2020-03-08 19:35:00,-1,24
19534,19535,19559,2020-03-08 19:50:00,2020-03-08 19:55:00,2020-03-08 21:55:00,-1,24
19572,19573,19597,2020-03-08 23:00:00,2020-03-08 23:05:00,2020-03-09 01:05:00,-1,24
19619,19620,19644,2020-03-09 02:55:00,2020-03-09 03:00:00,2020-03-09 05:00:00,-1,24
19645,19646,19670,2020-03-09 05:05:00,2020-03-09 05:10:00,2020-03-09 07:10:00,-1,24
19670,19671,19695,2020-03-09 07:10:00,2020-03-09 07:15:00,2020-03-09 09:15:00,1,24
19694,19695,19719,2020-03-09 09:10:00,2020-03-09 09:15:00,2020-03-09 11:15:00,-1,24
19781,19782,19806,2020-03-09 16:25:00,2020-03-09 16:30:00,2020-03-09 18:30:00,-1,24
19805,19806,19830,2020-03-09 18:25:00,2020-03-09 18:30:00,2020-03-09 20:30:00,-1,24
19882,19883,19907,2020-03-10 00:50:00,2020-03-10 00:55:00,2020-03-10 02:55:00,-1,24
19929,19930,19954,2020-03-10 04:45:00,2020-03-10 04:50:00,2020-03-10 06:50:00,-1,24
19956,19957,19981,2020-03-10 07:00:00,2020-03-10 07:05:00,2020-03-10 09:05:00,1,24
19984,19985,20009,2020-03-10 09:20:00,2020-03-10 09:25:00,2020-03-10 11:25:00,1,24
20009,20010,20034,2020-03-10 11:25:00,2020-03-10 11:30:00,2020-03-10 13:30:00,-1,24
20040,20041,20065,2020-03-10 14:00:00,2020-03-10 14:05:00,2020-03-10 16:05:00,-1,24
20070,20071,20095,2020-03-10 16:30:00,2020-03-10 16:35:00,2020-03-10 18:35:00,1,24
20103,20104,20128,2020-03-10 19:15:00,2020-03-10 19:20:00,2020-03-10 21:20:00,-1,24
20160,20161,20185,2020-03-11 00:00:00,2020-03-11 00:05:00,2020-03-11 02:05:00,1,24
20196,20197,20221,2020-03-11 03:00:00,2020-03-11 03:05:00,2020-03-11 05:05:00,-1,24
20223,20224,20248,2020-03-11 05:15:00,2020-03-11 05:20:00,2020-03-11 07:20:00,1,24
20253,20254,20278,2020-03-11 07:45:00,2020-03-11 07:50:00,2020-03-11 09:50:00,-1,24
20299,20300,20324,2020-03-11 11:35:00,2020-03-11 11:40:00,2020-03-11 13:40:00,-1,24
20330,20331,20355,2020-03-11 14:10:00,2020-03-11 14:15:00,2020-03-11 16:15:00,-1,24
20362,20363,20387,2020-03-11 16:50:00,2020-03-11 16:55:00,2020-03-11 18:55:00,-1,24
20389,20390,20414,2020-03-11 19:05:00,2020-03-11 19:10:00,2020-03-11 21:10:00,-1,24
20417,20418,20442,2020-03-11 21:25:00,2020-03-11 21:30:00,2020-03-11 23:30:00,-1,24
20452,20453,20477,2020-03-12 00:20:00,2020-03-12 00:25:00,2020-03-12 02:25:00,-1,24
20487,20488,20512,2020-03-12 03:15:00,2020-03-12 03:20:00,2020-03-12 05:20:00,-1,24
20519,20520,20544,2020-03-12 05:55:00,2020-03-12 06:00:00,2020-03-12 08:00:00,-1,24
20560,20561,20585,2020-03-12 09:20:00,2020-03-12 09:25:00,2020-03-12 11:25:00,-1,24
20600,20601,20625,2020-03-12 12:40:00,2020-03-12 12:45:00,2020-03-12 14:45:00,1,24
20631,20632,20656,2020-03-12 15:15:00,2020-03-12 15:20:00,2020-03-12 17:20:00,1,24
20681,20682,20706,2020-03-12 19:25:00,2020-03-12 19:30:00,2020-03-12 21:30:00,-1,24
