policy_id,clock,source_day,available_time,entry_time,exit_time,side,source_start_height,source_end_height,successor_end_height,block_count,edges,fees,fee_burden,utxo_polarity,fee_rank,polarity_rank
UFCP-1,primary,2022-05-25T00:00:00Z,2022-05-27T00:00:00Z,2022-05-27T00:05:00Z,2022-05-28T00:05:00Z,-1,737770,737913,737919,144,1850279,1946775854,6.958593436434537,-0.004084248915974293,0.9333333333333333,0.20555555555555555
UFCP-1,primary,2022-06-14T00:00:00Z,2022-06-16T00:00:00Z,2022-06-16T00:05:00Z,2022-06-17T00:05:00Z,-1,740676,740821,740827,146,1956354,2609214359,7.1957219062936515,-0.053840971521514,0.9777777777777777,0.06111111111111111
UFCP-1,primary,2022-06-15T00:00:00Z,2022-06-17T00:00:00Z,2022-06-17T00:05:00Z,2022-06-18T00:05:00Z,-1,740822,740986,740992,165,1963148,2576594979,7.179674723407301,-0.024257977493291387,0.9666666666666667,0.13333333333333333
UFCP-1,primary,2022-06-17T00:00:00Z,2022-06-19T00:00:00Z,2022-06-19T00:05:00Z,2022-06-20T00:05:00Z,1,741106,741213,741219,108,1577734,2180982509,7.231541106046563,0.08775623774349796,0.9722222222222222,0.9722222222222222
UFCP-1,primary,2022-06-18T00:00:00Z,2022-06-20T00:00:00Z,2022-06-20T00:05:00Z,2022-06-21T00:05:00Z,-1,741214,741369,741375,156,1727476,2093640460,7.099998292938469,-0.015708467150918448,0.9444444444444444,0.18333333333333332
UFCP-1,primary,2022-07-01T00:00:00Z,2022-07-03T00:00:00Z,2022-07-03T00:05:00Z,2022-07-04T00:05:00Z,1,743088,743221,743227,134,1717371,1809922210,6.960244512312516,0.08736434934559859,0.9,0.9777777777777777
UFCP-1,primary,2022-07-05T00:00:00Z,2022-07-07T00:00:00Z,2022-07-07T00:05:00Z,2022-07-08T00:05:00Z,1,743658,743775,743781,118,1514027,1972953031,7.172513711450137,0.05090199844520606,0.95,0.7555555555555555
UFCP-1,primary,2022-07-07T00:00:00Z,2022-07-09T00:00:00Z,2022-07-09T00:05:00Z,2022-07-10T00:05:00Z,-1,743903,744059,744065,157,1873345,2438431145,7.171384535154468,-0.027124208301193855,0.9388888888888889,0.12222222222222222
UFCP-1,primary,2022-07-09T00:00:00Z,2022-07-11T00:00:00Z,2022-07-11T00:05:00Z,2022-07-12T00:05:00Z,1,744208,744341,744347,134,1435877,1583191926,7.005422482116106,0.05139785650163628,0.9,0.7666666666666667
UFCP-1,primary,2022-07-12T00:00:00Z,2022-07-14T00:00:00Z,2022-07-14T00:05:00Z,2022-07-15T00:05:00Z,-1,744618,744768,744774,151,1738414,1736191260,6.906475858652702,-0.008434124437562054,0.7944444444444444,0.18333333333333332
UFCP-1,primary,2022-07-13T00:00:00Z,2022-07-15T00:00:00Z,2022-07-15T00:05:00Z,2022-07-16T00:05:00Z,1,744769,744878,744884,110,1422028,2302288103,7.389574713031874,0.07797033532391767,1.0,0.9555555555555556
UFCP-1,primary,2022-07-15T00:00:00Z,2022-07-17T00:00:00Z,2022-07-17T00:05:00Z,2022-07-18T00:05:00Z,-1,745003,745144,745150,142,1775528,2606409388,7.291630996262069,-0.00972781054424374,0.9666666666666667,0.18333333333333332
UFCP-1,primary,2022-07-19T00:00:00Z,2022-07-21T00:00:00Z,2022-07-21T00:05:00Z,2022-07-22T00:05:00Z,-1,745548,745685,745691,138,1822267,2668435478,7.28916628599208,-0.021773428372461334,0.9611111111111111,0.15
UFCP-1,primary,2022-07-22T00:00:00Z,2022-07-24T00:00:00Z,2022-07-24T00:05:00Z,2022-07-25T00:05:00Z,1,745951,746082,746088,132,1603749,2174658299,7.212282813863694,0.07841688443765203,0.9277777777777778,0.9611111111111111
UFCP-1,primary,2022-08-05T00:00:00Z,2022-08-07T00:00:00Z,2022-08-07T00:05:00Z,2022-08-08T00:05:00Z,1,747997,748146,748152,150,1712740,1959420281,7.042309506154397,0.05887058164111307,0.8555555555555555,0.8666666666666667
UFCP-1,primary,2022-08-09T00:00:00Z,2022-08-11T00:00:00Z,2022-08-11T00:05:00Z,2022-08-12T00:05:00Z,-1,748611,748753,748759,143,1697399,2294095828,7.208996990721604,-0.016578895121300296,0.9222222222222223,0.1388888888888889
UFCP-1,primary,2022-08-10T00:00:00Z,2022-08-12T00:00:00Z,2022-08-12T00:05:00Z,2022-08-13T00:05:00Z,-1,748754,748901,748907,148,1795831,1906488680,6.967550574241066,-0.0351664494042034,0.8055555555555556,0.06666666666666667
UFCP-1,primary,2022-09-02T00:00:00Z,2022-09-04T00:00:00Z,2022-09-04T00:05:00Z,2022-09-05T00:05:00Z,1,752214,752342,752348,129,1777461,1827700629,6.935628027382437,0.06321095090131373,0.7611111111111111,0.9277777777777778
UFCP-1,primary,2022-09-16T00:00:00Z,2022-09-18T00:00:00Z,2022-09-18T00:05:00Z,2022-09-19T00:05:00Z,1,754277,754404,754410,128,1693345,1907428195,7.0268052562753,0.09162633722011758,0.85,0.9944444444444445
UFCP-1,primary,2022-10-25T00:00:00Z,2022-10-27T00:00:00Z,2022-10-27T00:05:00Z,2022-10-28T00:05:00Z,1,760170,760291,760297,122,1470988,1679880511,7.040543661592896,0.057384560581051645,0.85,0.9277777777777778
UFCP-1,primary,2022-10-26T00:00:00Z,2022-10-28T00:00:00Z,2022-10-28T00:05:00Z,2022-10-29T00:05:00Z,-1,760292,760446,760452,155,1967363,2354978160,7.087592665149201,-0.07765470835834566,0.8666666666666667,0.027777777777777776
UFCP-1,primary,2022-11-02T00:00:00Z,2022-11-04T00:00:00Z,2022-11-04T00:05:00Z,2022-11-05T00:05:00Z,1,761336,761457,761463,122,1557935,1672286641,6.978585988531756,0.05264211921550001,0.8055555555555556,0.9055555555555556
UFCP-1,primary,2022-11-04T00:00:00Z,2022-11-06T00:00:00Z,2022-11-06T00:05:00Z,2022-11-07T00:05:00Z,1,761622,761750,761756,129,1730682,1965744896,7.035110983925086,0.055002594352977614,0.8388888888888889,0.9166666666666666
UFCP-1,primary,2022-11-08T00:00:00Z,2022-11-10T00:00:00Z,2022-11-10T00:05:00Z,2022-11-11T00:05:00Z,-1,762183,762345,762351,163,1901632,2187851674,7.047962905710933,-0.009831555211523575,0.8611111111111112,0.25
UFCP-1,primary,2022-11-11T00:00:00Z,2022-11-13T00:00:00Z,2022-11-13T00:05:00Z,2022-11-14T00:05:00Z,1,762642,762775,762781,134,1812341,2193111017,7.098456990722808,0.08341311044665435,0.8777777777777778,0.9833333333333333
UFCP-1,primary,2022-11-14T00:00:00Z,2022-11-16T00:00:00Z,2022-11-16T00:05:00Z,2022-11-17T00:05:00Z,1,763072,763194,763200,123,1615766,2284939586,7.254285715957583,0.052706889487710476,0.9555555555555556,0.8944444444444445
UFCP-1,primary,2022-11-15T00:00:00Z,2022-11-17T00:00:00Z,2022-11-17T00:05:00Z,2022-11-18T00:05:00Z,-1,763195,763349,763355,155,1974264,3631310997,7.517153347585138,-0.07485625022793305,1.0,0.022222222222222223
UFCP-1,primary,2022-11-16T00:00:00Z,2022-11-18T00:00:00Z,2022-11-18T00:05:00Z,2022-11-19T00:05:00Z,-1,763350,763499,763505,150,1895539,3552287679,7.535843860733198,-0.07880660856885562,1.0,0.016666666666666666
UFCP-1,primary,2022-11-17T00:00:00Z,2022-11-19T00:00:00Z,2022-11-19T00:05:00Z,2022-11-20T00:05:00Z,-1,763500,763637,763643,138,1761459,3454296319,7.581231602214398,-0.0497649959493806,1.0,0.05
UFCP-1,primary,2022-11-18T00:00:00Z,2022-11-20T00:00:00Z,2022-11-20T00:05:00Z,2022-11-21T00:05:00Z,-1,763638,763776,763782,139,1873787,4372819362,7.755201726253189,-0.011674219108148365,1.0,0.2222222222222222
UFCP-1,primary,2022-11-19T00:00:00Z,2022-11-21T00:00:00Z,2022-11-21T00:05:00Z,2022-11-22T00:05:00Z,-1,763777,763923,763929,147,2001260,2705581977,7.209295334559862,-0.13991985049418867,0.9111111111111111,0.005555555555555556
UFCP-1,primary,2022-11-20T00:00:00Z,2022-11-22T00:00:00Z,2022-11-22T00:05:00Z,2022-11-23T00:05:00Z,-1,763924,764072,764078,149,1808100,1944118871,6.9802875606097174,-0.15479011116641778,0.7777777777777778,0.005555555555555556
UFCP-1,primary,2022-11-21T00:00:00Z,2022-11-23T00:00:00Z,2022-11-23T00:05:00Z,2022-11-24T00:05:00Z,-1,764073,764201,764207,129,1750429,2536568192,7.278706440184779,-0.022605315611201597,0.9444444444444444,0.16111111111111112
UFCP-1,primary,2022-11-23T00:00:00Z,2022-11-25T00:00:00Z,2022-11-25T00:05:00Z,2022-11-26T00:05:00Z,-1,764328,764468,764474,141,1936157,2884984288,7.306569652219167,-0.06256362474737327,0.95,0.05
UFCP-1,primary,2022-11-24T00:00:00Z,2022-11-26T00:00:00Z,2022-11-26T00:05:00Z,2022-11-27T00:05:00Z,-1,764469,764597,764603,129,1854282,2796374860,7.318581605330291,-0.10025767385974733,0.95,0.027777777777777776
UFCP-1,primary,2022-11-25T00:00:00Z,2022-11-27T00:00:00Z,2022-11-27T00:05:00Z,2022-11-28T00:05:00Z,-1,764598,764720,764726,123,1722620,2705300031,7.359121714658139,-0.023881064889528743,0.9611111111111111,0.16666666666666666
UFCP-1,primary,2022-11-26T00:00:00Z,2022-11-28T00:00:00Z,2022-11-28T00:05:00Z,2022-11-29T00:05:00Z,-1,764721,764829,764835,109,1582300,2365608040,7.309910882504605,-0.02664222966567655,0.9388888888888889,0.15555555555555556
UFCP-1,primary,2022-11-27T00:00:00Z,2022-11-29T00:00:00Z,2022-11-29T00:05:00Z,2022-11-30T00:05:00Z,-1,764830,764965,764971,136,1500478,1778074631,7.077502665872208,-0.030118402269143568,0.7944444444444444,0.11666666666666667
UFCP-1,primary,2022-11-28T00:00:00Z,2022-11-30T00:00:00Z,2022-11-30T00:05:00Z,2022-12-01T00:05:00Z,-1,764966,765104,765110,139,1697934,2294024402,7.2086507170716985,-0.03955159623401145,0.8666666666666667,0.08888888888888889
UFCP-1,primary,2022-12-02T00:00:00Z,2022-12-04T00:00:00Z,2022-12-04T00:05:00Z,2022-12-05T00:05:00Z,1,765527,765651,765657,125,1726816,2877794644,7.418500280833628,0.04496020421399848,0.9722222222222222,0.8388888888888889
UFCP-1,primary,2022-12-05T00:00:00Z,2022-12-07T00:00:00Z,2022-12-07T00:05:00Z,2022-12-08T00:05:00Z,-1,765923,766068,766074,146,1735228,2133182906,7.114231648512254,-0.02133206702519784,0.7833333333333333,0.2
UFCP-1,primary,2022-12-15T00:00:00Z,2022-12-17T00:00:00Z,2022-12-17T00:05:00Z,2022-12-18T00:05:00Z,1,767452,767590,767596,139,1731790,2034853506,7.06902355238585,0.04627697353605229,0.7722222222222223,0.8722222222222222
UFCP-1,primary,2022-12-24T00:00:00Z,2022-12-26T00:00:00Z,2022-12-26T00:05:00Z,2022-12-27T00:05:00Z,1,768690,768778,768784,89,1353050,1763921588,7.172933480910746,0.08526218543291084,0.8333333333333334,0.9833333333333333
UFCP-1,primary,2023-01-20T00:00:00Z,2023-01-22T00:00:00Z,2023-01-22T00:05:00Z,2023-01-23T00:05:00Z,1,772739,772870,772876,132,1727274,1955787550,7.032003786966447,0.06958015925672476,0.7944444444444444,0.9722222222222222
UFCP-1,primary,2023-01-31T00:00:00Z,2023-02-02T00:00:00Z,2023-02-02T00:05:00Z,2023-02-03T00:05:00Z,1,774398,774512,774518,115,1728161,1861504298,6.982082364862801,0.06227023986769751,0.7777777777777778,0.95
UFCP-1,primary,2023-02-02T00:00:00Z,2023-02-04T00:00:00Z,2023-02-04T00:05:00Z,2023-02-05T00:05:00Z,1,774650,774794,774800,145,1894101,2185790291,7.050988411745106,0.043396313079397564,0.8222222222222222,0.8555555555555555
UFCP-1,primary,2023-02-03T00:00:00Z,2023-02-05T00:00:00Z,2023-02-05T00:05:00Z,2023-02-06T00:05:00Z,1,774795,774927,774933,133,1814077,2434081674,7.201748030027139,0.06314450819893533,0.8833333333333333,0.95
UFCP-1,primary,2023-02-06T00:00:00Z,2023-02-08T00:00:00Z,2023-02-08T00:05:00Z,2023-02-09T00:05:00Z,1,775216,775363,775369,148,1643137,1842761143,7.022413127359394,0.042617870573178014,0.7722222222222223,0.8388888888888889
UFCP-1,primary,2023-02-07T00:00:00Z,2023-02-09T00:00:00Z,2023-02-09T00:05:00Z,2023-02-10T00:05:00Z,1,775364,775505,775511,142,1639497,2220210173,7.210967655432962,0.08712123291472934,0.9,0.9888888888888889
UFCP-1,primary,2023-02-08T00:00:00Z,2023-02-10T00:00:00Z,2023-02-10T00:05:00Z,2023-02-11T00:05:00Z,1,775506,775643,775649,138,1669737,1839359717,7.0045066811560215,0.07151126195322977,0.7611111111111111,0.9666666666666667
UFCP-1,primary,2023-02-09T00:00:00Z,2023-02-11T00:00:00Z,2023-02-11T00:05:00Z,2023-02-12T00:05:00Z,1,775644,775805,775811,162,1898676,2155106488,7.034438614542329,0.07086938477128273,0.7833333333333333,0.9611111111111111
