setup_position,signal_position,entry_position,exit_position,setup_date,signal_date,entry_date,exit_date,side,branch,hold_bars
3228,3229,3230,3242,2020-01-12 05:00:00,2020-01-12 05:05:00,2020-01-12 05:10:00,2020-01-12 06:10:00,-1,lvrt_r0,12
3349,3350,3351,3363,2020-01-12 15:05:00,2020-01-12 15:10:00,2020-01-12 15:15:00,2020-01-12 16:15:00,1,lvrt_r0,12
3414,3415,3416,3428,2020-01-12 20:30:00,2020-01-12 20:35:00,2020-01-12 20:40:00,2020-01-12 21:40:00,-1,lvrt_r0,12
3549,3550,3551,3563,2020-01-13 07:45:00,2020-01-13 07:50:00,2020-01-13 07:55:00,2020-01-13 08:55:00,-1,lvrt_r0,12
3572,3573,3574,3586,2020-01-13 09:40:00,2020-01-13 09:45:00,2020-01-13 09:50:00,2020-01-13 10:50:00,1,lvrt_r0,12
3685,3686,3687,3699,2020-01-13 19:05:00,2020-01-13 19:10:00,2020-01-13 19:15:00,2020-01-13 20:15:00,1,lvrt_r0,12
3869,3870,3871,3883,2020-01-14 10:25:00,2020-01-14 10:30:00,2020-01-14 10:35:00,2020-01-14 11:35:00,-1,lvrt_r0,12
3883,3884,3885,3897,2020-01-14 11:35:00,2020-01-14 11:40:00,2020-01-14 11:45:00,2020-01-14 12:45:00,-1,lvrt_r0,12
4277,4278,4279,4291,2020-01-15 20:25:00,2020-01-15 20:30:00,2020-01-15 20:35:00,2020-01-15 21:35:00,-1,lvrt_r0,12
5804,5805,5806,5818,2020-01-21 03:40:00,2020-01-21 03:45:00,2020-01-21 03:50:00,2020-01-21 04:50:00,1,lvrt_r0,12
5827,5828,5829,5841,2020-01-21 05:35:00,2020-01-21 05:40:00,2020-01-21 05:45:00,2020-01-21 06:45:00,-1,lvrt_r0,12
5848,5849,5850,5862,2020-01-21 07:20:00,2020-01-21 07:25:00,2020-01-21 07:30:00,2020-01-21 08:30:00,1,lvrt_r0,12
6060,6061,6062,6074,2020-01-22 01:00:00,2020-01-22 01:05:00,2020-01-22 01:10:00,2020-01-22 02:10:00,1,lvrt_r0,12
6291,6292,6293,6305,2020-01-22 20:15:00,2020-01-22 20:20:00,2020-01-22 20:25:00,2020-01-22 21:25:00,1,lvrt_r0,12
6320,6321,6322,6334,2020-01-22 22:40:00,2020-01-22 22:45:00,2020-01-22 22:50:00,2020-01-22 23:50:00,-1,lvrt_r0,12
6369,6370,6371,6383,2020-01-23 02:45:00,2020-01-23 02:50:00,2020-01-23 02:55:00,2020-01-23 03:55:00,1,lvrt_r0,12
6387,6388,6389,6401,2020-01-23 04:15:00,2020-01-23 04:20:00,2020-01-23 04:25:00,2020-01-23 05:25:00,-1,lvrt_r0,12
6646,6647,6648,6660,2020-01-24 01:50:00,2020-01-24 01:55:00,2020-01-24 02:00:00,2020-01-24 03:00:00,-1,lvrt_r0,12
6909,6910,6911,6923,2020-01-24 23:45:00,2020-01-24 23:50:00,2020-01-24 23:55:00,2020-01-25 00:55:00,1,lvrt_r0,12
6965,6966,6967,6979,2020-01-25 04:25:00,2020-01-25 04:30:00,2020-01-25 04:35:00,2020-01-25 05:35:00,-1,lvrt_r0,12
7255,7256,7257,7269,2020-01-26 04:35:00,2020-01-26 04:40:00,2020-01-26 04:45:00,2020-01-26 05:45:00,1,lvrt_r0,12
7571,7572,7573,7585,2020-01-27 06:55:00,2020-01-27 07:00:00,2020-01-27 07:05:00,2020-01-27 08:05:00,-1,lvrt_r0,12
8384,8385,8386,8398,2020-01-30 02:40:00,2020-01-30 02:45:00,2020-01-30 02:50:00,2020-01-30 03:50:00,1,lvrt_r0,12
9164,9165,9166,9178,2020-02-01 19:40:00,2020-02-01 19:45:00,2020-02-01 19:50:00,2020-02-01 20:50:00,-1,lvrt_r0,12
9825,9826,9827,9839,2020-02-04 02:45:00,2020-02-04 02:50:00,2020-02-04 02:55:00,2020-02-04 03:55:00,1,lvrt_r0,12
9856,9857,9858,9870,2020-02-04 05:20:00,2020-02-04 05:25:00,2020-02-04 05:30:00,2020-02-04 06:30:00,-1,lvrt_r0,12
9879,9880,9881,9893,2020-02-04 07:15:00,2020-02-04 07:20:00,2020-02-04 07:25:00,2020-02-04 08:25:00,1,lvrt_r0,12
10030,10031,10032,10044,2020-02-04 19:50:00,2020-02-04 19:55:00,2020-02-04 20:00:00,2020-02-04 21:00:00,1,lvrt_r0,12
10050,10051,10052,10064,2020-02-04 21:30:00,2020-02-04 21:35:00,2020-02-04 21:40:00,2020-02-04 22:40:00,-1,lvrt_r0,12
10101,10102,10103,10115,2020-02-05 01:45:00,2020-02-05 01:50:00,2020-02-05 01:55:00,2020-02-05 02:55:00,1,lvrt_r0,12
10121,10122,10123,10135,2020-02-05 03:25:00,2020-02-05 03:30:00,2020-02-05 03:35:00,2020-02-05 04:35:00,1,lvrt_r0,12
10201,10202,10203,10215,2020-02-05 10:05:00,2020-02-05 10:10:00,2020-02-05 10:15:00,2020-02-05 11:15:00,-1,lvrt_r0,12
10408,10409,10410,10422,2020-02-06 03:20:00,2020-02-06 03:25:00,2020-02-06 03:30:00,2020-02-06 04:30:00,1,lvrt_r0,12
10596,10597,10598,10610,2020-02-06 19:00:00,2020-02-06 19:05:00,2020-02-06 19:10:00,2020-02-06 20:10:00,1,lvrt_r0,12
10620,10621,10622,10634,2020-02-06 21:00:00,2020-02-06 21:05:00,2020-02-06 21:10:00,2020-02-06 22:10:00,-1,lvrt_r0,12
10873,10874,10875,10887,2020-02-07 18:05:00,2020-02-07 18:10:00,2020-02-07 18:15:00,2020-02-07 19:15:00,-1,lvrt_r0,12
10901,10902,10903,10915,2020-02-07 20:25:00,2020-02-07 20:30:00,2020-02-07 20:35:00,2020-02-07 21:35:00,1,lvrt_r0,12
11199,11200,11201,11213,2020-02-08 21:15:00,2020-02-08 21:20:00,2020-02-08 21:25:00,2020-02-08 22:25:00,-1,lvrt_r0,12
11340,11341,11342,11354,2020-02-09 09:00:00,2020-02-09 09:05:00,2020-02-09 09:10:00,2020-02-09 10:10:00,1,lvrt_r0,12
12658,12659,12660,12672,2020-02-13 22:50:00,2020-02-13 22:55:00,2020-02-13 23:00:00,2020-02-14 00:00:00,-1,lvrt_r0,12
12720,12721,12722,12734,2020-02-14 04:00:00,2020-02-14 04:05:00,2020-02-14 04:10:00,2020-02-14 05:10:00,1,lvrt_r0,12
12791,12792,12793,12805,2020-02-14 09:55:00,2020-02-14 10:00:00,2020-02-14 10:05:00,2020-02-14 11:05:00,-1,lvrt_r0,12
12881,12882,12883,12895,2020-02-14 17:25:00,2020-02-14 17:30:00,2020-02-14 17:35:00,2020-02-14 18:35:00,-1,lvrt_r0,12
13067,13068,13069,13081,2020-02-15 08:55:00,2020-02-15 09:00:00,2020-02-15 09:05:00,2020-02-15 10:05:00,-1,lvrt_r0,12
13138,13139,13140,13152,2020-02-15 14:50:00,2020-02-15 14:55:00,2020-02-15 15:00:00,2020-02-15 16:00:00,1,lvrt_r0,12
13628,13629,13630,13642,2020-02-17 07:40:00,2020-02-17 07:45:00,2020-02-17 07:50:00,2020-02-17 08:50:00,-1,lvrt_r0,12
14023,14024,14025,14037,2020-02-18 16:35:00,2020-02-18 16:40:00,2020-02-18 16:45:00,2020-02-18 17:45:00,-1,lvrt_r0,12
14156,14157,14158,14170,2020-02-19 03:40:00,2020-02-19 03:45:00,2020-02-19 03:50:00,2020-02-19 04:50:00,-1,lvrt_r0,12
14392,14393,14394,14406,2020-02-19 23:20:00,2020-02-19 23:25:00,2020-02-19 23:30:00,2020-02-20 00:30:00,1,lvrt_r0,12
14542,14543,14544,14556,2020-02-20 11:50:00,2020-02-20 11:55:00,2020-02-20 12:00:00,2020-02-20 13:00:00,1,lvrt_r0,12
15031,15032,15033,15045,2020-02-22 04:35:00,2020-02-22 04:40:00,2020-02-22 04:45:00,2020-02-22 05:45:00,-1,lvrt_r0,12
15257,15258,15259,15271,2020-02-22 23:25:00,2020-02-22 23:30:00,2020-02-22 23:35:00,2020-02-23 00:35:00,1,lvrt_r0,12
15478,15479,15480,15492,2020-02-23 17:50:00,2020-02-23 17:55:00,2020-02-23 18:00:00,2020-02-23 19:00:00,1,lvrt_r0,12
17253,17254,17255,17267,2020-02-29 21:45:00,2020-02-29 21:50:00,2020-02-29 21:55:00,2020-02-29 22:55:00,1,lvrt_r0,12
17475,17476,17477,17489,2020-03-01 16:15:00,2020-03-01 16:20:00,2020-03-01 16:25:00,2020-03-01 17:25:00,-1,lvrt_r0,12
17545,17546,17547,17559,2020-03-01 22:05:00,2020-03-01 22:10:00,2020-03-01 22:15:00,2020-03-01 23:15:00,-1,lvrt_r0,12
17571,17572,17573,17585,2020-03-02 00:15:00,2020-03-02 00:20:00,2020-03-02 00:25:00,2020-03-02 01:25:00,-1,lvrt_r0,12
17855,17856,17857,17869,2020-03-02 23:55:00,2020-03-03 00:00:00,2020-03-03 00:05:00,2020-03-03 01:05:00,-1,lvrt_r0,12
17917,17918,17919,17931,2020-03-03 05:05:00,2020-03-03 05:10:00,2020-03-03 05:15:00,2020-03-03 06:15:00,1,lvrt_r0,12
18111,18112,18113,18125,2020-03-03 21:15:00,2020-03-03 21:20:00,2020-03-03 21:25:00,2020-03-03 22:25:00,-1,lvrt_r0,12
18181,18182,18183,18195,2020-03-04 03:05:00,2020-03-04 03:10:00,2020-03-04 03:15:00,2020-03-04 04:15:00,1,lvrt_r0,12
18421,18422,18423,18435,2020-03-04 23:05:00,2020-03-04 23:10:00,2020-03-04 23:15:00,2020-03-05 00:15:00,-1,lvrt_r0,12
18489,18490,18491,18503,2020-03-05 04:45:00,2020-03-05 04:50:00,2020-03-05 04:55:00,2020-03-05 05:55:00,-1,lvrt_r0,12
18668,18669,18670,18682,2020-03-05 19:40:00,2020-03-05 19:45:00,2020-03-05 19:50:00,2020-03-05 20:50:00,-1,lvrt_r0,12
18687,18688,18689,18701,2020-03-05 21:15:00,2020-03-05 21:20:00,2020-03-05 21:25:00,2020-03-05 22:25:00,-1,lvrt_r0,12
18810,18811,18812,18824,2020-03-06 07:30:00,2020-03-06 07:35:00,2020-03-06 07:40:00,2020-03-06 08:40:00,-1,lvrt_r0,12
19051,19052,19053,19065,2020-03-07 03:35:00,2020-03-07 03:40:00,2020-03-07 03:45:00,2020-03-07 04:45:00,1,lvrt_r0,12
19409,19410,19411,19423,2020-03-08 09:25:00,2020-03-08 09:30:00,2020-03-08 09:35:00,2020-03-08 10:35:00,-1,lvrt_r0,12
19529,19530,19531,19543,2020-03-08 19:25:00,2020-03-08 19:30:00,2020-03-08 19:35:00,2020-03-08 20:35:00,1,lvrt_r0,12
19846,19847,19848,19860,2020-03-09 21:50:00,2020-03-09 21:55:00,2020-03-09 22:00:00,2020-03-09 23:00:00,1,lvrt_r0,12
20170,20171,20172,20184,2020-03-11 00:50:00,2020-03-11 00:55:00,2020-03-11 01:00:00,2020-03-11 02:00:00,-1,lvrt_r0,12
20213,20214,20215,20227,2020-03-11 04:25:00,2020-03-11 04:30:00,2020-03-11 04:35:00,2020-03-11 05:35:00,-1,lvrt_r0,12
23357,23358,23359,23371,2020-03-22 02:25:00,2020-03-22 02:30:00,2020-03-22 02:35:00,2020-03-22 03:35:00,1,lvrt_r0,12
24767,24768,24769,24781,2020-03-26 23:55:00,2020-03-27 00:00:00,2020-03-27 00:05:00,2020-03-27 01:05:00,1,lvrt_r0,12
25352,25353,25354,25366,2020-03-29 00:40:00,2020-03-29 00:45:00,2020-03-29 00:50:00,2020-03-29 01:50:00,1,lvrt_r0,12
25454,25455,25456,25468,2020-03-29 09:10:00,2020-03-29 09:15:00,2020-03-29 09:20:00,2020-03-29 10:20:00,-1,lvrt_r0,12
25507,25508,25509,25521,2020-03-29 13:35:00,2020-03-29 13:40:00,2020-03-29 13:45:00,2020-03-29 14:45:00,1,lvrt_r0,12
25849,25850,25851,25863,2020-03-30 18:05:00,2020-03-30 18:10:00,2020-03-30 18:15:00,2020-03-30 19:15:00,-1,lvrt_r0,12
25867,25868,25869,25881,2020-03-30 19:35:00,2020-03-30 19:40:00,2020-03-30 19:45:00,2020-03-30 20:45:00,-1,lvrt_r0,12
25973,25974,25975,25987,2020-03-31 04:25:00,2020-03-31 04:30:00,2020-03-31 04:35:00,2020-03-31 05:35:00,-1,lvrt_r0,12
26141,26142,26143,26155,2020-03-31 18:25:00,2020-03-31 18:30:00,2020-03-31 18:35:00,2020-03-31 19:35:00,-1,lvrt_r0,12
26236,26237,26238,26250,2020-04-01 02:20:00,2020-04-01 02:25:00,2020-04-01 02:30:00,2020-04-01 03:30:00,-1,lvrt_r0,12
26285,26286,26287,26299,2020-04-01 06:25:00,2020-04-01 06:30:00,2020-04-01 06:35:00,2020-04-01 07:35:00,-1,lvrt_r0,12
26320,26321,26322,26334,2020-04-01 09:20:00,2020-04-01 09:25:00,2020-04-01 09:30:00,2020-04-01 10:30:00,-1,lvrt_r0,12
26416,26417,26418,26430,2020-04-01 17:20:00,2020-04-01 17:25:00,2020-04-01 17:30:00,2020-04-01 18:30:00,-1,lvrt_r0,12
26429,26430,26431,26443,2020-04-01 18:25:00,2020-04-01 18:30:00,2020-04-01 18:35:00,2020-04-01 19:35:00,-1,lvrt_r0,12
26550,26551,26552,26564,2020-04-02 04:30:00,2020-04-02 04:35:00,2020-04-02 04:40:00,2020-04-02 05:40:00,-1,lvrt_r0,12
26602,26603,26604,26616,2020-04-02 08:50:00,2020-04-02 08:55:00,2020-04-02 09:00:00,2020-04-02 10:00:00,1,lvrt_r0,12
27091,27092,27093,27105,2020-04-04 01:35:00,2020-04-04 01:40:00,2020-04-04 01:45:00,2020-04-04 02:45:00,1,lvrt_r0,12
27115,27116,27117,27129,2020-04-04 03:35:00,2020-04-04 03:40:00,2020-04-04 03:45:00,2020-04-04 04:45:00,1,lvrt_r0,12
27363,27364,27365,27377,2020-04-05 00:15:00,2020-04-05 00:20:00,2020-04-05 00:25:00,2020-04-05 01:25:00,1,lvrt_r0,12
27379,27380,27381,27393,2020-04-05 01:35:00,2020-04-05 01:40:00,2020-04-05 01:45:00,2020-04-05 02:45:00,-1,lvrt_r0,12
27392,27393,27394,27406,2020-04-05 02:40:00,2020-04-05 02:45:00,2020-04-05 02:50:00,2020-04-05 03:50:00,1,lvrt_r0,12
27484,27485,27486,27498,2020-04-05 10:20:00,2020-04-05 10:25:00,2020-04-05 10:30:00,2020-04-05 11:30:00,-1,lvrt_r0,12
27643,27644,27645,27657,2020-04-05 23:35:00,2020-04-05 23:40:00,2020-04-05 23:45:00,2020-04-06 00:45:00,1,lvrt_r0,12
27667,27668,27669,27681,2020-04-06 01:35:00,2020-04-06 01:40:00,2020-04-06 01:45:00,2020-04-06 02:45:00,-1,lvrt_r0,12
27691,27692,27693,27705,2020-04-06 03:35:00,2020-04-06 03:40:00,2020-04-06 03:45:00,2020-04-06 04:45:00,1,lvrt_r0,12
27749,27750,27751,27763,2020-04-06 08:25:00,2020-04-06 08:30:00,2020-04-06 08:35:00,2020-04-06 09:35:00,-1,lvrt_r0,12
28000,28001,28002,28014,2020-04-07 05:20:00,2020-04-07 05:25:00,2020-04-07 05:30:00,2020-04-07 06:30:00,-1,lvrt_r0,12
28081,28082,28083,28095,2020-04-07 12:05:00,2020-04-07 12:10:00,2020-04-07 12:15:00,2020-04-07 13:15:00,-1,lvrt_r0,12
28208,28209,28210,28222,2020-04-07 22:40:00,2020-04-07 22:45:00,2020-04-07 22:50:00,2020-04-07 23:50:00,-1,lvrt_r0,12
28227,28228,28229,28241,2020-04-08 00:15:00,2020-04-08 00:20:00,2020-04-08 00:25:00,2020-04-08 01:25:00,-1,lvrt_r0,12
28380,28381,28382,28394,2020-04-08 13:00:00,2020-04-08 13:05:00,2020-04-08 13:10:00,2020-04-08 14:10:00,-1,lvrt_r0,12
28449,28450,28451,28463,2020-04-08 18:45:00,2020-04-08 18:50:00,2020-04-08 18:55:00,2020-04-08 19:55:00,1,lvrt_r0,12
28526,28527,28528,28540,2020-04-09 01:10:00,2020-04-09 01:15:00,2020-04-09 01:20:00,2020-04-09 02:20:00,-1,lvrt_r0,12
28543,28544,28545,28557,2020-04-09 02:35:00,2020-04-09 02:40:00,2020-04-09 02:45:00,2020-04-09 03:45:00,1,lvrt_r0,12
28717,28718,28719,28731,2020-04-09 17:05:00,2020-04-09 17:10:00,2020-04-09 17:15:00,2020-04-09 18:15:00,-1,lvrt_r0,12
28758,28759,28760,28772,2020-04-09 20:30:00,2020-04-09 20:35:00,2020-04-09 20:40:00,2020-04-09 21:40:00,1,lvrt_r0,12
28770,28771,28772,28784,2020-04-09 21:30:00,2020-04-09 21:35:00,2020-04-09 21:40:00,2020-04-09 22:40:00,-1,lvrt_r0,12
28811,28812,28813,28825,2020-04-10 00:55:00,2020-04-10 01:00:00,2020-04-10 01:05:00,2020-04-10 02:05:00,-1,lvrt_r0,12
28824,28825,28826,28838,2020-04-10 02:00:00,2020-04-10 02:05:00,2020-04-10 02:10:00,2020-04-10 03:10:00,1,lvrt_r0,12
28876,28877,28878,28890,2020-04-10 06:20:00,2020-04-10 06:25:00,2020-04-10 06:30:00,2020-04-10 07:30:00,1,lvrt_r0,12
28955,28956,28957,28969,2020-04-10 12:55:00,2020-04-10 13:00:00,2020-04-10 13:05:00,2020-04-10 14:05:00,-1,lvrt_r0,12
29097,29098,29099,29111,2020-04-11 00:45:00,2020-04-11 00:50:00,2020-04-11 00:55:00,2020-04-11 01:55:00,-1,lvrt_r0,12
29119,29120,29121,29133,2020-04-11 02:35:00,2020-04-11 02:40:00,2020-04-11 02:45:00,2020-04-11 03:45:00,-1,lvrt_r0,12
29151,29152,29153,29165,2020-04-11 05:15:00,2020-04-11 05:20:00,2020-04-11 05:25:00,2020-04-11 06:25:00,1,lvrt_r0,12
29169,29170,29171,29183,2020-04-11 06:45:00,2020-04-11 06:50:00,2020-04-11 06:55:00,2020-04-11 07:55:00,-1,lvrt_r0,12
29213,29214,29215,29227,2020-04-11 10:25:00,2020-04-11 10:30:00,2020-04-11 10:35:00,2020-04-11 11:35:00,1,lvrt_r0,12
29242,29243,29244,29256,2020-04-11 12:50:00,2020-04-11 12:55:00,2020-04-11 13:00:00,2020-04-11 14:00:00,1,lvrt_r0,12
29299,29300,29301,29313,2020-04-11 17:35:00,2020-04-11 17:40:00,2020-04-11 17:45:00,2020-04-11 18:45:00,1,lvrt_r0,12
29313,29314,29315,29327,2020-04-11 18:45:00,2020-04-11 18:50:00,2020-04-11 18:55:00,2020-04-11 19:55:00,1,lvrt_r0,12
29365,29366,29367,29379,2020-04-11 23:05:00,2020-04-11 23:10:00,2020-04-11 23:15:00,2020-04-12 00:15:00,1,lvrt_r0,12
29383,29384,29385,29397,2020-04-12 00:35:00,2020-04-12 00:40:00,2020-04-12 00:45:00,2020-04-12 01:45:00,1,lvrt_r0,12
29411,29412,29413,29425,2020-04-12 02:55:00,2020-04-12 03:00:00,2020-04-12 03:05:00,2020-04-12 04:05:00,-1,lvrt_r0,12
29435,29436,29437,29449,2020-04-12 04:55:00,2020-04-12 05:00:00,2020-04-12 05:05:00,2020-04-12 06:05:00,-1,lvrt_r0,12
29462,29463,29464,29476,2020-04-12 07:10:00,2020-04-12 07:15:00,2020-04-12 07:20:00,2020-04-12 08:20:00,1,lvrt_r0,12
29484,29485,29486,29498,2020-04-12 09:00:00,2020-04-12 09:05:00,2020-04-12 09:10:00,2020-04-12 10:10:00,-1,lvrt_r0,12
29508,29509,29510,29522,2020-04-12 11:00:00,2020-04-12 11:05:00,2020-04-12 11:10:00,2020-04-12 12:10:00,-1,lvrt_r0,12
29659,29660,29661,29673,2020-04-12 23:35:00,2020-04-12 23:40:00,2020-04-12 23:45:00,2020-04-13 00:45:00,-1,lvrt_r0,12
29710,29711,29712,29724,2020-04-13 03:50:00,2020-04-13 03:55:00,2020-04-13 04:00:00,2020-04-13 05:00:00,1,lvrt_r0,12
29723,29724,29725,29737,2020-04-13 04:55:00,2020-04-13 05:00:00,2020-04-13 05:05:00,2020-04-13 06:05:00,1,lvrt_r0,12
29747,29748,29749,29761,2020-04-13 06:55:00,2020-04-13 07:00:00,2020-04-13 07:05:00,2020-04-13 08:05:00,-1,lvrt_r0,12
29764,29765,29766,29778,2020-04-13 08:20:00,2020-04-13 08:25:00,2020-04-13 08:30:00,2020-04-13 09:30:00,-1,lvrt_r0,12
29937,29938,29939,29951,2020-04-13 22:45:00,2020-04-13 22:50:00,2020-04-13 22:55:00,2020-04-13 23:55:00,1,lvrt_r0,12
30018,30019,30020,30032,2020-04-14 05:30:00,2020-04-14 05:35:00,2020-04-14 05:40:00,2020-04-14 06:40:00,-1,lvrt_r0,12
30080,30081,30082,30094,2020-04-14 10:40:00,2020-04-14 10:45:00,2020-04-14 10:50:00,2020-04-14 11:50:00,1,lvrt_r0,12
30211,30212,30213,30225,2020-04-14 21:35:00,2020-04-14 21:40:00,2020-04-14 21:45:00,2020-04-14 22:45:00,-1,lvrt_r0,12
30582,30583,30584,30596,2020-04-16 04:30:00,2020-04-16 04:35:00,2020-04-16 04:40:00,2020-04-16 05:40:00,1,lvrt_r0,12
30594,30595,30596,30608,2020-04-16 05:30:00,2020-04-16 05:35:00,2020-04-16 05:40:00,2020-04-16 06:40:00,-1,lvrt_r0,12
30782,30783,30784,30796,2020-04-16 21:10:00,2020-04-16 21:15:00,2020-04-16 21:20:00,2020-04-16 22:20:00,-1,lvrt_r0,12
30897,30898,30899,30911,2020-04-17 06:45:00,2020-04-17 06:50:00,2020-04-17 06:55:00,2020-04-17 07:55:00,1,lvrt_r0,12
31116,31117,31118,31130,2020-04-18 01:00:00,2020-04-18 01:05:00,2020-04-18 01:10:00,2020-04-18 02:10:00,-1,lvrt_r0,12
31137,31138,31139,31151,2020-04-18 02:45:00,2020-04-18 02:50:00,2020-04-18 02:55:00,2020-04-18 03:55:00,-1,lvrt_r0,12
31149,31150,31151,31163,2020-04-18 03:45:00,2020-04-18 03:50:00,2020-04-18 03:55:00,2020-04-18 04:55:00,1,lvrt_r0,12
31208,31209,31210,31222,2020-04-18 08:40:00,2020-04-18 08:45:00,2020-04-18 08:50:00,2020-04-18 09:50:00,1,lvrt_r0,12
31245,31246,31247,31259,2020-04-18 11:45:00,2020-04-18 11:50:00,2020-04-18 11:55:00,2020-04-18 12:55:00,-1,lvrt_r0,12
31323,31324,31325,31337,2020-04-18 18:15:00,2020-04-18 18:20:00,2020-04-18 18:25:00,2020-04-18 19:25:00,1,lvrt_r0,12
31346,31347,31348,31360,2020-04-18 20:10:00,2020-04-18 20:15:00,2020-04-18 20:20:00,2020-04-18 21:20:00,-1,lvrt_r0,12
31432,31433,31434,31446,2020-04-19 03:20:00,2020-04-19 03:25:00,2020-04-19 03:30:00,2020-04-19 04:30:00,-1,lvrt_r0,12
31529,31530,31531,31543,2020-04-19 11:25:00,2020-04-19 11:30:00,2020-04-19 11:35:00,2020-04-19 12:35:00,1,lvrt_r0,12
31601,31602,31603,31615,2020-04-19 17:25:00,2020-04-19 17:30:00,2020-04-19 17:35:00,2020-04-19 18:35:00,-1,lvrt_r0,12
31617,31618,31619,31631,2020-04-19 18:45:00,2020-04-19 18:50:00,2020-04-19 18:55:00,2020-04-19 19:55:00,1,lvrt_r0,12
31640,31641,31642,31654,2020-04-19 20:40:00,2020-04-19 20:45:00,2020-04-19 20:50:00,2020-04-19 21:50:00,-1,lvrt_r0,12
31672,31673,31674,31686,2020-04-19 23:20:00,2020-04-19 23:25:00,2020-04-19 23:30:00,2020-04-20 00:30:00,1,lvrt_r0,12
31705,31706,31707,31719,2020-04-20 02:05:00,2020-04-20 02:10:00,2020-04-20 02:15:00,2020-04-20 03:15:00,-1,lvrt_r0,12
31732,31733,31734,31746,2020-04-20 04:20:00,2020-04-20 04:25:00,2020-04-20 04:30:00,2020-04-20 05:30:00,-1,lvrt_r0,12
31747,31748,31749,31761,2020-04-20 05:35:00,2020-04-20 05:40:00,2020-04-20 05:45:00,2020-04-20 06:45:00,-1,lvrt_r0,12
31764,31765,31766,31778,2020-04-20 07:00:00,2020-04-20 07:05:00,2020-04-20 07:10:00,2020-04-20 08:10:00,1,lvrt_r0,12
31812,31813,31814,31826,2020-04-20 11:00:00,2020-04-20 11:05:00,2020-04-20 11:10:00,2020-04-20 12:10:00,1,lvrt_r0,12
31868,31869,31870,31882,2020-04-20 15:40:00,2020-04-20 15:45:00,2020-04-20 15:50:00,2020-04-20 16:50:00,1,lvrt_r0,12
31946,31947,31948,31960,2020-04-20 22:10:00,2020-04-20 22:15:00,2020-04-20 22:20:00,2020-04-20 23:20:00,-1,lvrt_r0,12
31989,31990,31991,32003,2020-04-21 01:45:00,2020-04-21 01:50:00,2020-04-21 01:55:00,2020-04-21 02:55:00,1,lvrt_r0,12
32021,32022,32023,32035,2020-04-21 04:25:00,2020-04-21 04:30:00,2020-04-21 04:35:00,2020-04-21 05:35:00,-1,lvrt_r0,12
32051,32052,32053,32065,2020-04-21 06:55:00,2020-04-21 07:00:00,2020-04-21 07:05:00,2020-04-21 08:05:00,1,lvrt_r0,12
32164,32165,32166,32178,2020-04-21 16:20:00,2020-04-21 16:25:00,2020-04-21 16:30:00,2020-04-21 17:30:00,1,lvrt_r0,12
32196,32197,32198,32210,2020-04-21 19:00:00,2020-04-21 19:05:00,2020-04-21 19:10:00,2020-04-21 20:10:00,-1,lvrt_r0,12
32213,32214,32215,32227,2020-04-21 20:25:00,2020-04-21 20:30:00,2020-04-21 20:35:00,2020-04-21 21:35:00,-1,lvrt_r0,12
32295,32296,32297,32309,2020-04-22 03:15:00,2020-04-22 03:20:00,2020-04-22 03:25:00,2020-04-22 04:25:00,-1,lvrt_r0,12
32311,32312,32313,32325,2020-04-22 04:35:00,2020-04-22 04:40:00,2020-04-22 04:45:00,2020-04-22 05:45:00,-1,lvrt_r0,12
32355,32356,32357,32369,2020-04-22 08:15:00,2020-04-22 08:20:00,2020-04-22 08:25:00,2020-04-22 09:25:00,-1,lvrt_r0,12
32457,32458,32459,32471,2020-04-22 16:45:00,2020-04-22 16:50:00,2020-04-22 16:55:00,2020-04-22 17:55:00,-1,lvrt_r0,12
32500,32501,32502,32514,2020-04-22 20:20:00,2020-04-22 20:25:00,2020-04-22 20:30:00,2020-04-22 21:30:00,-1,lvrt_r0,12
32526,32527,32528,32540,2020-04-22 22:30:00,2020-04-22 22:35:00,2020-04-22 22:40:00,2020-04-22 23:40:00,-1,lvrt_r0,12
32547,32548,32549,32561,2020-04-23 00:15:00,2020-04-23 00:20:00,2020-04-23 00:25:00,2020-04-23 01:25:00,1,lvrt_r0,12
32604,32605,32606,32618,2020-04-23 05:00:00,2020-04-23 05:05:00,2020-04-23 05:10:00,2020-04-23 06:10:00,-1,lvrt_r0,12
32633,32634,32635,32647,2020-04-23 07:25:00,2020-04-23 07:30:00,2020-04-23 07:35:00,2020-04-23 08:35:00,-1,lvrt_r0,12
32645,32646,32647,32659,2020-04-23 08:25:00,2020-04-23 08:30:00,2020-04-23 08:35:00,2020-04-23 09:35:00,-1,lvrt_r0,12
32668,32669,32670,32682,2020-04-23 10:20:00,2020-04-23 10:25:00,2020-04-23 10:30:00,2020-04-23 11:30:00,1,lvrt_r0,12
32871,32872,32873,32885,2020-04-24 03:15:00,2020-04-24 03:20:00,2020-04-24 03:25:00,2020-04-24 04:25:00,-1,lvrt_r0,12
32914,32915,32916,32928,2020-04-24 06:50:00,2020-04-24 06:55:00,2020-04-24 07:00:00,2020-04-24 08:00:00,-1,lvrt_r0,12
33104,33105,33106,33118,2020-04-24 22:40:00,2020-04-24 22:45:00,2020-04-24 22:50:00,2020-04-24 23:50:00,1,lvrt_r0,12
33255,33256,33257,33269,2020-04-25 11:15:00,2020-04-25 11:20:00,2020-04-25 11:25:00,2020-04-25 12:25:00,1,lvrt_r0,12
