policy_id,clock,side,state,origin_lag,maturity_height,confirmation_height,entry_time,exit_time,fee_pressure,cadence_compression,fee_rank,cadence_rank
EMFC-864,one_bar_delayed_entry,1,LOW_PRESSURE_EXPANDED,100,721821,721827,2022-02-05T00:15:00Z,2022-02-08T00:15:00Z,13.31320850513916,-0.16772949754616534,0.038690476190476192,0.016826923076923076
EMFC-864,one_bar_delayed_entry,1,LOW_PRESSURE_EXPANDED,100,722236,722242,2022-02-08T00:40:00Z,2022-02-11T00:40:00Z,0,-0.096582097846244011,0.0015644078144078145,0.082646520146520144
EMFC-864,one_bar_delayed_entry,-1,HIGH_PRESSURE_COMPRESSED,100,722910,722916,2022-02-12T12:20:00Z,2022-02-15T12:20:00Z,16.896865924454048,0.18928575059558755,0.94383394383394381,0.91727716727716724
EMFC-864,one_bar_delayed_entry,-1,HIGH_PRESSURE_COMPRESSED,100,723474,723480,2022-02-15T20:50:00Z,2022-02-18T20:50:00Z,16.747170921500793,0.32434605682337242,0.90789072039072038,0.99233058608058611
EMFC-864,one_bar_delayed_entry,1,LOW_PRESSURE_EXPANDED,100,724213,724219,2022-02-20T21:45:00Z,2022-02-23T21:45:00Z,13.798084604140895,-0.092533601402932916,0.062042124542124544,0.091040903540903537
EMFC-864,one_bar_delayed_entry,1,LOW_PRESSURE_EXPANDED,100,724750,724756,2022-02-24T17:25:00Z,2022-02-27T17:25:00Z,11.18987870201148,-0.094446170291945589,0.007364163614163614,0.0902014652014652
EMFC-864,one_bar_delayed_entry,1,LOW_PRESSURE_EXPANDED,100,725136,725142,2022-02-27T17:40:00Z,2022-03-02T17:40:00Z,13.286551513002141,-0.23483493990379359,0.037965506715506712,0.00434981684981685
EMFC-864,one_bar_delayed_entry,1,LOW_PRESSURE_EXPANDED,100,726057,726063,2022-03-06T02:15:00Z,2022-03-09T02:15:00Z,13.69704679066267,-0.17333687066692047,0.056623931623931624,0.021825396825396824
EMFC-864,one_bar_delayed_entry,1,LOW_PRESSURE_EXPANDED,100,726598,726604,2022-03-09T22:55:00Z,2022-03-12T22:55:00Z,13.696394759574062,-0.14233833077939603,0.056929181929181928,0.046951312576312576
EMFC-864,one_bar_delayed_entry,-1,HIGH_PRESSURE_COMPRESSED,100,728484,728490,2022-03-22T10:15:00Z,2022-03-25T10:15:00Z,16.728373482655961,0.22408149104218619,0.91204975579975578,0.95821886446886451
EMFC-864,one_bar_delayed_entry,-1,HIGH_PRESSURE_COMPRESSED,100,729070,729076,2022-03-26T09:40:00Z,2022-03-29T09:40:00Z,16.733322478389493,0.17449228567962155,0.91372863247863245,0.90604014041514036
EMFC-864,one_bar_delayed_entry,1,LOW_PRESSURE_EXPANDED,100,729741,729747,2022-03-31T00:15:00Z,2022-04-03T00:15:00Z,12.798194345021855,-0.1014428516237211,0.026556776556776556,0.087473290598290593
EMFC-864,one_bar_delayed_entry,1,LOW_PRESSURE_EXPANDED,100,730269,730275,2022-04-03T20:35:00Z,2022-04-06T20:35:00Z,13.952439796367049,-0.14197687889554952,0.076884920634920639,0.042353479853479856
EMFC-864,one_bar_delayed_entry,1,LOW_PRESSURE_EXPANDED,100,730889,730895,2022-04-08T01:10:00Z,2022-04-11T01:10:00Z,12.818210401296124,-0.096884697176782456,0.027167277167277168,0.095123626373626369
EMFC-864,one_bar_delayed_entry,1,LOW_PRESSURE_EXPANDED,100,731455,731461,2022-04-12T01:35:00Z,2022-04-15T01:35:00Z,13.642659613016326,-0.12425096233785687,0.058340964590964592,0.058226495726495728
EMFC-864,one_bar_delayed_entry,1,LOW_PRESSURE_EXPANDED,100,732124,732130,2022-04-16T16:55:00Z,2022-04-19T16:55:00Z,13.54638196693765,-0.10842082812108388,0.054487179487179488,0.076636904761904767
EMFC-864,one_bar_delayed_entry,1,LOW_PRESSURE_EXPANDED,100,732585,732591,2022-04-19T22:15:00Z,2022-04-22T22:15:00Z,13.944956867989188,-0.17468133336453745,0.082455738705738704,0.021062271062271064
EMFC-864,one_bar_delayed_entry,-1,HIGH_PRESSURE_COMPRESSED,100,733155,733161,2022-04-23T12:45:00Z,2022-04-26T12:45:00Z,16.727797524898385,0.19971189599803685,0.93078449328449331,0.95146520146520142
EMFC-864,one_bar_delayed_entry,-1,HIGH_PRESSURE_COMPRESSED,100,733818,733824,2022-04-27T17:35:00Z,2022-04-30T17:35:00Z,16.93336612350938,0.2154441016294425,0.9668421855921856,0.96285485347985345
EMFC-864,one_bar_delayed_entry,-1,HIGH_PRESSURE_COMPRESSED,100,735357,735363,2022-05-07T21:10:00Z,2022-05-10T21:10:00Z,16.842656465892691,0.17556443763079485,0.95688339438339443,0.92000534188034189
EMFC-864,one_bar_delayed_entry,-1,HIGH_PRESSURE_COMPRESSED,100,736231,736237,2022-05-13T19:10:00Z,2022-05-16T19:10:00Z,16.684231224540127,0.16132356579834919,0.91861263736263732,0.90212912087912089
EMFC-864,one_bar_delayed_entry,1,LOW_PRESSURE_EXPANDED,100,737016,737022,2022-05-19T10:10:00Z,2022-05-22T10:10:00Z,13.661350711428335,-0.10921308497331624,0.063911782661782657,0.081635378510378512
EMFC-864,one_bar_delayed_entry,1,LOW_PRESSURE_EXPANDED,100,737470,737476,2022-05-22T23:20:00Z,2022-05-25T23:20:00Z,13.602214609454609,-0.14790262992349543,0.060744810744810744,0.044032356532356536
EMFC-864,one_bar_delayed_entry,1,LOW_PRESSURE_EXPANDED,100,738922,738928,2022-06-02T02:55:00Z,2022-06-05T02:55:00Z,13.091524716492975,-0.10378928191634107,0.038194444444444448,0.099378052503052497
EMFC-864,one_bar_delayed_entry,-1,HIGH_PRESSURE_COMPRESSED,100,739870,739876,2022-06-08T13:40:00Z,2022-06-11T13:40:00Z,16.786946757795963,0.15655634890792824,0.93005952380952384,0.91090506715506714
EMFC-864,one_bar_delayed_entry,1,LOW_PRESSURE_EXPANDED,100,740518,740524,2022-06-12T22:45:00Z,2022-06-15T22:45:00Z,14.01567612587098,-0.11905629878681291,0.09058302808302808,0.078525641025641024
EMFC-864,one_bar_delayed_entry,-1,HIGH_PRESSURE_COMPRESSED,100,740968,740974,2022-06-16T00:25:00Z,2022-06-19T00:25:00Z,16.894532922269654,0.15433680825919138,0.9486416361416361,0.90298763736263732
EMFC-864,one_bar_delayed_entry,-1,HIGH_PRESSURE_COMPRESSED,100,741354,741360,2022-06-19T01:20:00Z,2022-06-22T01:20:00Z,17.435588497281401,0.16038395527605354,0.99660409035409037,0.91157280219780223
EMFC-864,one_bar_delayed_entry,1,LOW_PRESSURE_EXPANDED,100,741881,741887,2022-06-22T21:25:00Z,2022-06-25T21:25:00Z,13.565990946606842,-0.11910068569268285,0.059218559218559216,0.086423992673992672
EMFC-864,one_bar_delayed_entry,-1,HIGH_PRESSURE_COMPRESSED,100,742680,742686,2022-06-28T11:40:00Z,2022-07-01T11:40:00Z,17.057402937964401,0.18152187662339034,0.96913156288156288,0.93528693528693529
EMFC-864,one_bar_delayed_entry,-1,HIGH_PRESSURE_COMPRESSED,100,743140,743146,2022-07-01T11:45:00Z,2022-07-04T11:45:00Z,16.874189555168169,0.19920325416247064,0.93605006105006106,0.95360195360195366
EMFC-864,one_bar_delayed_entry,1,LOW_PRESSURE_EXPANDED,100,743708,743714,2022-07-05T13:45:00Z,2022-07-08T13:45:00Z,11.200417771082792,-0.14024008891444589,0.007516788766788767,0.056852869352869352
EMFC-864,one_bar_delayed_entry,1,LOW_PRESSURE_EXPANDED,100,744313,744319,2022-07-09T22:45:00Z,2022-07-12T22:45:00Z,13.164504821068588,-0.1340208561510379,0.039568070818070816,0.071256868131868129
EMFC-864,one_bar_delayed_entry,1,LOW_PRESSURE_EXPANDED,100,744837,744843,2022-07-13T17:40:00Z,2022-07-16T17:40:00Z,13.550562759043824,-0.1366411356908582,0.056280525030525032,0.069826007326007328
EMFC-864,one_bar_delayed_entry,1,LOW_PRESSURE_EXPANDED,100,745342,745348,2022-07-17T12:50:00Z,2022-07-20T12:50:00Z,13.918150175333334,-0.13053106279977053,0.076159951159951153,0.085584554334554336
EMFC-864,one_bar_delayed_entry,1,LOW_PRESSURE_EXPANDED,100,745802,745808,2022-07-21T01:50:00Z,2022-07-24T01:50:00Z,14.092187293239375,-0.14323416808590775,0.088827838827838831,0.072611416361416367
EMFC-864,one_bar_delayed_entry,-1,HIGH_PRESSURE_COMPRESSED,100,746237,746243,2022-07-24T03:40:00Z,2022-07-27T03:40:00Z,17.092558380600416,0.20299376206349315,0.95741758241758246,0.97103937728937728
EMFC-864,one_bar_delayed_entry,-1,HIGH_PRESSURE_COMPRESSED,100,746843,746849,2022-07-27T23:05:00Z,2022-07-30T23:05:00Z,16.85733239997861,0.2195666228238673,0.90319749694749696,0.97821275946275943
EMFC-864,one_bar_delayed_entry,1,LOW_PRESSURE_EXPANDED,100,747267,747273,2022-07-31T01:45:00Z,2022-08-03T01:45:00Z,13.75285399815937,-0.13993584029751666,0.063034188034188032,0.077953296703296704
EMFC-864,one_bar_delayed_entry,-1,HIGH_PRESSURE_COMPRESSED,100,748089,748095,2022-08-05T16:10:00Z,2022-08-08T16:10:00Z,17.255267536854831,0.16234247447864228,0.97878510378510375,0.93234890109890112
EMFC-864,one_bar_delayed_entry,1,LOW_PRESSURE_EXPANDED,100,749349,749355,2022-08-14T07:40:00Z,2022-08-17T07:40:00Z,13.468706733820804,-0.13343763822971663,0.051320207570207568,0.081311050061050064
EMFC-864,one_bar_delayed_entry,1,LOW_PRESSURE_EXPANDED,100,749900,749906,2022-08-18T05:55:00Z,2022-08-21T05:55:00Z,14.157830662427088,-0.1908131784834603,0.096382783882783887,0.025106837606837608
EMFC-864,one_bar_delayed_entry,-1,HIGH_PRESSURE_COMPRESSED,100,750847,750853,2022-08-24T06:20:00Z,2022-08-27T06:20:00Z,17.193396425380531,0.20201419013969066,0.97008547008547008,0.9741681929181929
EMFC-864,one_bar_delayed_entry,-1,HIGH_PRESSURE_COMPRESSED,100,751842,751848,2022-08-30T14:10:00Z,2022-09-02T14:10:00Z,16.898010720533769,0.17221282264566681,0.90964590964590963,0.93971306471306471
EMFC-864,one_bar_delayed_entry,1,LOW_PRESSURE_EXPANDED,100,752342,752348,2022-09-03T03:20:00Z,2022-09-06T03:20:00Z,14.109994942145493,-0.14942524681992686,0.093101343101343104,0.056356837606837608
EMFC-864,one_bar_delayed_entry,1,LOW_PRESSURE_EXPANDED,100,753207,753213,2022-09-09T00:10:00Z,2022-09-12T00:10:00Z,12.808189474740448,-0.13229938401348429,0.029418498168498168,0.080090048840048847
EMFC-864,one_bar_delayed_entry,1,LOW_PRESSURE_EXPANDED,100,754027,754033,2022-09-14T08:55:00Z,2022-09-17T08:55:00Z,12.132980311287769,-0.12385346216699779,0.01617826617826618,0.092376373626373631
EMFC-864,one_bar_delayed_entry,-1,HIGH_PRESSURE_COMPRESSED,100,754495,754501,2022-09-17T15:40:00Z,2022-09-20T15:40:00Z,17.007358559759265,0.18366245539679615,0.93826312576312576,0.94459706959706957
EMFC-864,one_bar_delayed_entry,1,LOW_PRESSURE_EXPANDED,100,755283,755289,2022-09-23T03:25:00Z,2022-09-26T03:25:00Z,13.886867033936081,-0.14594568213653453,0.072573260073260079,0.067822802197802193
EMFC-864,one_bar_delayed_entry,1,LOW_PRESSURE_EXPANDED,100,755902,755908,2022-09-27T13:20:00Z,2022-09-30T13:20:00Z,11.312851258239963,-0.12532489457738921,0.007020757020757021,0.097661019536019536
EMFC-864,one_bar_delayed_entry,-1,HIGH_PRESSURE_COMPRESSED,100,756451,756457,2022-10-01T04:20:00Z,2022-10-04T04:20:00Z,16.910467113946261,0.18182168175230359,0.90987484737484736,0.94471153846153844
EMFC-864,one_bar_delayed_entry,-1,HIGH_PRESSURE_COMPRESSED,100,757165,757171,2022-10-05T09:35:00Z,2022-10-08T09:35:00Z,16.905109151276353,0.32179054208523061,0.90804334554334554,0.99801587301587302
EMFC-864,one_bar_delayed_entry,1,LOW_PRESSURE_EXPANDED,100,758423,758429,2022-10-13T07:20:00Z,2022-10-16T07:20:00Z,13.591989435379002,-0.12438342729003191,0.057692307692307696,0.09394078144078144
EMFC-864,one_bar_delayed_entry,1,LOW_PRESSURE_EXPANDED,100,760145,760151,2022-10-25T00:10:00Z,2022-10-28T00:10:00Z,12.59559128180865,-0.14493693477101008,0.02338980463980464,0.068624084249084255
EMFC-864,one_bar_delayed_entry,1,LOW_PRESSURE_EXPANDED,100,760602,760608,2022-10-28T07:10:00Z,2022-10-31T07:10:00Z,13.731940887864571,-0.13685918271719735,0.063835470085470081,0.080929487179487183
EMFC-864,one_bar_delayed_entry,-1,HIGH_PRESSURE_COMPRESSED,100,761185,761191,2022-11-01T02:10:00Z,2022-11-04T02:10:00Z,17.038670472999524,0.24103176227528744,0.94085775335775335,0.973519536019536
EMFC-864,one_bar_delayed_entry,1,LOW_PRESSURE_EXPANDED,100,761789,761795,2022-11-05T10:45:00Z,2022-11-08T10:45:00Z,14.109411503079881,-0.17585625726952406,0.090315934065934064,0.041895604395604392
EMFC-864,one_bar_delayed_entry,-1,HIGH_PRESSURE_COMPRESSED,100,762377,762383,2022-11-09T08:55:00Z,2022-11-12T08:55:00Z,17.195776054959087,0.15749236816466133,0.96989468864468864,0.90006868131868134
EMFC-864,one_bar_delayed_entry,-1,HIGH_PRESSURE_COMPRESSED,100,762827,762833,2022-11-12T09:40:00Z,2022-11-15T09:40:00Z,17.297963019771679,0.2806181916190652,0.98137973137973133,0.98824786324786329
EMFC-864,one_bar_delayed_entry,-1,HIGH_PRESSURE_COMPRESSED,100,763307,763313,2022-11-15T20:40:00Z,2022-11-18T20:40:00Z,17.008278601362818,0.16676321787810205,0.93059371184371187,0.90939789377289382
EMFC-864,one_bar_delayed_entry,-1,HIGH_PRESSURE_COMPRESSED,100,763949,763955,2022-11-20T07:00:00Z,2022-11-23T07:00:00Z,16.973913569492549,0.16770884442610914,0.91140109890109888,0.91130570818070822
EMFC-864,one_bar_delayed_entry,1,LOW_PRESSURE_EXPANDED,100,764704,764710,2022-11-25T23:35:00Z,2022-11-28T23:35:00Z,0,-0.15217730543273564,0.0013163919413919415,0.06110729548229548
EMFC-864,one_bar_delayed_entry,1,LOW_PRESSURE_EXPANDED,100,765382,765388,2022-12-01T04:40:00Z,2022-12-04T04:40:00Z,13.729342461677142,-0.12758667441599231,0.061431623931623928,0.09748931623931624
EMFC-864,one_bar_delayed_entry,-1,HIGH_PRESSURE_COMPRESSED,100,766123,766129,2022-12-06T12:15:00Z,2022-12-09T12:15:00Z,17.100191389139027,0.17916653910065453,0.92528998778998783,0.92418345543345548
EMFC-864,one_bar_delayed_entry,-1,HIGH_PRESSURE_COMPRESSED,100,767296,767302,2022-12-14T02:05:00Z,2022-12-17T02:05:00Z,17.077204157258443,0.24521875896606735,0.92105463980463975,0.97451159951159949
EMFC-864,one_bar_delayed_entry,1,LOW_PRESSURE_EXPANDED,100,767718,767724,2022-12-17T03:20:00Z,2022-12-20T03:20:00Z,14.061682117671518,-0.14842000511827322,0.082493894993894992,0.064560439560439567
EMFC-864,one_bar_delayed_entry,1,LOW_PRESSURE_EXPANDED,100,768676,768682,2022-12-24T00:10:00Z,2022-12-27T00:10:00Z,13.797580775798291,-0.12817331372298282,0.064102564102564097,0.092376373626373631
EMFC-864,one_bar_delayed_entry,1,LOW_PRESSURE_EXPANDED,100,769036,769042,2022-12-27T01:40:00Z,2022-12-30T01:40:00Z,13.274856112171344,-0.13069194854929675,0.038308913308913312,0.095943986568986575
EMFC-864,one_bar_delayed_entry,-1,HIGH_PRESSURE_COMPRESSED,100,769637,769643,2022-12-31T04:10:00Z,2023-01-03T04:10:00Z,17.0401139489652,0.16766942546164024,0.90754731379731379,0.90588751526251521
EMFC-864,one_bar_delayed_entry,-1,HIGH_PRESSURE_COMPRESSED,100,770727,770733,2023-01-07T02:15:00Z,2023-01-10T02:15:00Z,17.049943343360482,0.33226111584974827,0.91491147741147738,0.99687118437118438
EMFC-864,one_bar_delayed_entry,-1,HIGH_PRESSURE_COMPRESSED,100,771832,771838,2023-01-14T05:50:00Z,2023-01-17T05:50:00Z,17.266614781666288,0.18791718315111447,0.96527777777777779,0.9212263431013431
EMFC-864,one_bar_delayed_entry,1,LOW_PRESSURE_EXPANDED,100,772848,772854,2023-01-20T22:50:00Z,2023-01-23T22:50:00Z,13.540380050682307,-0.12719049824447512,0.051854395604395608,0.080051892551892545
EMFC-864,one_bar_delayed_entry,-1,HIGH_PRESSURE_COMPRESSED,100,773628,773634,2023-01-26T03:40:00Z,2023-01-29T03:40:00Z,17.022836175258782,0.20327965138543214,0.92021520146520142,0.93307387057387059
EMFC-864,one_bar_delayed_entry,1,LOW_PRESSURE_EXPANDED,100,774903,774909,2023-02-03T23:15:00Z,2023-02-06T23:15:00Z,14.132587341525483,-0.12060866942019806,0.091079059829059825,0.094341422466422464
EMFC-864,one_bar_delayed_entry,-1,HIGH_PRESSURE_COMPRESSED,100,776441,776447,2023-02-14T05:40:00Z,2023-02-17T05:40:00Z,17.260876807113757,0.18068290012544608,0.96543040293040294,0.91033272283272282
EMFC-864,one_bar_delayed_entry,-1,HIGH_PRESSURE_COMPRESSED,100,776946,776952,2023-02-17T06:50:00Z,2023-02-20T06:50:00Z,17.393178440104393,0.22577200266790173,0.98137973137973133,0.95058760683760679
EMFC-864,one_bar_delayed_entry,-1,HIGH_PRESSURE_COMPRESSED,100,777716,777722,2023-02-22T01:55:00Z,2023-02-25T01:55:00Z,16.995358943800547,0.19571079391297067,0.90128968253968256,0.9228289072039072
EMFC-864,one_bar_delayed_entry,1,LOW_PRESSURE_EXPANDED,100,778544,778550,2023-02-27T21:30:00Z,2023-03-02T21:30:00Z,14.224259601382908,-0.12852513218828565,0.084210927960927967,0.084134615384615391
EMFC-864,one_bar_delayed_entry,-1,HIGH_PRESSURE_COMPRESSED,100,779210,779216,2023-03-04T05:05:00Z,2023-03-07T05:05:00Z,17.192257481880873,0.21967042294644462,0.94845085470085466,0.94761141636141633
EMFC-864,one_bar_delayed_entry,-1,HIGH_PRESSURE_COMPRESSED,100,779733,779739,2023-03-07T16:05:00Z,2023-03-10T16:05:00Z,17.156125175267292,0.18298177468983409,0.93811050061050061,0.90640262515262515
EMFC-864,one_bar_delayed_entry,-1,HIGH_PRESSURE_COMPRESSED,100,780285,780291,2023-03-11T13:40:00Z,2023-03-14T13:40:00Z,17.410839181211522,0.21150323015753475,0.97710622710622708,0.94288003663003661
EMFC-864,one_bar_delayed_entry,1,LOW_PRESSURE_EXPANDED,100,781098,781104,2023-03-16T23:20:00Z,2023-03-19T23:20:00Z,0,-0.13860184943762824,0.0014308608058608058,0.064503205128205135
EMFC-864,one_bar_delayed_entry,-1,HIGH_PRESSURE_COMPRESSED,100,781946,781952,2023-03-22T12:30:00Z,2023-03-25T12:30:00Z,17.314608488797973,0.19350384619652405,0.95459401709401714,0.92342032967032972
EMFC-864,one_bar_delayed_entry,-1,HIGH_PRESSURE_COMPRESSED,100,783518,783524,2023-04-01T23:45:00Z,2023-04-04T23:45:00Z,17.803298778702654,0.19642048117345628,0.99721459096459097,0.93103250915750912
EMFC-864,one_bar_delayed_entry,-1,HIGH_PRESSURE_COMPRESSED,100,783997,784003,2023-04-05T07:45:00Z,2023-04-08T07:45:00Z,17.441022804684781,0.17457166493389512,0.97149725274725274,0.90556318681318682
EMFC-864,one_bar_delayed_entry,1,LOW_PRESSURE_EXPANDED,100,784765,784771,2023-04-10T13:20:00Z,2023-04-13T13:20:00Z,14.683495528327084,-0.11468193591689177,0.094474969474969472,0.094246031746031744
EMFC-864,one_bar_delayed_entry,-1,HIGH_PRESSURE_COMPRESSED,100,785499,785505,2023-04-15T12:05:00Z,2023-04-18T12:05:00Z,17.293816778481911,0.17161903366081899,0.9375,0.90617368742368742
EMFC-864,one_bar_delayed_entry,1,LOW_PRESSURE_EXPANDED,100,786294,786300,2023-04-21T01:05:00Z,2023-04-24T01:05:00Z,14.236903475687988,-0.1149939646260643,0.049679487179487176,0.099072802197802193
EMFC-864,one_bar_delayed_entry,1,LOW_PRESSURE_EXPANDED,100,787133,787139,2023-04-27T01:40:00Z,2023-04-30T01:40:00Z,14.671746780477001,-0.13001898132373474,0.081807081807081808,0.0740995115995116
EMFC-864,one_bar_delayed_entry,-1,HIGH_PRESSURE_COMPRESSED,100,787799,787805,2023-05-01T16:25:00Z,2023-05-04T16:25:00Z,17.483915226934549,0.17707534227400154,0.96958943833943834,0.91317536630036633
EMFC-864,one_bar_delayed_entry,-1,HIGH_PRESSURE_COMPRESSED,100,788520,788526,2023-05-06T16:20:00Z,2023-05-09T16:20:00Z,18.682058368004085,0.18446384986598813,0.99465811965811968,0.92053952991452992
EMFC-864,one_bar_delayed_entry,-1,HIGH_PRESSURE_COMPRESSED,100,788946,788952,2023-05-09T18:00:00Z,2023-05-12T18:00:00Z,19.803348228399315,0.17663774032565702,0.99500152625152627,0.90762362637362637
EMFC-864,one_bar_delayed_entry,-1,HIGH_PRESSURE_COMPRESSED,100,789709,789715,2023-05-14T17:45:00Z,2023-05-17T17:45:00Z,18.414314995500298,0.17417483165818612,0.95806623931623935,0.90314026251526247
EMFC-864,one_bar_delayed_entry,-1,HIGH_PRESSURE_COMPRESSED,100,790188,790194,2023-05-17T18:25:00Z,2023-05-20T18:25:00Z,18.007646733837088,0.20166748839149229,0.9391025641025641,0.93885454822954828
EMFC-864,one_bar_delayed_entry,-1,HIGH_PRESSURE_COMPRESSED,100,790689,790695,2023-05-21T07:35:00Z,2023-05-24T07:35:00Z,18.79875467561979,0.17944569604849037,0.9713064713064713,0.90873015873015872
EMFC-864,one_bar_delayed_entry,-1,HIGH_PRESSURE_COMPRESSED,100,791385,791391,2023-05-25T23:50:00Z,2023-05-28T23:50:00Z,17.856032630078097,0.18470439349574858,0.91250763125763124,0.91597985347985345
EMFC-864,one_bar_delayed_entry,-1,HIGH_PRESSURE_COMPRESSED,100,791997,792003,2023-05-29T23:20:00Z,2023-06-01T23:20:00Z,17.920686317088517,0.24128630695985986,0.91147741147741146,0.97195512820512819
EMFC-864,one_bar_delayed_entry,-1,HIGH_PRESSURE_COMPRESSED,100,792493,792499,2023-06-02T08:20:00Z,2023-06-05T08:20:00Z,17.896991183402761,0.18673126528265474,0.90335012210012211,0.91821199633699635
EMFC-864,one_bar_delayed_entry,-1,HIGH_PRESSURE_COMPRESSED,100,793097,793103,2023-06-06T13:10:00Z,2023-06-09T13:10:00Z,18.25277780547836,0.17807060490641691,0.93849206349206349,0.90708943833943834
EMFC-864,one_bar_delayed_entry,-1,HIGH_PRESSURE_COMPRESSED,100,793547,793553,2023-06-09T13:25:00Z,2023-06-12T13:25:00Z,18.230919791347702,0.18731399831699869,0.93318833943833945,0.9221993284493285
EMFC-864,one_bar_delayed_entry,1,LOW_PRESSURE_EXPANDED,100,797475,797481,2023-07-06T22:55:00Z,2023-07-09T22:55:00Z,15.397174931625258,-0.12683820983405603,0.090926434676434673,0.073775183150183152
EMFC-864,one_bar_delayed_entry,1,LOW_PRESSURE_EXPANDED,100,798336,798342,2023-07-12T05:30:00Z,2023-07-15T05:30:00Z,15.370472432240527,-0.11954444642418256,0.079899267399267393,0.083333333333333329
EMFC-864,one_bar_delayed_entry,1,LOW_PRESSURE_EXPANDED,100,798800,798806,2023-07-15T18:05:00Z,2023-07-18T18:05:00Z,0,-0.1406021689960317,0.0013927045177045177,0.062385531135531136
EMFC-864,one_bar_delayed_entry,1,LOW_PRESSURE_EXPANDED,100,799657,799663,2023-07-21T19:55:00Z,2023-07-24T19:55:00Z,0,-0.20362088482534585,0.0013927045177045177,0.022397741147741148
EMFC-864,one_bar_delayed_entry,1,LOW_PRESSURE_EXPANDED,100,800270,800276,2023-07-26T03:55:00Z,2023-07-29T03:55:00Z,15.593478864779883,-0.12752799155283859,0.084859584859584863,0.081463675213675216
EMFC-864,one_bar_delayed_entry,1,LOW_PRESSURE_EXPANDED,100,800816,800822,2023-07-30T02:30:00Z,2023-08-02T02:30:00Z,15.619526113588496,-0.13048718037540591,0.080280830280830287,0.073031135531135535
EMFC-864,one_bar_delayed_entry,1,LOW_PRESSURE_EXPANDED,100,801716,801722,2023-08-05T06:10:00Z,2023-08-08T06:10:00Z,15.726710059641331,-0.17227122094045313,0.094398656898656896,0.039377289377289376
EMFC-864,one_bar_delayed_entry,1,LOW_PRESSURE_EXPANDED,100,802290,802296,2023-08-09T04:10:00Z,2023-08-12T04:10:00Z,15.753435193220001,-0.17152739779571466,0.098366910866910864,0.041208791208791208
EMFC-864,one_bar_delayed_entry,1,LOW_PRESSURE_EXPANDED,100,802959,802965,2023-08-13T15:40:00Z,2023-08-16T15:40:00Z,15.753640951619332,-0.15462199731114967,0.095924908424908431,0.054906898656898656
EMFC-864,one_bar_delayed_entry,1,LOW_PRESSURE_EXPANDED,100,803804,803810,2023-08-19T00:50:00Z,2023-08-22T00:50:00Z,15.708082918061564,-0.12763068430355426,0.079288766788766785,0.086004273504273504
EMFC-864,one_bar_delayed_entry,1,LOW_PRESSURE_EXPANDED,100,804747,804753,2023-08-25T09:00:00Z,2023-08-28T09:00:00Z,15.740256167026896,-0.12323481433462875,0.080547924297924303,0.087187118437118433
EMFC-864,one_bar_delayed_entry,1,LOW_PRESSURE_EXPANDED,100,805138,805144,2023-08-28T11:20:00Z,2023-08-31T11:20:00Z,15.671586336142601,-0.13224097706304058,0.059752747252747256,0.080872252747252751
EMFC-864,one_bar_delayed_entry,1,LOW_PRESSURE_EXPANDED,100,810672,810678,2023-10-05T04:35:00Z,2023-10-08T04:35:00Z,15.607475839344888,-0.13858733975604284,0.036210317460317464,0.078945360195360192
EMFC-864,one_bar_delayed_entry,1,LOW_PRESSURE_EXPANDED,100,812986,812992,2023-10-20T07:40:00Z,2023-10-23T07:40:00Z,15.019957449892921,-0.13037015116185496,0.011141636141636142,0.086061507936507936
EMFC-864,one_bar_delayed_entry,1,LOW_PRESSURE_EXPANDED,100,813658,813664,2023-10-24T21:15:00Z,2023-10-27T21:15:00Z,15.71246632936786,-0.1698974742941767,0.06662087912087912,0.042811355311355312
EMFC-864,one_bar_delayed_entry,1,LOW_PRESSURE_EXPANDED,100,814448,814454,2023-10-30T05:00:00Z,2023-11-02T05:00:00Z,15.802191317362556,-0.13019458165782657,0.096840659340659344,0.084306318681318687
EMFC-864,one_bar_delayed_entry,1,LOW_PRESSURE_EXPANDED,100,814951,814957,2023-11-02T12:20:00Z,2023-11-05T12:20:00Z,15.364901606647601,-0.13362722136613545,0.029800061050061052,0.071600274725274721
EMFC-864,one_bar_delayed_entry,-1,HIGH_PRESSURE_COMPRESSED,100,815439,815445,2023-11-05T16:15:00Z,2023-11-08T16:15:00Z,17.736502660517946,0.20901466905011667,0.90098443223443225,0.94955738705738701
EMFC-864,one_bar_delayed_entry,-1,HIGH_PRESSURE_COMPRESSED,100,815869,815875,2023-11-08T17:50:00Z,2023-11-11T17:50:00Z,18.470407888066575,0.16877374424868608,0.99240689865689868,0.90144230769230771
EMFC-864,one_bar_delayed_entry,-1,HIGH_PRESSURE_COMPRESSED,100,816372,816378,2023-11-12T03:10:00Z,2023-11-15T03:10:00Z,18.48386606555329,0.17377815579666053,0.98687423687423692,0.91210699023199027
EMFC-864,one_bar_delayed_entry,-1,HIGH_PRESSURE_COMPRESSED,100,817437,817443,2023-11-19T08:35:00Z,2023-11-22T08:35:00Z,19.497852923983199,0.17970498301080062,0.99820665445665446,0.91971916971916967
EMFC-864,one_bar_delayed_entry,-1,HIGH_PRESSURE_COMPRESSED,100,818122,818128,2023-11-23T18:35:00Z,2023-11-26T18:35:00Z,18.377265650672374,0.17187629893241602,0.95043498168498164,0.90493360805860801
