clock_name,candidate_id,source_day,decision_time,entry_time,exit_time,state,side,common_z,z_eur,z_try,z_brl,contributors,reserved,suppressed_by_overlap,accepted_split
eur_only,eur_only|2021-12-08T00:00:00+00:00,2021-12-08T00:00:00+0000,2021-12-09T00:00:00+0000,2021-12-09T00:05:00+0000,2021-12-11T00:05:00+0000,-1,1,-1.06225287954,-2.0535521042,-0.557250146177,-1.06225287954,EUR+BRL,True,False,train
eur_only,eur_only|2021-12-09T00:00:00+00:00,2021-12-09T00:00:00+0000,2021-12-10T00:00:00+0000,2021-12-10T00:05:00+0000,2021-12-12T00:05:00+0000,1,-1,1.33067272773,1.16614607715,3.23756417524,1.33067272773,EUR+TRY+BRL,False,True,
eur_only,eur_only|2021-12-15T00:00:00+00:00,2021-12-15T00:00:00+0000,2021-12-16T00:00:00+0000,2021-12-16T00:05:00+0000,2021-12-18T00:05:00+0000,-1,1,-0.242704303193,-1.64086867596,2.76001928524,-0.242704303193,EUR,True,False,train
eur_only,eur_only|2021-12-17T00:00:00+00:00,2021-12-17T00:00:00+0000,2021-12-18T00:00:00+0000,2021-12-18T00:05:00+0000,2021-12-20T00:05:00+0000,1,-1,2.35605815503,2.35605815503,7.68479895419,-1.18908808193,EUR+TRY,True,False,train
eur_only,eur_only|2021-12-20T00:00:00+00:00,2021-12-20T00:00:00+0000,2021-12-21T00:00:00+0000,2021-12-21T00:05:00+0000,2021-12-23T00:05:00+0000,-1,1,-1.17019748638,-1.17019748638,-23.9819738076,0.0885304708824,EUR+TRY,True,False,train
eur_only,eur_only|2021-12-29T00:00:00+00:00,2021-12-29T00:00:00+0000,2021-12-30T00:00:00+0000,2021-12-30T00:05:00+0000,2022-01-01T00:05:00+0000,-1,1,1.69131329623,-1.53237626735,5.62972867682,1.69131329623,EUR,True,False,train
eur_only,eur_only|2021-12-31T00:00:00+00:00,2021-12-31T00:00:00+0000,2022-01-01T00:00:00+0000,2022-01-01T00:05:00+0000,2022-01-03T00:05:00+0000,-1,1,-0.220377965672,-1.70359907472,2.21181434036,-0.220377965672,EUR,True,False,train
eur_only,eur_only|2022-01-03T00:00:00+00:00,2022-01-03T00:00:00+0000,2022-01-04T00:00:00+0000,2022-01-04T00:05:00+0000,2022-01-06T00:05:00+0000,1,-1,1.40320677806,1.40320677806,-1.03936518102,1.53413072466,EUR+BRL,True,False,train
eur_only,eur_only|2022-01-07T00:00:00+00:00,2022-01-07T00:00:00+0000,2022-01-08T00:00:00+0000,2022-01-08T00:05:00+0000,2022-01-10T00:05:00+0000,-1,1,-1.77902601652,-1.95937090299,1.5998306389,-1.77902601652,EUR+BRL,True,False,train
eur_only,eur_only|2022-01-12T00:00:00+00:00,2022-01-12T00:00:00+0000,2022-01-13T00:00:00+0000,2022-01-13T00:05:00+0000,2022-01-15T00:05:00+0000,-1,1,-1.92455207697,-1.92455207697,-3.61420270908,-1.61805989397,EUR+TRY+BRL,True,False,train
eur_only,eur_only|2022-01-14T00:00:00+00:00,2022-01-14T00:00:00+0000,2022-01-15T00:00:00+0000,2022-01-15T00:05:00+0000,2022-01-17T00:05:00+0000,1,-1,-0.438869602771,1.37877815171,-1.0134474001,-0.438869602771,EUR,True,False,train
eur_only,eur_only|2022-01-18T00:00:00+00:00,2022-01-18T00:00:00+0000,2022-01-19T00:00:00+0000,2022-01-19T00:05:00+0000,2022-01-21T00:05:00+0000,1,-1,1.14562664477,1.99489756144,0.416845919543,1.14562664477,EUR+BRL,True,False,train
eur_only,eur_only|2022-01-26T00:00:00+00:00,2022-01-26T00:00:00+0000,2022-01-27T00:00:00+0000,2022-01-27T00:05:00+0000,2022-01-29T00:05:00+0000,1,-1,1.07852063022,1.93922600415,1.07852063022,-0.643609974829,EUR+TRY,True,False,train
eur_only,eur_only|2022-01-31T00:00:00+00:00,2022-01-31T00:00:00+0000,2022-02-01T00:00:00+0000,2022-02-01T00:05:00+0000,2022-02-03T00:05:00+0000,-1,1,-2.92561467648,-2.92561467648,-2.11180292856,-3.34651048505,EUR+TRY+BRL,True,False,train
eur_only,eur_only|2022-02-03T00:00:00+00:00,2022-02-03T00:00:00+0000,2022-02-04T00:00:00+0000,2022-02-04T00:05:00+0000,2022-02-06T00:05:00+0000,-1,1,-0.66177485544,-4.65399594349,-0.66177485544,0.149736229751,EUR,True,False,train
eur_only,eur_only|2022-02-11T00:00:00+00:00,2022-02-11T00:00:00+0000,2022-02-12T00:00:00+0000,2022-02-12T00:05:00+0000,2022-02-14T00:05:00+0000,1,-1,0.45515752474,1.97793050542,-0.270684887895,0.45515752474,EUR,True,False,train
eur_only,eur_only|2022-02-14T00:00:00+00:00,2022-02-14T00:00:00+0000,2022-02-15T00:00:00+0000,2022-02-15T00:05:00+0000,2022-02-17T00:05:00+0000,1,-1,-0.1194278014,1.50508707856,-0.1194278014,-1.99899760428,EUR,True,False,train
eur_only,eur_only|2022-02-15T00:00:00+00:00,2022-02-15T00:00:00+0000,2022-02-16T00:00:00+0000,2022-02-16T00:05:00+0000,2022-02-18T00:05:00+0000,-1,1,-1.84660380843,-1.84660380843,-0.659171430377,-2.49900153519,EUR+BRL,False,True,
eur_only,eur_only|2022-02-18T00:00:00+00:00,2022-02-18T00:00:00+0000,2022-02-19T00:00:00+0000,2022-02-19T00:05:00+0000,2022-02-21T00:05:00+0000,1,-1,0.737975504888,1.38773578258,0.737975504888,-1.3721413816,EUR,True,False,train
eur_only,eur_only|2022-02-24T00:00:00+00:00,2022-02-24T00:00:00+0000,2022-02-25T00:00:00+0000,2022-02-25T00:05:00+0000,2022-02-27T00:05:00+0000,1,-1,3.00547058679,3.00547058679,1.03404227348,3.44717587513,EUR+TRY+BRL,True,False,train
eur_only,eur_only|2022-02-25T00:00:00+00:00,2022-02-25T00:00:00+0000,2022-02-26T00:00:00+0000,2022-02-26T00:05:00+0000,2022-02-28T00:05:00+0000,-1,1,-1.85390273997,-1.85390273997,-2.05696434977,1.17502898101,EUR+TRY,False,True,
eur_only,eur_only|2022-02-27T00:00:00+00:00,2022-02-27T00:00:00+0000,2022-02-28T00:00:00+0000,2022-02-28T00:05:00+0000,2022-03-02T00:05:00+0000,1,-1,1.83079094579,2.75862932419,1.83079094579,0.123231557405,EUR+TRY,True,False,train
eur_only,eur_only|2022-02-28T00:00:00+00:00,2022-02-28T00:00:00+0000,2022-03-01T00:00:00+0000,2022-03-01T00:05:00+0000,2022-03-03T00:05:00+0000,-1,1,-1.71093396784,-1.46406173162,-3.5648217876,-1.71093396784,EUR+TRY+BRL,False,True,
