policy,anchor_position,signal_position,entry_position,exit_position,anchor_date,signal_date,entry_date,exit_date,side,hold_bars
immediate_shock,348999,348999,349000,349048,2023-04-26 19:15:00,2023-04-26 19:15:00,2023-04-26 19:20:00,2023-04-26 23:20:00,-1,48
immediate_shock,349138,349138,349139,349187,2023-04-27 06:50:00,2023-04-27 06:50:00,2023-04-27 06:55:00,2023-04-27 10:55:00,-1,48
immediate_shock,349240,349240,349241,349289,2023-04-27 15:20:00,2023-04-27 15:20:00,2023-04-27 15:25:00,2023-04-27 19:25:00,1,48
immediate_shock,349508,349508,349509,349557,2023-04-28 13:40:00,2023-04-28 13:40:00,2023-04-28 13:45:00,2023-04-28 17:45:00,-1,48
immediate_shock,350100,350100,350101,350149,2023-04-30 15:00:00,2023-04-30 15:00:00,2023-04-30 15:05:00,2023-04-30 19:05:00,1,48
immediate_shock,350227,350227,350228,350276,2023-05-01 01:35:00,2023-05-01 01:35:00,2023-05-01 01:40:00,2023-05-01 05:40:00,-1,48
immediate_shock,350392,350392,350393,350441,2023-05-01 15:20:00,2023-05-01 15:20:00,2023-05-01 15:25:00,2023-05-01 19:25:00,-1,48
immediate_shock,350669,350669,350670,350718,2023-05-02 14:25:00,2023-05-02 14:25:00,2023-05-02 14:30:00,2023-05-02 18:30:00,1,48
immediate_shock,351378,351378,351379,351427,2023-05-05 01:30:00,2023-05-05 01:30:00,2023-05-05 01:35:00,2023-05-05 05:35:00,1,48
immediate_shock,351817,351817,351818,351866,2023-05-06 14:05:00,2023-05-06 14:05:00,2023-05-06 14:10:00,2023-05-06 18:10:00,-1,48
immediate_shock,352244,352244,352245,352293,2023-05-08 01:40:00,2023-05-08 01:40:00,2023-05-08 01:45:00,2023-05-08 05:45:00,-1,48
immediate_shock,352439,352439,352440,352488,2023-05-08 17:55:00,2023-05-08 17:55:00,2023-05-08 18:00:00,2023-05-08 22:00:00,-1,48
immediate_shock,353006,353006,353007,353055,2023-05-10 17:10:00,2023-05-10 17:10:00,2023-05-10 17:15:00,2023-05-10 21:15:00,-1,48
immediate_shock,353446,353446,353447,353495,2023-05-12 05:50:00,2023-05-12 05:50:00,2023-05-12 05:55:00,2023-05-12 09:55:00,-1,48
immediate_shock,353609,353609,353610,353658,2023-05-12 19:25:00,2023-05-12 19:25:00,2023-05-12 19:30:00,2023-05-12 23:30:00,-1,48
immediate_shock,355315,355315,355316,355364,2023-05-18 17:35:00,2023-05-18 17:35:00,2023-05-18 17:40:00,2023-05-18 21:40:00,-1,48
immediate_shock,356998,356998,356999,357047,2023-05-24 13:50:00,2023-05-24 13:50:00,2023-05-24 13:55:00,2023-05-24 17:55:00,-1,48
immediate_shock,357137,357137,357138,357186,2023-05-25 01:25:00,2023-05-25 01:25:00,2023-05-25 01:30:00,2023-05-25 05:30:00,-1,48
immediate_shock,358204,358204,358205,358253,2023-05-28 18:20:00,2023-05-28 18:20:00,2023-05-28 18:25:00,2023-05-28 22:25:00,1,48
immediate_shock,358905,358905,358906,358954,2023-05-31 04:45:00,2023-05-31 04:45:00,2023-05-31 04:50:00,2023-05-31 08:50:00,-1,48
immediate_shock,359169,359169,359170,359218,2023-06-01 02:45:00,2023-06-01 02:45:00,2023-06-01 02:50:00,2023-06-01 06:50:00,-1,48
immediate_shock,359338,359338,359339,359387,2023-06-01 16:50:00,2023-06-01 16:50:00,2023-06-01 16:55:00,2023-06-01 20:55:00,1,48
immediate_shock,359431,359431,359432,359480,2023-06-02 00:35:00,2023-06-02 00:35:00,2023-06-02 00:40:00,2023-06-02 04:40:00,-1,48
immediate_shock,360479,360479,360480,360528,2023-06-05 15:55:00,2023-06-05 15:55:00,2023-06-05 16:00:00,2023-06-05 20:00:00,-1,48
immediate_shock,360722,360722,360723,360771,2023-06-06 12:10:00,2023-06-06 12:10:00,2023-06-06 12:15:00,2023-06-06 16:15:00,-1,48
immediate_shock,361468,361468,361469,361517,2023-06-09 02:20:00,2023-06-09 02:20:00,2023-06-09 02:25:00,2023-06-09 06:25:00,-1,48
immediate_shock,361780,361780,361781,361829,2023-06-10 04:20:00,2023-06-10 04:20:00,2023-06-10 04:25:00,2023-06-10 08:25:00,-1,48
immediate_shock,361933,361933,361934,361982,2023-06-10 17:05:00,2023-06-10 17:05:00,2023-06-10 17:10:00,2023-06-10 21:10:00,1,48
immediate_shock,362332,362332,362333,362381,2023-06-12 02:20:00,2023-06-12 02:20:00,2023-06-12 02:25:00,2023-06-12 06:25:00,-1,48
immediate_shock,362744,362744,362745,362793,2023-06-13 12:40:00,2023-06-13 12:40:00,2023-06-13 12:45:00,2023-06-13 16:45:00,-1,48
immediate_shock,363120,363120,363121,363169,2023-06-14 20:00:00,2023-06-14 20:00:00,2023-06-14 20:05:00,2023-06-15 00:05:00,-1,48
immediate_shock,363394,363394,363395,363443,2023-06-15 18:50:00,2023-06-15 18:50:00,2023-06-15 18:55:00,2023-06-15 22:55:00,1,48
immediate_shock,363635,363635,363636,363684,2023-06-16 14:55:00,2023-06-16 14:55:00,2023-06-16 15:00:00,2023-06-16 19:00:00,1,48
immediate_shock,363812,363812,363813,363861,2023-06-17 05:40:00,2023-06-17 05:40:00,2023-06-17 05:45:00,2023-06-17 09:45:00,1,48
immediate_shock,364519,364519,364520,364568,2023-06-19 16:35:00,2023-06-19 16:35:00,2023-06-19 16:40:00,2023-06-19 20:40:00,1,48
immediate_shock,364821,364821,364822,364870,2023-06-20 17:45:00,2023-06-20 17:45:00,2023-06-20 17:50:00,2023-06-20 21:50:00,1,48
immediate_shock,364908,364908,364909,364957,2023-06-21 01:00:00,2023-06-21 01:00:00,2023-06-21 01:05:00,2023-06-21 05:05:00,1,48
immediate_shock,365061,365061,365062,365110,2023-06-21 13:45:00,2023-06-21 13:45:00,2023-06-21 13:50:00,2023-06-21 17:50:00,1,48
immediate_shock,365317,365317,365318,365366,2023-06-22 11:05:00,2023-06-22 11:05:00,2023-06-22 11:10:00,2023-06-22 15:10:00,-1,48
immediate_shock,365590,365590,365591,365639,2023-06-23 09:50:00,2023-06-23 09:50:00,2023-06-23 09:55:00,2023-06-23 13:55:00,1,48
immediate_shock,365655,365655,365656,365704,2023-06-23 15:15:00,2023-06-23 15:15:00,2023-06-23 15:20:00,2023-06-23 19:20:00,1,48
immediate_shock,366537,366537,366538,366586,2023-06-26 16:45:00,2023-06-26 16:45:00,2023-06-26 16:50:00,2023-06-26 20:50:00,-1,48
immediate_shock,366792,366792,366793,366841,2023-06-27 14:00:00,2023-06-27 14:00:00,2023-06-27 14:05:00,2023-06-27 18:05:00,1,48
immediate_shock,367063,367063,367064,367112,2023-06-28 12:35:00,2023-06-28 12:35:00,2023-06-28 12:40:00,2023-06-28 16:40:00,-1,48
immediate_shock,367444,367444,367445,367493,2023-06-29 20:20:00,2023-06-29 20:20:00,2023-06-29 20:25:00,2023-06-30 00:25:00,-1,48
immediate_shock,367544,367544,367545,367593,2023-06-30 04:40:00,2023-06-30 04:40:00,2023-06-30 04:45:00,2023-06-30 08:45:00,1,48
immediate_shock,367651,367651,367652,367700,2023-06-30 13:35:00,2023-06-30 13:35:00,2023-06-30 13:40:00,2023-06-30 17:40:00,-1,48
immediate_shock,368248,368248,368249,368297,2023-07-02 15:20:00,2023-07-02 15:20:00,2023-07-02 15:25:00,2023-07-02 19:25:00,-1,48
immediate_shock,369321,369321,369322,369370,2023-07-06 08:45:00,2023-07-06 08:45:00,2023-07-06 08:50:00,2023-07-06 12:50:00,1,48
immediate_shock,370631,370631,370632,370680,2023-07-10 21:55:00,2023-07-10 21:55:00,2023-07-10 22:00:00,2023-07-11 02:00:00,-1,48
immediate_shock,371417,371417,371418,371466,2023-07-13 15:25:00,2023-07-13 15:25:00,2023-07-13 15:30:00,2023-07-13 19:30:00,1,48
immediate_shock,371727,371727,371728,371776,2023-07-14 17:15:00,2023-07-14 17:15:00,2023-07-14 17:20:00,2023-07-14 21:20:00,-1,48
immediate_shock,372606,372606,372607,372655,2023-07-17 18:30:00,2023-07-17 18:30:00,2023-07-17 18:35:00,2023-07-17 22:35:00,-1,48
immediate_shock,373423,373423,373424,373472,2023-07-20 14:35:00,2023-07-20 14:35:00,2023-07-20 14:40:00,2023-07-20 18:40:00,-1,48
immediate_shock,374518,374518,374519,374567,2023-07-24 09:50:00,2023-07-24 09:50:00,2023-07-24 09:55:00,2023-07-24 13:55:00,-1,48
immediate_shock,376424,376424,376425,376473,2023-07-31 00:40:00,2023-07-31 00:40:00,2023-07-31 00:45:00,2023-07-31 04:45:00,1,48
immediate_shock,376729,376729,376730,376778,2023-08-01 02:05:00,2023-08-01 02:05:00,2023-08-01 02:10:00,2023-08-01 06:10:00,-1,48
immediate_shock,376990,376990,376991,377039,2023-08-01 23:50:00,2023-08-01 23:50:00,2023-08-01 23:55:00,2023-08-02 03:55:00,1,48
immediate_shock,377194,377194,377195,377243,2023-08-02 16:50:00,2023-08-02 16:50:00,2023-08-02 16:55:00,2023-08-02 20:55:00,-1,48
immediate_shock,378628,378628,378629,378677,2023-08-07 16:20:00,2023-08-07 16:20:00,2023-08-07 16:25:00,2023-08-07 20:25:00,1,48
immediate_shock,378877,378877,378878,378926,2023-08-08 13:05:00,2023-08-08 13:05:00,2023-08-08 13:10:00,2023-08-08 17:10:00,-1,48
immediate_shock,378977,378977,378978,379026,2023-08-08 21:25:00,2023-08-08 21:25:00,2023-08-08 21:30:00,2023-08-09 01:30:00,-1,48
immediate_shock,380965,380965,380966,381014,2023-08-15 19:05:00,2023-08-15 19:05:00,2023-08-15 19:10:00,2023-08-15 23:10:00,-1,48
immediate_shock,381269,381269,381270,381318,2023-08-16 20:25:00,2023-08-16 20:25:00,2023-08-16 20:30:00,2023-08-17 00:30:00,-1,48
immediate_shock,381319,381319,381320,381368,2023-08-17 00:35:00,2023-08-17 00:35:00,2023-08-17 00:40:00,2023-08-17 04:40:00,-1,48
immediate_shock,381499,381499,381500,381548,2023-08-17 15:35:00,2023-08-17 15:35:00,2023-08-17 15:40:00,2023-08-17 19:40:00,-1,48
immediate_shock,381572,381572,381573,381621,2023-08-17 21:40:00,2023-08-17 21:40:00,2023-08-17 21:45:00,2023-08-18 01:45:00,-1,48
immediate_shock,381778,381778,381779,381827,2023-08-18 14:50:00,2023-08-18 14:50:00,2023-08-18 14:55:00,2023-08-18 18:55:00,-1,48
immediate_shock,382951,382951,382952,383000,2023-08-22 16:35:00,2023-08-22 16:35:00,2023-08-22 16:40:00,2023-08-22 20:40:00,1,48
immediate_shock,383009,383009,383010,383058,2023-08-22 21:25:00,2023-08-22 21:25:00,2023-08-22 21:30:00,2023-08-23 01:30:00,-1,48
immediate_shock,383235,383235,383236,383284,2023-08-23 16:15:00,2023-08-23 16:15:00,2023-08-23 16:20:00,2023-08-23 20:20:00,1,48
immediate_shock,383302,383302,383303,383351,2023-08-23 21:50:00,2023-08-23 21:50:00,2023-08-23 21:55:00,2023-08-24 01:55:00,-1,48
immediate_shock,384712,384712,384713,384761,2023-08-28 19:20:00,2023-08-28 19:20:00,2023-08-28 19:25:00,2023-08-28 23:25:00,-1,48
immediate_shock,384940,384940,384941,384989,2023-08-29 14:20:00,2023-08-29 14:20:00,2023-08-29 14:25:00,2023-08-29 18:25:00,1,48
immediate_shock,385484,385484,385485,385533,2023-08-31 11:40:00,2023-08-31 11:40:00,2023-08-31 11:45:00,2023-08-31 15:45:00,1,48
immediate_shock,385574,385574,385575,385623,2023-08-31 19:10:00,2023-08-31 19:10:00,2023-08-31 19:15:00,2023-08-31 23:15:00,-1,48
immediate_shock,385841,385841,385842,385890,2023-09-01 17:25:00,2023-09-01 17:25:00,2023-09-01 17:30:00,2023-09-01 21:30:00,-1,48
immediate_shock,387613,387613,387614,387662,2023-09-07 21:05:00,2023-09-07 21:05:00,2023-09-07 21:10:00,2023-09-08 01:10:00,1,48
immediate_shock,387768,387768,387769,387817,2023-09-08 10:00:00,2023-09-08 10:00:00,2023-09-08 10:05:00,2023-09-08 14:05:00,-1,48
immediate_shock,388839,388839,388840,388888,2023-09-12 03:15:00,2023-09-12 03:15:00,2023-09-12 03:20:00,2023-09-12 07:20:00,1,48
immediate_shock,388924,388924,388925,388973,2023-09-12 10:20:00,2023-09-12 10:20:00,2023-09-12 10:25:00,2023-09-12 14:25:00,1,48
immediate_shock,389297,389297,389298,389346,2023-09-13 17:25:00,2023-09-13 17:25:00,2023-09-13 17:30:00,2023-09-13 21:30:00,-1,48
immediate_shock,389389,389389,389390,389438,2023-09-14 01:05:00,2023-09-14 01:05:00,2023-09-14 01:10:00,2023-09-14 05:10:00,-1,48
immediate_shock,391335,391335,391336,391384,2023-09-20 19:15:00,2023-09-20 19:15:00,2023-09-20 19:20:00,2023-09-20 23:20:00,-1,48
immediate_shock,392537,392537,392538,392586,2023-09-24 23:25:00,2023-09-24 23:25:00,2023-09-24 23:30:00,2023-09-25 03:30:00,-1,48
immediate_shock,393291,393291,393292,393340,2023-09-27 14:15:00,2023-09-27 14:15:00,2023-09-27 14:20:00,2023-09-27 18:20:00,-1,48
immediate_shock,393865,393865,393866,393914,2023-09-29 14:05:00,2023-09-29 14:05:00,2023-09-29 14:10:00,2023-09-29 18:10:00,-1,48
immediate_shock,394539,394539,394540,394588,2023-10-01 22:15:00,2023-10-01 22:15:00,2023-10-01 22:20:00,2023-10-02 02:20:00,1,48
immediate_shock,394727,394727,394728,394776,2023-10-02 13:55:00,2023-10-02 13:55:00,2023-10-02 14:00:00,2023-10-02 18:00:00,1,48
immediate_shock,394783,394783,394784,394832,2023-10-02 18:35:00,2023-10-02 18:35:00,2023-10-02 18:40:00,2023-10-02 22:40:00,-1,48
immediate_shock,395016,395016,395017,395065,2023-10-03 14:00:00,2023-10-03 14:00:00,2023-10-03 14:05:00,2023-10-03 18:05:00,-1,48
immediate_shock,395604,395604,395605,395653,2023-10-05 15:00:00,2023-10-05 15:00:00,2023-10-05 15:05:00,2023-10-05 19:05:00,-1,48
immediate_shock,395862,395862,395863,395911,2023-10-06 12:30:00,2023-10-06 12:30:00,2023-10-06 12:35:00,2023-10-06 16:35:00,-1,48
immediate_shock,395971,395971,395972,396020,2023-10-06 21:35:00,2023-10-06 21:35:00,2023-10-06 21:40:00,2023-10-07 01:40:00,1,48
immediate_shock,396693,396693,396694,396742,2023-10-09 09:45:00,2023-10-09 09:45:00,2023-10-09 09:50:00,2023-10-09 13:50:00,-1,48
immediate_shock,396773,396773,396774,396822,2023-10-09 16:25:00,2023-10-09 16:25:00,2023-10-09 16:30:00,2023-10-09 20:30:00,-1,48
immediate_shock,397182,397182,397183,397231,2023-10-11 02:30:00,2023-10-11 02:30:00,2023-10-11 02:35:00,2023-10-11 06:35:00,-1,48
immediate_shock,397337,397337,397338,397386,2023-10-11 15:25:00,2023-10-11 15:25:00,2023-10-11 15:30:00,2023-10-11 19:30:00,-1,48
immediate_shock,397978,397978,397979,398027,2023-10-13 20:50:00,2023-10-13 20:50:00,2023-10-13 20:55:00,2023-10-14 00:55:00,1,48
immediate_shock,398655,398655,398656,398704,2023-10-16 05:15:00,2023-10-16 05:15:00,2023-10-16 05:20:00,2023-10-16 09:20:00,1,48
immediate_shock,398753,398753,398754,398802,2023-10-16 13:25:00,2023-10-16 13:25:00,2023-10-16 13:30:00,2023-10-16 17:30:00,1,48
immediate_shock,399227,399227,399228,399276,2023-10-18 04:55:00,2023-10-18 04:55:00,2023-10-18 05:00:00,2023-10-18 09:00:00,1,48
immediate_shock,399287,399287,399288,399336,2023-10-18 09:55:00,2023-10-18 09:55:00,2023-10-18 10:00:00,2023-10-18 14:00:00,-1,48
immediate_shock,399476,399476,399477,399525,2023-10-19 01:40:00,2023-10-19 01:40:00,2023-10-19 01:45:00,2023-10-19 05:45:00,-1,48
immediate_shock,400625,400625,400626,400674,2023-10-23 01:25:00,2023-10-23 01:25:00,2023-10-23 01:30:00,2023-10-23 05:30:00,1,48
immediate_shock,400702,400702,400703,400751,2023-10-23 07:50:00,2023-10-23 07:50:00,2023-10-23 07:55:00,2023-10-23 11:55:00,-1,48
immediate_shock,400880,400880,400881,400929,2023-10-23 22:40:00,2023-10-23 22:40:00,2023-10-23 22:45:00,2023-10-24 02:45:00,1,48
immediate_shock,401158,401158,401159,401207,2023-10-24 21:50:00,2023-10-24 21:50:00,2023-10-24 21:55:00,2023-10-25 01:55:00,1,48
immediate_shock,401460,401460,401461,401509,2023-10-25 23:00:00,2023-10-25 23:00:00,2023-10-25 23:05:00,2023-10-26 03:05:00,-1,48
immediate_shock,401646,401646,401647,401695,2023-10-26 14:30:00,2023-10-26 14:30:00,2023-10-26 14:35:00,2023-10-26 18:35:00,-1,48
immediate_shock,403377,403377,403378,403426,2023-11-01 14:45:00,2023-11-01 14:45:00,2023-11-01 14:50:00,2023-11-01 18:50:00,-1,48
immediate_shock,403451,403451,403452,403500,2023-11-01 20:55:00,2023-11-01 20:55:00,2023-11-01 21:00:00,2023-11-02 01:00:00,1,48
immediate_shock,403652,403652,403653,403701,2023-11-02 13:40:00,2023-11-02 13:40:00,2023-11-02 13:45:00,2023-11-02 17:45:00,-1,48
immediate_shock,404628,404628,404629,404677,2023-11-05 23:00:00,2023-11-05 23:00:00,2023-11-05 23:05:00,2023-11-06 03:05:00,1,48
immediate_shock,405145,405145,405146,405194,2023-11-07 18:05:00,2023-11-07 18:05:00,2023-11-07 18:10:00,2023-11-07 22:10:00,1,48
immediate_shock,405532,405532,405533,405581,2023-11-09 02:20:00,2023-11-09 02:20:00,2023-11-09 02:25:00,2023-11-09 06:25:00,1,48
immediate_shock,405674,405674,405675,405723,2023-11-09 14:10:00,2023-11-09 14:10:00,2023-11-09 14:15:00,2023-11-09 18:15:00,1,48
immediate_shock,406065,406065,406066,406114,2023-11-10 22:45:00,2023-11-10 22:45:00,2023-11-10 22:50:00,2023-11-11 02:50:00,1,48
immediate_shock,407130,407130,407131,407179,2023-11-14 15:30:00,2023-11-14 15:30:00,2023-11-14 15:35:00,2023-11-14 19:35:00,-1,48
immediate_shock,407450,407450,407451,407499,2023-11-15 18:10:00,2023-11-15 18:10:00,2023-11-15 18:15:00,2023-11-15 22:15:00,1,48
immediate_shock,408012,408012,408013,408061,2023-11-17 17:00:00,2023-11-17 17:00:00,2023-11-17 17:05:00,2023-11-17 21:05:00,1,48
immediate_shock,408660,408660,408661,408709,2023-11-19 23:00:00,2023-11-19 23:00:00,2023-11-19 23:05:00,2023-11-20 03:05:00,1,48
immediate_shock,408882,408882,408883,408931,2023-11-20 17:30:00,2023-11-20 17:30:00,2023-11-20 17:35:00,2023-11-20 21:35:00,1,48
immediate_shock,409467,409467,409468,409516,2023-11-22 18:15:00,2023-11-22 18:15:00,2023-11-22 18:20:00,2023-11-22 22:20:00,1,48
immediate_shock,409950,409950,409951,409999,2023-11-24 10:30:00,2023-11-24 10:30:00,2023-11-24 10:35:00,2023-11-24 14:35:00,1,48
immediate_shock,412357,412357,412358,412406,2023-12-02 19:05:00,2023-12-02 19:05:00,2023-12-02 19:10:00,2023-12-02 23:10:00,1,48
immediate_shock,412720,412720,412721,412769,2023-12-04 01:20:00,2023-12-04 01:20:00,2023-12-04 01:25:00,2023-12-04 05:25:00,1,48
immediate_shock,412838,412838,412839,412887,2023-12-04 11:10:00,2023-12-04 11:10:00,2023-12-04 11:15:00,2023-12-04 15:15:00,-1,48
immediate_shock,413192,413192,413193,413241,2023-12-05 16:40:00,2023-12-05 16:40:00,2023-12-05 16:45:00,2023-12-05 20:45:00,1,48
immediate_shock,414745,414745,414746,414794,2023-12-11 02:05:00,2023-12-11 02:05:00,2023-12-11 02:10:00,2023-12-11 06:10:00,-1,48
immediate_shock,414916,414916,414917,414965,2023-12-11 16:20:00,2023-12-11 16:20:00,2023-12-11 16:25:00,2023-12-11 20:25:00,1,48
immediate_shock,415476,415476,415477,415525,2023-12-13 15:00:00,2023-12-13 15:00:00,2023-12-13 15:05:00,2023-12-13 19:05:00,1,48
immediate_shock,415531,415531,415532,415580,2023-12-13 19:35:00,2023-12-13 19:35:00,2023-12-13 19:40:00,2023-12-13 23:40:00,1,48
immediate_shock,415745,415745,415746,415794,2023-12-14 13:25:00,2023-12-14 13:25:00,2023-12-14 13:30:00,2023-12-14 17:30:00,-1,48
immediate_shock,416730,416730,416731,416779,2023-12-17 23:30:00,2023-12-17 23:30:00,2023-12-17 23:35:00,2023-12-18 03:35:00,-1,48
immediate_shock,416870,416870,416871,416919,2023-12-18 11:10:00,2023-12-18 11:10:00,2023-12-18 11:15:00,2023-12-18 15:15:00,1,48
immediate_shock,417966,417966,417967,418015,2023-12-22 06:30:00,2023-12-22 06:30:00,2023-12-22 06:35:00,2023-12-22 10:35:00,1,48
immediate_shock,418730,418730,418731,418779,2023-12-24 22:10:00,2023-12-24 22:10:00,2023-12-24 22:15:00,2023-12-25 02:15:00,-1,48
immediate_shock,418907,418907,418908,418956,2023-12-25 12:55:00,2023-12-25 12:55:00,2023-12-25 13:00:00,2023-12-25 17:00:00,1,48
immediate_shock,419251,419251,419252,419300,2023-12-26 17:35:00,2023-12-26 17:35:00,2023-12-26 17:40:00,2023-12-26 21:40:00,-1,48
without_compression,19482,19491,19492,19540,2020-03-08 15:30:00,2020-03-08 16:15:00,2020-03-08 16:20:00,2020-03-08 20:20:00,-1,48
without_compression,78048,78057,78058,78106,2020-09-28 00:00:00,2020-09-28 00:45:00,2020-09-28 00:50:00,2020-09-28 04:50:00,1,48
without_compression,164738,164747,164748,164796,2021-07-26 00:10:00,2021-07-26 00:55:00,2021-07-26 01:00:00,2021-07-26 05:00:00,1,48
without_compression,168087,168096,168097,168145,2021-08-06 15:15:00,2021-08-06 16:00:00,2021-08-06 16:05:00,2021-08-06 20:05:00,1,48
without_compression,262653,262662,262663,262711,2022-06-30 23:45:00,2022-07-01 00:30:00,2022-07-01 00:35:00,2022-07-01 04:35:00,1,48
without_compression,311233,311242,311243,311291,2022-12-16 16:05:00,2022-12-16 16:50:00,2022-12-16 16:55:00,2022-12-16 20:55:00,-1,48
without_compression,342386,342395,342396,342444,2023-04-03 20:10:00,2023-04-03 20:55:00,2023-04-03 21:00:00,2023-04-04 01:00:00,-1,48
compression_without_flow,78048,78057,78058,78106,2020-09-28 00:00:00,2020-09-28 00:45:00,2020-09-28 00:50:00,2020-09-28 04:50:00,1,48
without_range,78048,78057,78058,78106,2020-09-28 00:00:00,2020-09-28 00:45:00,2020-09-28 00:50:00,2020-09-28 04:50:00,1,48
one_bar_delayed_entry,78048,78057,78059,78107,2020-09-28 00:00:00,2020-09-28 00:45:00,2020-09-28 00:55:00,2020-09-28 04:55:00,1,48
shock_time_shift_one_day,77760,77769,77770,77818,2020-09-27 00:00:00,2020-09-27 00:45:00,2020-09-27 00:50:00,2020-09-27 04:50:00,1,48
